5.856907865083232163e-05 8.937848449125737225e-05
8.077056970010890668e-05 7.098521392743827637e-05
9.729549553765089382e-05 4.735061763031773823e-05
9.745456703054696597e-05 4.703632020212879727e-05
1.070687858100793319e-04 1.983944245553119183e-05
1.091868144565412798e-04 -9.287173364027416061e-06
1.072083204247398225e-04 1.914125531308387152e-05
1.091619691394644877e-04 -9.646062191656491641e-06
1.034215012078817280e-04 -3.828770044798638408e-05
9.015917074915915784e-05 -6.472365313566660048e-05
1.090803553292085134e-04 -1.072238621597725971e-05
1.031787093432923636e-04 -3.897316709525391464e-05
8.994964174270349494e-05 -6.502552248129253294e-05
7.010238828290599102e-05 -8.696410354030708191e-05
4.485329234371131067e-05 -1.030852493988470127e-04
1.026794757137966670e-04 -4.033955878472939911e-05
8.931497216287483847e-05 -6.592709469638664474e-05
6.953075711420677110e-05 -8.743851859826044369e-05
4.451149958199973931e-05 -1.032405180215339741e-04
1.586583789655476002e-05 -1.120334634469345996e-04
-1.446549861579159929e-05 -1.129641902896633241e-04
8.823704266392038613e-05 -6.741605751887303952e-05
6.837781031801711245e-05 -8.837612933768355722e-05
4.348286641300309766e-05 -1.036995430526815561e-04
1.511595753114394561e-05 -1.121506942310820877e-04
-1.484672471139934728e-05 -1.129216147506628492e-04
-4.433238344901472281e-05 -1.057139596261216173e-04
-7.120985484494143133e-05 -9.078984316484637446e-05
6.662454406675828429e-05 -8.975416592795184743e-05
4.175785168866472997e-05 -1.044418673848398414e-04
1.361354330905067254e-05 -1.123701145244041574e-04
-1.598970690822660212e-05 -1.127861672525913751e-04
-4.505193186836931371e-05 -1.054244204525444295e-04
-7.152222509087917401e-05 -9.055295101434628969e-05
-9.344193040402575695e-05 -6.898516045174952040e-05
-1.090913168281057324e-04 -4.205272988932272468e-05
3.932130419008131187e-05 -1.054330241258122608e-04
1.135379038650733641e-05 -1.126615403519822727e-04
-1.789209634859104272e-05 -1.125347017060888142e-04
-4.648544044647233019e-05 -1.048306233040473707e-04
-7.245464454675278401e-05 -8.983580434405511578e-05
-9.392207498174413415e-05 -6.835434255225980853e-05
-1.092415776524390046e-04 -4.168122714206088682e-05
-1.171292131682571443e-04 -1.153860569383245821e-05
-1.167771104332658680e-04 2.002347304725733197e-05
8.330752308973111403e-06 -1.129794656162577118e-04
-2.054911003558547721e-05 -1.121287087820353637e-04
-4.862123014129094014e-05 -1.039033071841738339e-04
-7.399281535290053126e-05 -8.861914596533909921e-05
-9.486964505711639414e-05 -6.708262015669965372e-05
-1.096847887899833108e-04 -4.056346384034288888e-05
-1.172205737861233297e-04 -1.073333266112673053e-05
-1.167145678534122085e-04 2.042838711498645753e-05
-1.079405934125036651e-04 5.075755162673981264e-05
-9.125673056267590141e-05 7.805051674152845931e-05
-2.395223059841019287e-05 -1.115144602194600380e-04
-5.144053373312428869e-05 -1.025990461577781592e-04
-7.611216798664047298e-05 -8.687140300682920444e-05
-9.625884743202572859e-05 -6.515024537948096018e-05
-1.103981177148657776e-04 -3.868993122103343916e-05
-1.173867009173658457e-04 -9.120566081957587332e-06
-1.165185124885322819e-04 2.164201568801904364e-05
-1.075991796332859997e-04 5.151262525098704358e-05
-9.098976641806073558e-05 7.837342582499500583e-05
-6.761391784771999234e-05 1.002228779545209498e-04
-3.892474117108036960e-05 1.153271232129101325e-04
-5.491602032343184875e-05 -1.008608749319191443e-04
-7.877677665616527583e-05 -8.454950827080457429e-05
-9.805012451252751089e-05 -6.252867723488982597e-05
-1.113431272675877929e-04 -3.604564214863844695e-05
-1.175943154490153783e-04 -6.696434162293980572e-06
-1.161636920407458951e-04 2.366072550318200300e-05
-1.069004737689966186e-04 5.301597641442913449e-05
-9.018199244696438151e-05 7.933671484533094686e-05
-6.691856804590791765e-05 1.007073595331844300e-04
-3.852108336444776338e-05 1.154709917944676155e-04
-6.830365298922419700e-06 1.223628382241426758e-04
2.598980882738683286e-05 1.206251513175014617e-04
-8.193789333281569214e-05 -8.160012402262602259e-05
-1.001891695099870871e-04 -5.918192667768773155e-05
-1.124652440372709563e-04 -3.261144286925497766e-05
-1.177932987450836048e-04 -3.456557515162149014e-06
-1.156081354695067282e-04 2.647748756618190728e-05
-1.058129411212075586e-04 5.525345550289442379e-05
-8.881294713047408200e-05 8.092382389802589148e-05
-6.551738334454861252e-05 1.016619103026638427e-04
-3.730688185333048973e-05 1.158941405093948216e-04
-5.965642605615087766e-06 1.224242822242517189e-04
2.641987562430804870e-05 1.205401210117435347e-04
5.759137106826201885e-05 1.100933657252460855e-04
8.527127157537497167e-05 9.154459875845036244e-05
-1.026057109201818519e-04 -5.506842642013040244e-05
-1.136931011070916768e-04 -2.836588789335433314e-05
-1.179165294925143149e-04 6.022239370147137461e-07
-1.147933768302759102e-04 3.008042127340390386e-05
-1.042898618580437173e-04 5.820245443569348502e-05
-8.684915051079258527e-05 8.310634430845471291e-05
-6.338988908283792244e-05 1.030573250639037317e-04
-3.527274685155214358e-05 1.165710764273181340e-04
-4.234515674254417112e-06 1.225288502877791271e-04
2.770846980631423638e-05 1.202758240894221054e-04
5.838348414224515378e-05 1.096943269554484979e-04
8.560471116569075137e-05 9.124453658241331755e-05
1.073281522460443167e-04 6.596684828761510385e-05
1.218078723806509752e-04 3.544233756488315444e-05
-1.149378452308819900e-04 -2.328771008632114935e-05
-1.178797951984896441e-04 5.479531934768644091e-06
-1.136448677825895184e-04 3.445076828128592461e-05
-1.022701059247587460e-04 6.183027587275310424e-05
-8.424508047252959072e-05 8.584283608431747049e-05
-6.050663152428319846e-05 1.048488686846480415e-04
-3.240401682299759510e-05 1.174589195027550233e-04
-1.634267632529433995e-06 1.226398262273596575e-04
2.985044420864446752e-05 1.198046904522136663e-04
5.995951875355095227e-05 1.088791114668107290e-04
8.659873888677182196e-05 9.033703225247796350e-05
1.078153140564061492e-04 6.520101965381893826e-05
1.219437551577546143e-04 3.500381660882236171e-05
1.277421506899934129e-04 1.710487234537941768e-06
1.245080377446505663e-04 -3.239669853885207340e-05
-1.175818905949037573e-04 1.116853483287576179e-05
-1.120726772442109140e-04 3.956031565749879741e-05
-9.967929153022641101e-05 6.609201332872365346e-05
-8.094462248934737049e-05 8.907723656463581506e-05
-5.683074068144331251e-05 1.069752310076154463e-04
-2.868226244009106614e-05 1.184968653600483606e-04
1.837556501517517713e-06 1.227019768438287160e-04
3.283612693223347069e-05 1.190809460712198917e-04
6.230247262526782115e-05 1.076137195988405179e-04
8.823421295635836741e-05 8.880035045547196484e-05
1.087733091263103752e-04 6.365848783908877929e-05
1.223419517438011875e-04 3.368508626634517561e-05
1.277690748392063002e-04 7.818518550385667159e-07
1.243976707568367061e-04 -3.285351097592820782e-05
1.121634517730492445e-04 -6.486549379263027596e-05
9.163652086456048208e-05 -9.290099757133519738e-05
-1.099726032281007817e-04 4.536830401914101498e-05
-9.643143053871383716e-05 7.092799913034720312e-05
-7.688307115963448877e-05 9.273693089500399938e-05
-5.232009782369628748e-05 1.093572499721760999e-04
-2.408743247725095293e-05 1.196055357827463799e-04
6.181194050523858978e-06 1.226414508308698353e-04
3.664968889013981221e-05 1.180409345556100655e-04
6.538530714967056396e-05 1.058478738222820207e-04
9.047834544990783880e-05 8.659900648980056108e-05
1.101690731472656918e-04 6.131808140976251491e-05
1.229739826007399128e-04 3.147698277042106123e-05
1.278026805318359014e-04 -1.076434919585970737e-06
1.240565046105917754e-04 -3.422176113329495744e-05
1.117003185981791475e-04 -6.569623500517854126e-05
9.129996928053220133e-05 -9.324490237726464385e-05
6.401959122873260917e-05 -1.147817186061117202e-04
3.157528418735360345e-05 -1.285508338062721627e-04
-9.243118393592620610e-05 7.626090382921831478e-05
-7.198977704997745470e-05 9.673058392537681887e-05
-4.693017021700475005e-05 1.118965099843471114e-04
-1.860067429263452676e-05 1.206863228310766934e-04
1.139204410949382885e-05 1.223657943072294855e-04
4.126687712874202842e-05 1.166036817225560323e-04
6.916914308833978925e-05 1.035159721740818518e-04
9.328341249716898503e-05 8.368492531573972772e-05
1.119520201032404849e-04 5.814950882821233398e-05
1.237919844256246433e-04 2.836536890599302723e-05
1.278024259463235348e-04 -3.865670304069549832e-06
1.234544130742012014e-04 -3.649451773814268855e-05
1.107555437185365902e-04 -6.734791127680922484e-05
9.028253425891347714e-05 -9.426934996963278357e-05
6.317664528038883468e-05 -1.152695919391143940e-04
3.109889055066897425e-05 -1.286768926967810924e-04
