# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   85       3.025484467921e-10       7.197056672240e-14      -1.827907938147e-12       0.000000000000e+00       1.633353823943e-11       2.135422954185e-12      -9.378958664338e-15 
   86       3.064114102728e-10       7.403877895189e-14      -1.908596883327e-12       0.000000000000e+00       1.586344097837e-11       2.083290053354e-12      -9.234014104047e-15 
   87       3.103083815428e-10       7.611566277327e-14      -1.990343816619e-12       0.000000000000e+00       1.541109488803e-11       2.033109764174e-12      -9.083618252154e-15 
   88       3.142392580235e-10       7.819953381830e-14      -2.073089851676e-12       0.000000000000e+00       1.497604928640e-11       1.984819191922e-12      -8.929236789047e-15 
   89       3.182036824179e-10       8.028866105538e-14      -2.156773619421e-12       0.000000000000e+00       1.455762548656e-11       1.938328362667e-12      -8.772453028044e-15 
   90       3.222010310353e-10       8.238126673140e-14      -2.241331250905e-12       0.000000000000e+00       1.415490805752e-11       1.893519192717e-12      -8.614970823944e-15 
   91       3.262304021159e-10       8.447552631361e-14      -2.326696360166e-12       0.000000000000e+00       1.376673608513e-11       1.850244458068e-12      -8.458617481575e-15 
   92       3.302906041561e-10       8.656956843155e-14      -2.412800027085e-12       0.000000000000e+00       1.339169443298e-11       1.808326763859e-12      -8.305346664345e-15 
   93       3.343805089344e-10       8.866150113487e-14      -2.499573293550e-12       0.000000000000e+00       1.302845060704e-11       1.767600851971e-12      -8.156921663892e-15 
   94       3.385001966835e-10       9.074949531054e-14      -2.586955118605e-12       0.000000000000e+00       1.267684228667e-11       1.728050040982e-12      -8.013904400293e-15 
   95       3.426499623678e-10       9.283171376252e-14      -2.674885593628e-12       0.000000000000e+00       1.233693796172e-11       1.689688496891e-12      -7.876519037516e-15 
   96       3.468299597483e-10       9.490628631276e-14      -2.763303552765e-12       0.000000000000e+00       1.200870196108e-11       1.652519293572e-12      -7.744956614709e-15 
   97       3.510401947140e-10       9.697131010432e-14      -2.852146590283e-12       0.000000000000e+00       1.169199045769e-11       1.616533977120e-12      -7.619373567114e-15 
   98       3.552805186131e-10       9.902484990444e-14      -2.941351077933e-12       0.000000000000e+00       1.138654747342e-11       1.581712130196e-12      -7.499890246993e-15 
   99       3.595506215838e-10       1.010649384078e-13      -3.030852182308e-12       0.000000000000e+00       1.109200088399e-11       1.548020936373e-12      -7.386589444542e-15 
  100       3.638500258851e-10       1.030895765394e-13      -3.120583882196e-12       0.000000000000e+00       1.080785842397e-11       1.515414744482e-12      -7.279514908813e-15 
  101       3.681780792286e-10       1.050967337579e-13      -3.210478985944e-12       0.000000000000e+00       1.053350369164e-11       1.483834632960e-12      -7.178669868629e-15 
  102       3.725339481088e-10       1.070843483588e-13      -3.300469148814e-12       0.000000000000e+00       1.026819215395e-11       1.453207974189e-12      -7.084015553507e-15 
  103       3.769166111346e-10       1.090503277772e-13      -3.390484890340e-12       0.000000000000e+00       1.001104715147e-11       1.423447998851e-12      -6.995469714574e-15 
  104       3.813250669716e-10       1.109926065396e-13      -3.480456007806e-12       0.000000000000e+00       9.761259182112e-12       1.394474350433e-12      -6.912878755928e-15 
  105       3.857590045261e-10       1.129093283801e-13      -3.570312842894e-12       0.000000000000e+00       9.518723016263e-12       1.366278849328e-12      -6.835933026932e-15 
  106       3.902182112816e-10       1.147986894052e-13      -3.659985219299e-12       0.000000000000e+00       9.283479599329e-12       1.338867841681e-12      -6.764237276447e-15 
  107       3.947023625133e-10       1.166588835673e-13      -3.749402083338e-12       0.000000000000e+00       9.055518718414e-12       1.312241800012e-12      -6.697334272828e-15 
