# Matter power spectrum P(k) at redshift z=1
# for k=1.02819e-05 to 105.289 h/Mpc,
# number of wavenumbers equal to 624
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.028185622909e-05       1.519066944549e+01 
       2.292362608534e-05       3.386761493033e+01 
       3.560828760542e-05       5.260718441620e+01 
       4.836871162854e-05       7.145751805219e+01 
       6.123829341056e-05       9.046749759605e+01 
       7.425123948468e-05       1.096871699414e+02 
       8.744286337900e-05       1.291681646241e+02 
       1.008498939898e-04       1.489641384637e+02 
       1.145108004402e-04       1.691312358426e+02 
       1.284661372837e-04       1.897285802773e+02 
       1.427589139274e-04       2.108187976505e+02 
       1.574349921059e-04       2.324685751406e+02 
       1.725435151069e-04       2.547492621857e+02 
       1.881373721651e-04       2.777375158832e+02 
       2.042737009284e-04       3.015159948345e+02 
       2.210144300569e-04       3.261741023610e+02 
       2.384268627075e-04       3.518087734838e+02 
       2.565842997080e-04       3.785253097594e+02 
       2.755666984251e-04       4.064382425208e+02 
       2.954613594086e-04       4.356722166645e+02 
       3.163636275512e-04       4.663628641612e+02 
       3.383775873987e-04       4.986576358768e+02 
       3.616167230514e-04       5.327165384503e+02 
       3.862045015520e-04       5.687127097402e+02 
       4.122748246812e-04       6.068327433383e+02 
       4.399722779238e-04       6.472766496100e+02 
       4.694520878688e-04       6.902573171958e+02 
       5.008796821419e-04       7.359993138598e+02 
       5.344297319924e-04       7.847368537400e+02 
       5.702845511268e-04       8.367107537782e+02 
       6.086317309585e-04       8.921642182055e+02 
       6.496609187058e-04       9.513373557741e+02 
       6.935596970390e-04       1.014460403134e+03 
       7.405086061108e-04       1.081745795169e+03 
       7.906754593871e-04       1.153379363206e+03 
       8.442092339807e-04       1.229511161663e+03 
       9.012339445199e-04       1.310246590294e+03 
       9.618430087101e-04       1.395638611090e+03 
       1.026094651636e-03       1.485681847855e+03 
       1.094008850266e-03       1.580309309397e+03 
       1.165566182719e-03       1.679392149867e+03 
       1.240708735874e-03       1.782741807808e+03 
       1.319342979432e-03       1.890101885660e+03 
       1.401344285732e-03       2.001201865740e+03 
       1.486562608957e-03       2.115721427815e+03 
       1.574828762325e-03       2.233316175648e+03 
       1.665960749640e-03       2.353628257197e+03 
       1.759769698314e-03       2.476296057430e+03 
       1.856065072773e-03       2.600962632617e+03 
       1.954658987774e-03       2.727282428453e+03 
       2.055369565667e-03       2.854926287729e+03 
       2.158023376380e-03       2.983585088022e+03 
       2.262457060233e-03       3.112971225332e+03 
       2.368518264944e-03       3.242820720131e+03 
       2.476066036375e-03       3.372891002540e+03 
       2.584970795220e-03       3.502964089750e+03 
       2.695114015810e-03       3.632842323102e+03 
       2.806387703506e-03       3.762348558977e+03 
