# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=0
# for k=1.02819e-05 to 109.889 h/Mpc,
# number of wavenumbers equal to 588
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       7.405086061108e-04       2.890726482907e+03      -1.585158247974e-03      -1.447886665031e+00      -3.834750140484e-02      -2.387271219691e-04      -1.083216374125e+00       2.378465425221e-03      -2.840752162756e-01 
       7.906754593871e-04       3.082005462913e+03      -1.926797517646e-03      -1.473548557932e+00      -4.353128589464e-02      -3.577339305283e-04      -1.234829046758e+00       3.057825368477e-03      -3.452359516952e-01 
       8.442092339807e-04       3.285294390939e+03      -2.341431728844e-03      -1.502785246828e+00      -4.965828513134e-02      -4.085467976591e-04      -1.407538133125e+00       3.932434344249e-03      -4.194435494764e-01 
       9.012339445199e-04       3.500877409219e+03      -2.843544102084e-03      -1.536031619330e+00      -5.638747823546e-02      -5.668027568929e-04      -1.603903990311e+00       5.055772793288e-03      -5.092793577636e-01 
       9.618430087101e-04       3.728898447912e+03      -3.449832646890e-03      -1.573745376534e+00      -6.418135937520e-02      -6.887061267151e-04      -1.826618804621e+00       6.493949882495e-03      -6.177167488900e-01 
       1.026094651636e-03       3.969344995351e+03      -4.179304642217e-03      -1.616400085745e+00      -7.279197161001e-02      -9.171306494220e-04      -2.078465666938e+00       8.327811282371e-03      -7.481367395381e-01 
       1.094008850266e-03       4.222038771609e+03      -5.053306388881e-03      -1.664477216995e+00      -8.259046768168e-02      -1.148503257853e-03      -2.362270511459e+00       1.065493990855e-02      -9.043318124854e-01 
       1.165566182719e-03       4.486636310868e+03      -6.095482085709e-03      -1.718457392377e+00      -9.341594803297e-02      -1.493254942501e-03      -2.680850229154e+00       1.359162262033e-02      -1.090496860497e+00 
       1.240708735874e-03       4.762628278579e+03      -7.331645967482e-03      -1.778811688656e+00      -1.055324644367e-01      -1.892003733647e-03      -3.036960525646e+00       1.727454940177e-02      -1.311204451833e+00 
       1.319342979432e-03       5.049337227526e+03      -8.789553771188e-03      -1.845993488515e+00      -1.188682239775e-01      -2.419645389079e-03      -3.433247432356e+00       2.186224713846e-02      -1.571361989189e+00 
       1.401344285732e-03       5.346024559092e+03      -1.049880603315e-02      -1.920431521337e+00      -1.335590662431e-01      -3.067314213634e-03      -3.872205686775e+00       2.753611822335e-02      -1.876192382718e+00 
       1.486562608957e-03       5.651846395136e+03      -1.249045866535e-02      -2.002524438437e+00      -1.496259245600e-01      -3.871192202014e-03      -4.356146338662e+00       3.450107753616e-02      -2.231162395648e+00 
       1.574828762325e-03       5.965873279546e+03      -1.479670292524e-02      -2.092637130899e+00      -1.670686412017e-01      -4.874759694706e-03      -4.887174685800e+00       4.298576613199e-02      -2.641923485027e+00 
       1.665960749640e-03       6.287153493690e+03      -1.745061261923e-02      -2.191098773810e+00      -1.859821097581e-01      -6.082240582533e-03      -5.467178479632e+00       5.324236298716e-02      -3.114264808971e+00 
       1.759769698314e-03       6.614719740910e+03      -2.048581750530e-02      -2.298202417601e+00      -2.062699939926e-01      -7.573276029837e-03      -6.097825394060e+00       6.554604004062e-02      -3.654053236661e+00 
       1.856065072773e-03       6.947618752955e+03      -2.393624094916e-02      -2.414205870019e+00      -2.280230659812e-01      -9.351580805712e-03      -6.780568079798e+00       8.019413703000e-02      -4.267185016017e+00 
       1.954658987774e-03       7.284926714028e+03      -2.783584485099e-02      -2.539333514540e+00      -2.511586316638e-01      -1.148956464563e-02      -7.516654890328e+00       9.750514693974e-02      -4.959538857639e+00 
       2.055369565667e-03       7.625763365757e+03      -3.221842066962e-02      -2.673778785540e+00      -2.756529988239e-01      -1.403545809527e-02      -8.307144481379e+00       1.178174340957e-01      -5.736937647984e+00 
       2.158023376380e-03       7.969301494048e+03      -3.711741723506e-02      -2.817706998597e+00      -3.015042829510e-01      -1.702848180573e-02      -9.152922601431e+00       1.414878154443e-01      -6.605117076681e+00 
       2.262457060233e-03       8.314772218966e+03      -4.256579288217e-02      -2.971258305944e+00      -3.286010036330e-01      -2.055174908902e-02      -1.005471963318e+01       1.688901607089e-01      -7.569698682764e+00 
       2.368518264944e-03       8.661467495711e+03      -4.859586759681e-02      -3.134550604641e+00      -3.569144130708e-01      -2.465547660698e-02      -1.101312769276e+01       2.004141163000e-01      -8.636162402683e+00 
       2.476066036375e-03       9.008741673482e+03      -5.523926459874e-02      -3.307682323470e+00      -3.863836818851e-01      -2.940320578504e-02      -1.202861734650e+01       2.364633874148e-01      -9.809836614929e+00 
       2.584970795220e-03       9.356010072832e+03      -6.252685598800e-02      -3.490734984165e+00      -4.168915151255e-01      -3.488173932229e-02      -1.310155294474e+01       2.774542828652e-01      -1.109588883448e+01 
       2.695114015810e-03       9.702744648790e+03      -7.048862376510e-02      -3.683775458211e+00      -4.483737079789e-01      -4.115747985893e-02      -1.423220565733e+01       3.238146770437e-01      -1.249929913923e+01 
       2.806387703506e-03       1.004847185167e+04      -7.915371433489e-02      -3.886858051418e+00      -4.807483994467e-01      -4.830483354598e-02      -1.542076637205e+01       3.759821476740e-01      -1.402487224363e+01 
       2.918693747237e-03       1.039276988586e+04      -8.855038655302e-02      -4.100026263130e+00      -5.138893307281e-01      -5.641711924053e-02      -1.666735604147e+01       4.344029909334e-01      -1.567722772635e+01 
       3.031943205484e-03       1.073526369134e+04      -9.870592877249e-02      -4.323314297086e+00      -5.476946571937e-01      -6.557908744396e-02      -1.797203439604e+01       4.995309332794e-01      -1.746078417604e+01 
       3.146055568483e-03       1.107562021279e+04      -1.096468035048e-01      -4.556748472136e+00      -5.820714246230e-01      -7.587296869717e-02      -1.933480926070e+01       5.718257375490e-01      -1.937978939585e+01 
       3.260958026758e-03       1.141354509274e+04      -1.213984054650e-01      -4.800348224314e+00      -6.168930762838e-01      -8.739604084985e-02      -2.075564131890e+01       6.517523635004e-01      -2.143827196879e+01 
       3.376584766142e-03       1.174877824729e+04      -1.339853535349e-01      -5.054127230884e+00      -6.520272992270e-01      -1.002489299678e-01      -2.223445245414e+01       7.397796374591e-01      -2.364010111564e+01 
       3.492876301982e-03       1.208109162693e+04      -1.474311733422e-01      -5.318094056977e+00      -6.873586387358e-01      -1.145270376019e-01      -2.377112792965e+01       8.363793435097e-01      -2.598892285510e+01 
       3.609778859657e-03       1.241028485616e+04      -1.617586585579e-01      -5.592253039486e+00      -7.227668910750e-01      -1.303286918623e-01      -2.536552366318e+01       9.420253785576e-01      -2.848823372797e+01 
       3.727243804616e-03       1.273618322330e+04      -1.769894871086e-01      -5.876604673187e+00      -7.581117611010e-01      -1.477619881339e-01      -2.701746650470e+01       1.057192412230e+00      -3.114130378283e+01 
       3.845227122414e-03       1.305863389340e+04      -1.931446772089e-01      -6.171146341672e+00      -7.932509125579e-01      -1.669367355160e-01      -2.872676110212e+01       1.182355922388e+00      -3.395126918583e+01 
       3.963688947416e-03       1.337750396288e+04      -2.102440657394e-01      -6.475872487282e+00      -8.280505865585e-01      -1.879609047041e-01      -3.049318824272e+01       1.317989884619e+00      -3.692102836781e+01 
       4.082593137699e-03       1.369267834082e+04      -2.283069289440e-01      -6.790775253816e+00      -8.623763630920e-01      -2.109434991768e-01      -3.231651187908e+01       1.464568262486e+00      -4.005336621615e+01 
       4.201906893053e-03       1.400406084624e+04      -2.473514395703e-01      -7.115844513908e+00      -8.960818444160e-01      -2.359999894720e-01      -3.419647621692e+01       1.622561376266e+00      -4.335084522829e+01 
       4.321600412638e-03       1.431157023501e+04      -2.673951829590e-01      -7.451068375239e+00      -9.290153518932e-01      -2.632488133993e-01      -3.613281163907e+01       1.792438392483e+00      -4.681590936041e+01 
       4.441646588792e-03       1.461513223904e+04      -2.884546805328e-01      -7.796433264789e+00      -9.610278246344e-01      -2.928084956912e-01      -3.812523357882e+01       1.974664237288e+00      -5.045079428977e+01 
       4.562020733544e-03       1.491467823937e+04      -3.105454043524e-01      -8.151924116443e+00      -9.919729786966e-01      -3.247975679028e-01      -4.017344372466e+01       2.169699475726e+00      -5.425753044406e+01 
       4.682700334552e-03       1.521015331511e+04      -3.336824341349e-01      -8.517524721428e+00      -1.021702221443e+00      -3.593360843660e-01      -4.227713439455e+01       2.378002570419e+00      -5.823806829244e+01 
       4.803664837402e-03       1.550152721731e+04      -3.578799685669e-01      -8.893217558730e+00      -1.050059641749e+00      -3.965485239536e-01      -4.443598375238e+01       2.600023233764e+00      -6.239417759727e+01 
       4.924895451436e-03       1.578878134598e+04      -3.831518743155e-01      -9.278984235748e+00      -1.076887120930e+00      -4.365607720058e-01      -4.664966253579e+01       2.836209151378e+00      -6.672756032975e+01 
       5.046374976562e-03       1.607189467270e+04      -4.095110004759e-01      -9.674805452944e+00      -1.102027512661e+00      -4.794990978275e-01      -4.891783198628e+01       3.087001382342e+00      -7.123972468773e+01 
       5.168087648701e-03       1.635083915810e+04      -4.369688405878e-01      -1.008066099577e+01      -1.125325331469e+00      -5.254900926478e-01      -5.124014257900e+01       3.352831633959e+00      -7.593192163922e+01 
       5.290019001810e-03       1.662559163569e+04      -4.655366241555e-01      -1.049653010510e+01      -1.146624635350e+00      -5.746608069128e-01      -5.361624021582e+01       3.634130356447e+00      -8.080535055789e+01 
       5.412155744608e-03       1.689613663613e+04      -4.952245650697e-01      -1.092239128992e+01      -1.165766322287e+00      -6.271404269652e-01      -5.604576151457e+01       3.931317260905e+00      -8.586101684951e+01 
       5.534485650354e-03       1.716246552055e+04      -5.260420069172e-01      -1.135822242874e+01      -1.182588571409e+00      -6.830599821866e-01      -5.852833509350e+01       4.244802923018e+00      -9.109975959061e+01 
       5.656997458202e-03       1.742457455832e+04      -5.579981324357e-01      -1.180400104343e+01      -1.196929190749e+00      -7.425508448939e-01      -6.106358643353e+01       4.574996785533e+00      -9.652238586846e+01 
       5.779680784837e-03       1.768247357055e+04      -5.911014390879e-01      -1.225970410034e+01      -1.208627147849e+00      -8.057444543793e-01      -6.365113293356e+01       4.922295427694e+00      -1.021295688630e+02 
       5.902526045239e-03       1.793618398402e+04      -6.253598464086e-01      -1.272530809281e+01      -1.217522348949e+00      -8.727723320954e-01      -6.629058513197e+01       5.287084697036e+00      -1.079218687161e+02 
       6.025524381540e-03       1.818573089461e+04      -6.607811699944e-01      -1.320078928352e+01      -1.223454439460e+00      -9.437662482119e-01      -6.898155144085e+01       5.669749675163e+00      -1.138998245706e+02 
       6.148667599099e-03       1.843114668651e+04      -6.973727950910e-01      -1.368612356797e+01      -1.226262134504e+00      -1.018858657864e+00      -7.172363445790e+01       6.070663926022e+00      -1.200638902993e+02 
       6.271948108978e-03       1.867247230265e+04      -7.351415548664e-01      -1.418128643690e+01      -1.225782995039e+00      -1.098182852720e+00      -7.451642966104e+01       6.490185422798e+00      -1.264144105446e+02 
       6.395358876124e-03       1.890975168567e+04      -7.740941846794e-01      -1.468625322132e+01      -1.221854277140e+00      -1.181872377659e+00      -7.735953076145e+01       6.928670799188e+00      -1.329517100921e+02 
       6.518893372638e-03       1.914302275931e+04      -8.142367469276e-01      -1.520099907441e+01      -1.214313566528e+00      -1.270060701888e+00      -8.025252877400e+01       7.386471417290e+00      -1.396759939366e+02 
       6.642545535578e-03       1.937229056090e+04      -8.555726791048e-01      -1.572549881225e+01      -1.203000559901e+00      -1.362880337824e+00      -8.319500744556e+01       7.863917309018e+00      -1.465870053050e+02 
       6.766309728813e-03       1.959755275096e+04      -8.981046853403e-01      -1.625972710170e+01      -1.187755371121e+00      -1.460463672453e+00      -8.618654791507e+01       8.361332726048e+00      -1.536843572654e+02 
       6.890180708501e-03       1.981880865430e+04      -9.418353949585e-01      -1.680365853397e+01      -1.168417949673e+00      -1.562943245875e+00      -8.922673036600e+01       8.879041391098e+00      -1.609676482916e+02 
       7.014153591796e-03       2.003606418329e+04      -9.867666772854e-01      -1.735726754011e+01      -1.144828727975e+00      -1.670451182788e+00      -9.231513105375e+01       9.417353143277e+00      -1.684363449583e+02 
       7.138223828473e-03       2.024933398994e+04      -1.032899336710e+00      -1.792052835921e+01      -1.116828914425e+00      -1.783118935057e+00      -9.545132101591e+01       9.976557963746e+00      -1.760897297816e+02 
       7.262387175144e-03       2.045863456616e+04      -1.080234047250e+00      -1.849341518081e+01      -1.084259636026e+00      -1.901078035232e+00      -9.863487028822e+01       1.055694404185e+01      -1.839270614359e+02 
       7.386639671820e-03       2.066398453153e+04      -1.128771464704e+00      -1.907590216288e+01      -1.046961976228e+00      -2.024460078839e+00      -1.018653481915e+02       1.115879854992e+01      -1.919475940049e+02 
       7.510977620572e-03       2.086542589246e+04      -1.178512885636e+00      -1.966796337358e+01      -1.004779359226e+00      -2.153394972523e+00      -1.051423203977e+02       1.178239023371e+01      -2.001506891461e+02 
       7.635397566081e-03       2.106302422949e+04      -1.229460259801e+00      -2.026957279870e+01      -9.575575819646e-01      -2.288010910277e+00      -1.084653489532e+02       1.242796923253e+01      -2.085358182644e+02 
       7.759896277901e-03       2.125684721107e+04      -1.281615537629e+00      -2.088070441646e+01      -9.051424269225e-01      -2.428436126955e+00      -1.118339953436e+02       1.309578462049e+01      -2.171024515693e+02 
       7.884470734249e-03       2.144696288606e+04      -1.334980590105e+00      -2.150133220742e+01      -8.473795944798e-01      -2.574798941478e+00      -1.152478206425e+02       1.378608490566e+01      -2.258500446447e+02 
       8.009118107195e-03       2.163341075727e+04      -1.389554824628e+00      -2.213143015220e+01      -7.841166286481e-01      -2.727226053231e+00      -1.187063836850e+02       1.449910220859e+01      -2.347776398095e+02 
       8.133835749101e-03       2.181618988995e+04      -1.445334209412e+00      -2.277097223399e+01      -7.152037055595e-01      -2.885841844458e+00      -1.222092403428e+02       1.523504579994e+01      -2.438837030146e+02 
       8.258621180198e-03       2.199529687070e+04      -1.502314421261e+00      -2.341993245523e+01      -6.404910937229e-01      -3.050770626721e+00      -1.257559460298e+02       1.599412303879e+01      -2.531666502676e+02 
       8.383472077199e-03       2.217072882121e+04      -1.560491101780e+00      -2.407828484367e+01      -5.598289474886e-01      -3.222136823475e+00      -1.293460559370e+02       1.677654109417e+01      -2.626248905086e+02 
       8.508386262837e-03       2.234248804962e+04      -1.619859774216e+00      -2.474600347328e+01      -4.730684883531e-01      -3.400063964927e+00      -1.329791246377e+02       1.758250043326e+01      -2.722568168932e+02 
       8.633361696262e-03       2.251059787481e+04      -1.680415554540e+00      -2.542306252322e+01      -3.800660059760e-01      -3.584671283745e+00      -1.366547046743e+02       1.841217270576e+01      -2.820607759565e+02 
       8.758396464208e-03       2.267508773527e+04      -1.742153427491e+00      -2.610943623107e+01      -2.806791041608e-01      -3.776076909234e+00      -1.403723479382e+02       1.926572153147e+01      -2.920350974399e+02 
       8.883488772857e-03       2.283598755203e+04      -1.805068352199e+00      -2.680509887761e+01      -1.747652822777e-01      -3.974399074428e+00      -1.441316062049e+02       2.014331036389e+01      -3.021781057984e+02 
       9.008636940352e-03       2.299332783092e+04      -1.869155274760e+00      -2.751002479141e+01      -6.218195825393e-02      -4.179756094884e+00      -1.479320311558e+02       2.104510238053e+01      -3.124881223977e+02 
       9.133839389889e-03       2.314715294447e+04      -1.934410143170e+00      -2.822418843162e+01       5.721081373988e-02      -4.392263896256e+00      -1.517731742320e+02       2.197124602242e+01      -3.229636438752e+02 
       9.259094643344e-03       2.329753243189e+04      -2.000830771136e+00      -2.894756445886e+01       1.835480314108e-01      -4.612033911060e+00      -1.556545865104e+02       2.292186269250e+01      -3.336034939407e+02 
       9.384401315392e-03       2.344453895487e+04      -2.068415164722e+00      -2.968012760765e+01       3.169642516488e-01      -4.839177178725e+00      -1.595758190007e+02       2.389707076276e+01      -3.444065292669e+02 
       9.509758108064e-03       2.358824561808e+04      -2.137161322010e+00      -3.042185267396e+01       4.575941383324e-01      -5.073804843773e+00      -1.635364226957e+02       2.489698849584e+01      -3.553716042619e+02 
       9.635163805723e-03       2.372872573047e+04      -2.207067210626e+00      -3.117271451935e+01       6.055724390393e-01      -5.316028134829e+00      -1.675359485926e+02       2.592173395712e+01      -3.664975674647e+02 
       9.760617270406e-03       2.386602747134e+04      -2.278127943319e+00      -3.193268819737e+01       7.610306112724e-01      -5.565955308188e+00      -1.715739483453e+02       2.697141082514e+01      -3.777828082133e+02 
       9.886117437517e-03       2.400014990677e+04      -2.350333104009e+00      -3.270174907322e+01       9.240936280085e-01      -5.823688754514e+00      -1.756499748808e+02       2.804609495830e+01      -3.892248274632e+02 
       1.001166331183e-02       2.413108663278e+04      -2.423671623507e+00      -3.347987261412e+01       1.094885813709e+00      -6.089330284734e+00      -1.797635813128e+02       2.914585895289e+01      -4.008210203546e+02 
       1.013725396381e-02       2.425883140878e+04      -2.498132411552e+00      -3.426703436465e+01       1.273531604280e+00      -6.362981818570e+00      -1.839143208102e+02       3.027077534470e+01      -4.125687776513e+02 
       1.026288852613e-02       2.438337814592e+04      -2.573704358423e+00      -3.506320994962e+01       1.460155553613e+00      -6.644745390205e+00      -1.881017466087e+02       3.142091663735e+01      -4.244654859911e+02 
       1.038856619052e-02       2.450472701745e+04      -2.650376735201e+00      -3.586837514045e+01       1.654880931817e+00      -6.934721842713e+00      -1.923254125937e+02       3.259634998390e+01      -4.365086022483e+02 
       1.051428620483e-02       2.462291233183e+04      -2.728141011541e+00      -3.668250614743e+01       1.857823317958e+00      -7.233004860807e+00      -1.965848759237e+02       3.379711286314e+01      -4.486959914240e+02 
       1.064004787021e-02       2.473798033049e+04      -2.806989411313e+00      -3.750557939213e+01       2.069095711228e+00      -7.539685730477e+00      -2.008796949587e+02       3.502323248475e+01      -4.610256580815e+02 
       1.076585053862e-02       2.484997747916e+04      -2.886914151685e+00      -3.833757138875e+01       2.288811228297e+00      -7.854855850921e+00      -2.052094281720e+02       3.627473603011e+01      -4.734956048413e+02 
       1.089169361044e-02       2.495895044616e+04      -2.967907443402e+00      -3.917845874677e+01       2.517083112860e+00      -8.178606743194e+00      -2.095736341562e+02       3.755165068724e+01      -4.861038323869e+02 
       1.101757653221e-02       2.506494607884e+04      -3.049961489835e+00      -4.002821817429e+01       2.754024731702e+00      -8.511030046331e+00      -2.139718716369e+02       3.885400364053e+01      -4.988483393389e+02 
       1.114349879467e-02       2.516800690021e+04      -3.133067855930e+00      -4.088682666151e+01       2.999745936887e+00      -8.852214120683e+00      -2.184037015449e+02       4.018181055926e+01      -5.117270372511e+02 
       1.126945993077e-02       2.526816456180e+04      -3.217216549655e+00      -4.175426174635e+01       3.254347770084e+00      -9.202239103332e+00      -2.228686900293e+02       4.153505883826e+01      -5.247376268749e+02 
       1.139545951390e-02       2.536544919482e+04      -3.302397338827e+00      -4.263050114111e+01       3.517930059918e+00      -9.561184001181e+00      -2.273664041598e+02       4.291373164145e+01      -5.378777755369e+02 
       1.152149715629e-02       2.545989105838e+04      -3.388599984674e+00      -4.351552266872e+01       3.790592771726e+00      -9.929127951005e+00      -2.318964111706e+02       4.431781217244e+01      -5.511451485949e+02 
       1.164757250740e-02       2.555152053296e+04      -3.475814242620e+00      -4.440930426561e+01       4.072436015221e+00      -1.030615022621e+01      -2.364582784655e+02       4.574728369629e+01      -5.645374095348e+02 
       1.177368525255e-02       2.564036811416e+04      -3.564029862950e+00      -4.531182398469e+01       4.363560051350e+00      -1.069233024326e+01      -2.410515736231e+02       4.720212955934e+01      -5.780522200502e+02 
       1.189983511152e-02       2.572646250238e+04      -3.653236031979e+00      -4.622306016137e+01       4.664062338900e+00      -1.108774477783e+01      -2.456758665749e+02       4.868232503715e+01      -5.916871681922e+02 
       1.202602183736e-02       2.580982599705e+04      -3.743420021163e+00      -4.714299181050e+01       4.974030389251e+00      -1.149246123081e+01      -2.503307348625e+02       5.018781761301e+01      -6.054395946893e+02 
       1.215224521523e-02       2.589047959614e+04      -3.834568687326e+00      -4.807159819230e+01       5.293549710115e+00      -1.190654511446e+01      -2.550157578136e+02       5.171854890100e+01      -6.193067858048e+02 
       1.227850506131e-02       2.596844437543e+04      -3.926668879807e+00      -4.900885869700e+01       5.622705964943e+00      -1.233006208697e+01      -2.597305149651e+02       5.327446060288e+01      -6.332860256633e+02 
       1.240480122181e-02       2.604374148424e+04      -4.019707441039e+00      -4.995475284798e+01       5.961584980723e+00      -1.276307795967e+01      -2.644745860671e+02       5.485549452686e+01      -6.473745963107e+02 
