# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  394       2.374805552722e-10       2.796883491707e-12       2.107423266160e-12       5.964577126814e-15       1.827850835987e-13       2.292906598829e-14       2.076842643648e-15 
  395       2.364901915512e-10       2.796667034786e-12       1.851057026585e-12       5.983582714120e-15       1.812431646007e-13       2.251389064609e-14       2.066984859491e-15 
  396       2.355592258586e-10       2.795926487040e-12       1.595453289480e-12       6.002692065521e-15       1.797167426331e-13       2.210442783242e-14       2.057002245952e-15 
  397       2.346873407418e-10       2.794663672480e-12       1.340694357202e-12       6.021906677888e-15       1.782057676213e-13       2.170065526098e-14       2.046896007549e-15 
  398       2.338741960541e-10       2.792880557829e-12       1.086863609330e-12       6.041228054625e-15       1.767101816528e-13       2.130254813401e-14       2.036667376233e-15 
  399       2.331194287741e-10       2.790579253623e-12       8.340455077829e-13       6.060657705638e-15       1.752299189098e-13       2.091007912128e-14       2.026317611533e-15 
  400       2.324226528255e-10       2.787762015304e-12       5.823256019332e-13       6.080197147311e-15       1.737649056015e-13       2.052321833916e-14       2.015848000701e-15 
  401       2.317834588970e-10       2.784431244311e-12       3.317905337272e-13       6.099847902478e-15       1.723150598965e-13       2.014193332967e-14       2.005259858859e-15 
  402       2.312014142620e-10       2.780589489182e-12       8.252804280103e-14       6.119611500395e-15       1.708802918556e-13       1.976618903951e-14       1.994554529143e-15 
  403       2.306760625985e-10       2.776239446643e-12      -1.653730284022e-13       6.139489476715e-15       1.694605033639e-13       1.939594779912e-14       1.983733382853e-15 
  404       2.302069238087e-10       2.771383962704e-12      -4.118227295149e-13       6.159483373462e-15       1.680555880633e-13       1.903116930172e-14       1.972797819592e-15 
  405       2.297934938387e-10       2.766026033759e-12      -6.567299971281e-13       6.179594739003e-15       1.666654312855e-13       1.867181058236e-14       1.961749267420e-15 
  406       2.294352444986e-10       2.760168807675e-12      -9.000026496739e-13       6.199825128020e-15       1.652899099837e-13       1.831782599695e-14       1.950589182993e-15 
  407       2.291316232819e-10       2.753815584888e-12      -1.141547382309e-12       6.220176101486e-15       1.639288926655e-13       1.796916720132e-14       1.939319051713e-15 
  408       2.288820531855e-10       2.746969819501e-12      -1.381269761796e-12       6.240649226637e-15       1.625822393256e-13       1.762578313027e-14       1.927940387875e-15 
  409       2.286859325296e-10       2.739635120377e-12      -1.619074221388e-12       6.261246076946e-15       1.612498013775e-13       1.728761997661e-14       1.916454734806e-15 
  410       2.285426347769e-10       2.731815252233e-12      -1.854864055710e-12       6.281968232095e-15       1.599314215870e-13       1.695462117020e-14       1.904863665020e-15 
  411       2.284515083531e-10       2.723514136737e-12      -2.088541415645e-12       6.302817277949e-15       1.586269340036e-13       1.662672735700e-14       1.893168780356e-15 
  412       2.284118764661e-10       2.714735853603e-12      -2.320007303210e-12       6.323794806528e-15       1.573361638939e-13       1.630387637811e-14       1.881371712130e-15 
  413       2.284230369261e-10       2.705484641682e-12      -2.549161566445e-12       6.344902415985e-15       1.560589276735e-13       1.598600324884e-14       1.869474121278e-15 
  414       2.284842619652e-10       2.695764900063e-12      -2.775902894295e-12       6.366141710572e-15       1.547950328397e-13       1.567304013771e-14       1.857477698500e-15 
  415       2.285947980573e-10       2.685581189165e-12      -3.000128811490e-12       6.387514300620e-15       1.535442779037e-13       1.536491634555e-14       1.845384164411e-15 
  416       2.287538657378e-10       2.674938231830e-12      -3.221735673429e-12       6.409021802507e-15       1.523064523238e-13       1.506155828450e-14       1.833195269682e-15 
  417       2.289606594233e-10       2.663840914421e-12      -3.440618661064e-12       6.430665838636e-15       1.510813364367e-13       1.476288945708e-14       1.820912795188e-15 
  418       2.292143472315e-10       2.652294287917e-12      -3.656671775783e-12       6.452448037405e-15       1.498687013911e-13       1.446883043525e-14       1.808538552156e-15 
  419       2.295140708008e-10       2.640303569005e-12      -3.869787834291e-12       6.474370033182e-15       1.486683090796e-13       1.417929883940e-14       1.796074382307e-15 
  420       2.298589451104e-10       2.627874141179e-12      -4.079858463493e-12       6.496433466275e-15       1.474799120712e-13       1.389420931745e-14       1.783522158003e-15 
  421       2.302480582997e-10       2.615011555832e-12      -4.286774095379e-12       6.518639982912e-15       1.463032535438e-13       1.361347352388e-14       1.770883782394e-15 
  422       2.306804714883e-10       2.601721533351e-12      -4.490423961902e-12       6.540991235207e-15       1.451380672168e-13       1.333700009878e-14       1.758161189566e-15 
  423       2.311552185956e-10       2.588009964214e-12      -4.690696089869e-12       6.563488881137e-15       1.439840772835e-13       1.306469464687e-14       1.745356344681e-15 
  424       2.316713061606e-10       2.573882910084e-12      -4.887477295816e-12       6.586134584517e-15       1.428409983436e-13       1.279645971658e-14       1.732471244128e-15 
  425       2.322277131621e-10       2.559346604904e-12      -5.080653180892e-12       6.608930014969e-15       1.417085353354e-13       1.253219477906e-14       1.719507915666e-15 
  426       2.328233908376e-10       2.544407455991e-12      -5.270108125748e-12       6.631876847897e-15       1.405863834689e-13       1.227179620728e-14       1.706468418574e-15 
  427       2.334573478258e-10       2.529072219338e-12      -5.455739459380e-12       6.654976359546e-15       1.394742810462e-13       1.201517483065e-14       1.693354699909e-15 
  428       2.341289091480e-10       2.513348529847e-12      -5.637500507025e-12       6.678228197058e-15       1.383721700431e-13       1.176230929964e-14       1.680168157622e-15 
  429       2.348374656833e-10       2.497244391290e-12      -5.815358996773e-12       6.701631566516e-15       1.372800408582e-13       1.151319449554e-14       1.666910062870e-15 
  430       2.355823895184e-10       2.480768004935e-12      -5.989283022097e-12       6.725185633790e-15       1.361978798854e-13       1.126782410949e-14       1.653581702603e-15 
  431       2.363630338238e-10       2.463927770758e-12      -6.159241046045e-12       6.748889524243e-15       1.351256694809e-13       1.102619063306e-14       1.640184379617e-15 
  432       2.371787327298e-10       2.446732288651e-12      -6.325201905430e-12       6.772742322437e-15       1.340633879304e-13       1.078828534882e-14       1.626719412606e-15 
  433       2.380288012015e-10       2.429190359630e-12      -6.487134815018e-12       6.796743071846e-15       1.330110094164e-13       1.055409832096e-14       1.613188136212e-15 
  434       2.389125349155e-10       2.411310987050e-12      -6.645009371719e-12       6.820890774557e-15       1.319685039854e-13       1.032361838585e-14       1.599591901079e-15 
  435       2.398292101352e-10       2.393103377807e-12      -6.798795558775e-12       6.845184390981e-15       1.309358375149e-13       1.009683314262e-14       1.585932073899e-15 
  436       2.407780835867e-10       2.374576943552e-12      -6.948463749951e-12       6.869622839557e-15       1.299129716809e-13       9.873728943770e-15       1.572210037471e-15 
  437       2.417583923344e-10       2.355741301900e-12      -7.093984713724e-12       6.894204996466e-15       1.288998639250e-13       9.654290885748e-15       1.558427190747e-15 
  438       2.427693536572e-10       2.336606277639e-12      -7.235329617474e-12       6.918929695330e-15       1.278964674212e-13       9.438502799528e-15       1.544584948884e-15 
  439       2.438101649239e-10       2.317181903937e-12      -7.372470031672e-12       6.943795726928e-15       1.269027310439e-13       9.226347241200e-15       1.530684743298e-15 
  440       2.448800034693e-10       2.297478423554e-12      -7.505377934070e-12       6.968801838895e-15       1.259185993342e-13       9.017805482560e-15       1.516728021712e-15 
  441       2.459780264699e-10       2.277506290052e-12      -7.634025713890e-12       6.993946735436e-15       1.249440124680e-13       8.812857501693e-15       1.502716248211e-15 
  442       2.471033708194e-10       2.257276169002e-12      -7.758386176016e-12       7.019229077030e-15       1.239789062223e-13       8.611481973559e-15       1.488650903290e-15 
  443       2.482551530050e-10       2.236798939195e-12      -7.878432545181e-12       7.044647480140e-15       1.230232119432e-13       8.413656260579e-15       1.474533483909e-15 
  444       2.494324689827e-10       2.216085693850e-12      -7.994138470157e-12       7.070200516916e-15       1.220768565125e-13       8.219356403223e-15       1.460365503542e-15 
  445       2.506343940536e-10       2.195147741826e-12      -8.105478027946e-12       7.095886714908e-15       1.211397623152e-13       8.028557110594e-15       1.446148492228e-15 
  446       2.518599827392e-10       2.173996608827e-12      -8.212425727970e-12       7.121704556768e-15       1.202118472068e-13       7.841231751017e-15       1.431883996623e-15 
  447       2.531082686576e-10       2.152644038616e-12      -8.314956516259e-12       7.147652479962e-15       1.192930244801e-13       7.657352342620e-15       1.417573580054e-15 
  448       2.543782643989e-10       2.131101994222e-12      -8.413045779639e-12       7.173728876475e-15       1.183832028327e-13       7.476889543926e-15       1.403218822568e-15 
  449       2.556689614013e-10       2.109382659149e-12      -8.506669349926e-12       7.199932092519e-15       1.174822863343e-13       7.299812644435e-15       1.388821320980e-15 
  450       2.569793298270e-10       2.087498438585e-12      -8.595803508114e-12       7.226260428240e-15       1.165901743934e-13       7.126089555211e-15       1.374382688934e-15 
  451       2.583083184375e-10       2.065461960616e-12      -8.680424988561e-12       7.252712137425e-15       1.157067617253e-13       6.955686799471e-15       1.359904556944e-15 
  452       2.596548544698e-10       2.043286077428e-12      -8.760510983186e-12       7.279285427211e-15       1.148319383184e-13       6.788569503165e-15       1.345388572451e-15 
  453       2.610178435120e-10       2.020983866522e-12      -8.836039145649e-12       7.305978457793e-15       1.139655894020e-13       6.624701385571e-15       1.330836399876e-15 
  454       2.623961693795e-10       1.998568631922e-12      -8.906987595551e-12       7.332789342127e-15       1.131075954133e-13       6.464044749871e-15       1.316249720665e-15 
  455       2.637886939899e-10       1.976053905382e-12      -8.973334922615e-12       7.359716145642e-15       1.122578319649e-13       6.306560473744e-15       1.301630233347e-15 
  456       2.651942572399e-10       1.953453447599e-12      -9.035060190881e-12       7.386756885946e-15       1.114161698112e-13       6.152207999952e-15       1.286979653583e-15 
  457       2.666116768803e-10       1.930781249420e-12      -9.092142942893e-12       7.413909532534e-15       1.105824748166e-13       6.000945326922e-15       1.272299714214e-15 
  458       2.680397483921e-10       1.908051533052e-12      -9.144563203890e-12       7.441172006492e-15       1.097566079219e-13       5.852728999335e-15       1.257592165320e-15 
  459       2.694772448621e-10       1.885278753271e-12      -9.192301485995e-12       7.468542180211e-15       1.089384251121e-13       5.707514098712e-15       1.242858774264e-15 
  460       2.709229168591e-10       1.862477598633e-12      -9.235338792403e-12       7.496017877085e-15       1.081277773832e-13       5.565254234000e-15       1.228101325746e-15 
  461       2.723754923092e-10       1.839662992680e-12      -9.273656621576e-12       7.523596871230e-15       1.073245107094e-13       5.425901532157e-15       1.213321621859e-15 
  462       2.738336763720e-10       1.816850095153e-12      -9.307236971425e-12       7.551276887182e-15       1.065284660106e-13       5.289406628740e-15       1.198521482131e-15 
  463       2.752961513161e-10       1.794054303200e-12      -9.336062343505e-12       7.579055599607e-15       1.057394791194e-13       5.155718658490e-15       1.183702743586e-15 
  464       2.767615763950e-10       1.771291252585e-12      -9.360115747204e-12       7.606930633012e-15       1.049573807482e-13       5.024785245916e-15       1.168867260790e-15 
  465       2.782285877230e-10       1.748576818897e-12      -9.379380703931e-12       7.634899561448e-15       1.041819964567e-13       4.896552495887e-15       1.154016905902e-15 
  466       2.796959423845e-10       1.725926040962e-12      -9.393849249337e-12       7.662959863049e-15       1.034131757740e-13       4.770972294221e-15       1.139153486473e-15 
  467       2.811629559636e-10       1.703349851660e-12      -9.403546206209e-12       7.691108782688e-15       1.026508806327e-13       4.648024479290e-15       1.124278495904e-15 
  468       2.826290784205e-10       1.680858247493e-12      -9.408505677116e-12       7.719343464459e-15       1.018950996297e-13       4.527695343622e-15       1.109393355303e-15 
  469       2.840937510475e-10       1.658461357774e-12      -9.408763123415e-12       7.747660996144e-15       1.011458191030e-13       4.409970381049e-15       1.094499495040e-15 
  470       2.855564064240e-10       1.636169445246e-12      -9.404355373849e-12       7.776058408897e-15       1.004030231158e-13       4.294834281327e-15       1.079598354757e-15 
  471       2.870164683720e-10       1.613992906698e-12      -9.395320633147e-12       7.804532676922e-15       9.966669343923e-14       4.182270924752e-15       1.064691383373e-15 
  472       2.884733519115e-10       1.591942273572e-12      -9.381698490622e-12       7.833080717160e-15       9.893680953576e-14       4.072263376777e-15       1.049780039088e-15 
  473       2.899264632155e-10       1.570028212589e-12      -9.363529928775e-12       7.861699388972e-15       9.821334854254e-14       3.964793882631e-15       1.034865789390e-15 
  474       2.913751995658e-10       1.548261526355e-12      -9.340857331891e-12       7.890385493816e-15       9.749628525465e-14       3.859843861933e-15       1.019950111064e-15 
  475       2.928189493078e-10       1.526653153982e-12      -9.313724494640e-12       7.919135774934e-15       9.678559210834e-14       3.757393903309e-15       1.005034490192e-15 
  476       2.942570918065e-10       1.505214171697e-12      -9.282176630677e-12       7.947946917035e-15       9.608123916433e-14       3.657423759011e-15       9.901204221671e-16 
  477       2.956889974011e-10       1.483955793466e-12      -9.246260381244e-12       7.976815545974e-15       9.538319409110e-14       3.559912339535e-15       9.752094116920e-16 
  478       2.971140273607e-10       1.462889371599e-12      -9.206023823766e-12       8.005738228438e-15       9.469142214812e-14       3.464837708234e-15       9.603029727894e-16 
  479       2.985315338397e-10       1.442026397373e-12      -9.161516480453e-12       8.034711471625e-15       9.400588616917e-14       3.372177075936e-15       9.454026288069e-16 
  480       2.999408598329e-10       1.421378501643e-12      -9.112789326900e-12       8.063731722932e-15       9.332654654561e-14       3.281906795565e-15       9.305099124232e-16 
  481       3.013413391310e-10       1.400957455457e-12      -9.059894800686e-12       8.092795369630e-15       9.265336120964e-14       3.194002356754e-15       9.156263656540e-16 
  482       3.027322962759e-10       1.380775170674e-12      -9.002886809975e-12       8.121898738553e-15       9.198628561757e-14       3.108438380461e-15       9.007535398582e-16 
  483       3.041130465159e-10       1.360843700575e-12      -8.941820742115e-12       8.151038095778e-15       9.132527273311e-14       3.025188613590e-15       8.858929957440e-16 
  484       3.054828957611e-10       1.341175240481e-12      -8.876753472236e-12       8.180209646306e-15       9.067027301067e-14       2.944225923605e-15       8.710463033751e-16 
  485       3.068411405388e-10       1.321782128367e-12      -8.807743371856e-12       8.209409533749e-15       9.002123437856e-14       2.865522293148e-15       8.562150421763e-16 
  486       3.081870679488e-10       1.302676845479e-12      -8.734850317472e-12       8.238633840005e-15       8.937810222236e-14       2.789048814657e-15       8.414008009403e-16 
  487       3.095199556185e-10       1.283872016945e-12      -8.658135699168e-12       8.267878584950e-15       8.874081936813e-14       2.714775684980e-15       8.266051778331e-16 
  488       3.108390716588e-10       1.265380412393e-12      -8.577662429211e-12       8.297139726113e-15       8.810932606571e-14       2.642672199994e-15       8.118297804004e-16 
  489       3.121436746186e-10       1.247214946565e-12      -8.493494950650e-12       8.326413158361e-15       8.748355997198e-14       2.572706749223e-15       7.970762255737e-16 
  490       3.134330134408e-10       1.229388679935e-12      -8.405699245918e-12       8.355694713583e-15       8.686345613415e-14       2.504846810453e-15       7.823461396763e-16 
  491       3.147063274175e-10       1.211914819318e-12      -8.314342845430e-12       8.384980160370e-15       8.624894697306e-14       2.439058944350e-15       7.676411584295e-16 
  492       3.159628461450e-10       1.194806718490e-12      -8.219494836187e-12       8.414265203700e-15       8.563996226640e-14       2.375308789075e-15       7.529629269583e-16 
  493       3.172017894795e-10       1.178077878803e-12      -8.121225870368e-12       8.443545484616e-15       8.503642913202e-14       2.313561054905e-15       7.383130997979e-16 
  494       3.184223674921e-10       1.161741949798e-12      -8.019608173939e-12       8.472816579917e-15       8.443827201119e-14       2.253779518846e-15       7.236933408996e-16 
  495       3.196237804246e-10       1.145812729818e-12      -7.914715555245e-12       8.502074001830e-15       8.384541265192e-14       2.195927019252e-15       7.091053236371e-16 
  496       3.208052186443e-10       1.130304166630e-12      -7.806623413617e-12       8.531313197701e-15       8.325777009216e-14       2.139965450442e-15       6.945507308119e-16 
  497       3.219658625996e-10       1.115230358033e-12      -7.695408747964e-12       8.560529549673e-15       8.267526064315e-14       2.085855757316e-15       6.800312546604e-16 
  498       3.231048827753e-10       1.100605552478e-12      -7.581150165381e-12       8.589718374370e-15       8.209779787263e-14       2.033557929972e-15       6.655485968590e-16 
  499       3.242214396478e-10       1.086444149679e-12      -7.463927889742e-12       8.618874922579e-15       8.152529258818e-14       1.983030998324e-15       6.511044685308e-16 
  500       3.253146836408e-10       1.072760701230e-12      -7.343823770304e-12       8.647994378933e-15       8.095765282045e-14       1.934233026718e-15       6.367005902514e-16 
  501       3.263837550802e-10       1.059569911223e-12      -7.220921290306e-12       8.677071861593e-15       8.039478380644e-14       1.887121108551e-15       6.223386920552e-16 
  502       3.274277841494e-10       1.046886636856e-12      -7.095305575568e-12       8.706102421933e-15       7.983658797281e-14       1.841651360885e-15       6.080205134412e-16 
  503       3.284458908452e-10       1.034725889056e-12      -6.967063403090e-12       8.735081044216e-15       7.928296491910e-14       1.797778919063e-15       5.937478033793e-16 
  504       3.294371849324e-10       1.023102833088e-12      -6.836283209656e-12       8.764002645285e-15       7.873381140107e-14       1.755457931333e-15       5.795223203161e-16 
  505       3.304008971665e-10       1.012030940079e-12      -6.703052055863e-12       8.792862457283e-15       7.818903809896e-14       1.714648110285e-15       5.653456847717e-16 
  506       3.313367772085e-10       1.001516381771e-12      -6.567446404568e-12       8.821657188602e-15       7.764862048777e-14       1.675334605689e-15       5.512189324454e-16 
  507       3.322447070852e-10       9.915634754968e-13      -6.429541093729e-12       8.850383895759e-15       7.711254939959e-14       1.637508693570e-15       5.371429482473e-16 
  508       3.331245709765e-10       9.821765184192e-13      -6.289412364100e-12       8.879039603235e-15       7.658081436221e-14       1.601161268855e-15       5.231186124803e-16 
  509       3.339762552319e-10       9.733597872772e-13      -6.147137866397e-12       8.907621303340e-15       7.605340359033e-14       1.566282843066e-15       5.091468007775e-16 
  510       3.347996483875e-10       9.651175381325e-13      -6.002796668474e-12       8.936125956073e-15       7.553030397672e-14       1.532863542024e-15       4.952283840386e-16 
  511       3.355946411834e-10       9.574540061161e-13      -5.856469262487e-12       8.964550488987e-15       7.501150108332e-14       1.500893103537e-15       4.813642283668e-16 
  512       3.363611265803e-10       9.503734051754e-13      -5.708237572071e-12       8.992891797051e-15       7.449697913248e-14       1.470360875101e-15       4.675551950060e-16 
  513       3.370989997764e-10       9.438799278208e-13      -5.558184959500e-12       9.021146742512e-15       7.398672099804e-14       1.441255811594e-15       4.538021402773e-16 
  514       3.378081582246e-10       9.379777448719e-13      -5.406396232868e-12       9.049312154755e-15       7.348070819656e-14       1.413566472975e-15       4.401059155158e-16 
  515       3.384885016496e-10       9.326710052049e-13      -5.252957653253e-12       9.077384830170e-15       7.297892087841e-14       1.387281021975e-15       4.264673670079e-16 
  516       3.391399320643e-10       9.279638354989e-13      -5.097956941887e-12       9.105361532011e-15       7.248133781898e-14       1.362387221799e-15       4.128873359277e-16 
  517       3.397623537873e-10       9.238603399826e-13      -4.941483287328e-12       9.133238990258e-15       7.198793640981e-14       1.338872433817e-15       3.993666582740e-16 
  518       3.403556734599e-10       9.203646001812e-13      -4.783627352631e-12       9.161013901485e-15       7.149869264977e-14       1.316723615266e-15       3.859061648072e-16 
  519       3.409198000626e-10       9.174806746630e-13      -4.624481282514e-12       9.188682928713e-15       7.101358113619e-14       1.295927316938e-15       3.725066809862e-16 
  520       3.414546449324e-10       9.152125987859e-13      -4.464138710532e-12       9.216242701280e-15       7.053257505605e-14       1.276469680884e-15       3.591690269051e-16 
  521       3.419601217799e-10       9.135643844445e-13      -4.302694766246e-12       9.243689814702e-15       7.005564617709e-14       1.258336438105e-15       3.458940172301e-16 
  522       3.424361467058e-10       9.125400198164e-13      -4.140246082393e-12       9.271020830532e-15       6.958276483904e-14       1.241512906252e-15       3.326824611363e-16 
  523       3.428826382185e-10       9.121434691091e-13      -3.976890802055e-12       9.298232276226e-15       6.911389994472e-14       1.225983987319e-15       3.195351622449e-16 
  524       3.432995172503e-10       9.123786723068e-13      -3.812728585830e-12       9.325320645006e-15       6.864901895119e-14       1.211734165340e-15       3.064529185595e-16 
  525       3.436867071753e-10       9.132495449169e-13      -3.647860619003e-12       9.352282395716e-15       6.818808786099e-14       1.198747504086e-15       2.934365224033e-16 
  526       3.440441338255e-10       9.147599777167e-13      -3.482389618716e-12       9.379113952693e-15       6.773107121319e-14       1.187007644761e-15       2.804867603559e-16 
  527       3.443717255083e-10       9.169138365002e-13      -3.316419841135e-12       9.405811705623e-15       6.727793207463e-14       1.176497803695e-15       2.676044131902e-16 
  528       3.446694130233e-10       9.197149618250e-13      -3.150057088624e-12       9.432372009408e-15       6.682863203104e-14       1.167200770047e-15       2.547902558090e-16 
  529       3.449371296792e-10       9.231671687583e-13      -2.983408716913e-12       9.458791184023e-15       6.638313117820e-14       1.159098903494e-15       2.420450571823e-16 
  530       3.451748113110e-10       9.272742466246e-13      -2.816583642269e-12       9.485065514384e-15       6.594138811311e-14       1.152174131930e-15       2.293695802836e-16 
  531       3.453823962967e-10       9.320399587514e-13      -2.649692348665e-12       9.511191250208e-15       6.550335992516e-14       1.146407949165e-15       2.167645820272e-16 
  532       3.455598255744e-10       9.374680422167e-13      -2.482846894952e-12       9.537164605873e-15       6.506900218724e-14       1.141781412615e-15       2.042308132050e-16 
  533       3.457070426594e-10       9.435622075951e-13      -2.316160922027e-12       9.562981760284e-15       6.463826894696e-14       1.138275141004e-15       1.917690184228e-16 
  534       3.458239936609e-10       9.503261387051e-13      -2.149749660003e-12       9.588638856735e-15       6.421111271774e-14       1.135869312056e-15       1.793799360381e-16 
  535       3.459106272992e-10       9.577634923551e-13      -1.983729935382e-12       9.614132002770e-15       6.378748447005e-14       1.134543660194e-15       1.670642980962e-16 
  536       3.459668949225e-10       9.658778980906e-13      -1.818220178223e-12       9.639457270045e-15       6.336733362248e-14       1.134277474234e-15       1.548228302672e-16 
  537       3.459927505240e-10       9.746729579409e-13      -1.653340429311e-12       9.664610694192e-15       6.295060803299e-14       1.135049595082e-15       1.426562517832e-16 
  538       3.459881507589e-10       9.841522461654e-13      -1.489212347329e-12       9.689588274680e-15       6.253725398997e-14       1.136838413431e-15       1.305652753747e-16 
  539       3.459530549611e-10       9.943193090009e-13      -1.325959216027e-12       9.714385974679e-15       6.212721620348e-14       1.139621867456e-15       1.185506072076e-16 
  540       3.458874251606e-10       1.005177664407e-12      -1.163705951394e-12       9.738999720921e-15       6.172043779636e-14       1.143377440510e-15       1.066129468204e-16 
  541       3.457912260999e-10       1.016730801816e-12      -1.002579108825e-12       9.763425403563e-15       6.131686029543e-14       1.148082158821e-15       9.475298706040e-17 
  542       3.456644252517e-10       1.028982181875e-12      -8.427068902932e-13       9.787658876049e-15       6.091642362259e-14       1.153712589188e-15       8.297141402109e-17 
  543       3.455069928353e-10       1.041935236195e-12      -6.842191515205e-13       9.811695954974e-15       6.051906608603e-14       1.160244836675e-15       7.126890697879e-17 
  544       3.453189606700e-10       1.055591925007e-12      -5.272352507710e-13       9.835532989548e-15       6.012473407323e-14       1.167656733700e-15       5.964609511435e-17 
  545       3.451006004323e-10       1.069948368211e-12      -3.718272232984e-13       9.859168587042e-15       5.973341143309e-14       1.175934476342e-15       4.810342653359e-17 
  546       3.448522502021e-10       1.084999096918e-12      -2.180556356275e-13       9.882601933240e-15       5.934509086258e-14       1.185066161068e-15       3.664129561738e-17 
  547       3.445742560988e-10       1.100738484129e-12      -6.598165702389e-14       9.905832227110e-15       5.895976427114e-14       1.195039607996e-15       2.526008583927e-17 
  548       3.442669723221e-10       1.117160743895e-12       8.433293825684e-14       9.928858680895e-15       5.857742277572e-14       1.205842359476e-15       1.396016968481e-17 
  549       3.439307611927e-10       1.134259930486e-12       2.328257687203e-13       9.951680520203e-15       5.819805669592e-14       1.217461678677e-15       2.741908570980e-18 
  550       3.435659931931e-10       1.152029937550e-12       3.794338433841e-13       9.974296984106e-15       5.782165554902e-14       1.229884548169e-15      -8.394347234525e-18 
  551       3.431730470083e-10       1.170464497278e-12       5.240935595290e-13       9.996707325224e-15       5.744820804508e-14       1.243097668503e-15      -1.944825869388e-17 
  552       3.427523095668e-10       1.189557179564e-12       6.667407004498e-13       1.001891080983e-14       5.707770208205e-14       1.257087456799e-15      -3.041949807980e-17 
  553       3.423041760811e-10       1.209301391173e-12       8.073104332063e-13       1.004090671793e-14       5.671012474084e-14       1.271840045323e-15      -4.130774905617e-17 
  554       3.418290500889e-10       1.229690374899e-12       9.457373063745e-13       1.006269434336e-14       5.634546228039e-14       1.287341280076e-15      -5.211270675867e-17 
  555       3.413273434934e-10       1.250717208729e-12       1.081955247797e-12       1.008427299389e-14       5.598370013277e-14       1.303576719375e-15      -6.283407787544e-17 
  556       3.407994766043e-10       1.272374805011e-12       1.215897562336e-12       1.010564199130e-14       5.562482289828e-14       1.320531632434e-15      -7.347158072772e-17 
  557       3.402458781788e-10       1.294655909609e-12       1.347496929621e-12       1.012680067149e-14       5.526881434049e-14       1.338190997951e-15      -8.402494535047e-17 
  558       3.396669854620e-10       1.317553101074e-12       1.476685401801e-12       1.014774838455e-14       5.491565738137e-14       1.356539502687e-15      -9.449391357300e-17 
  559       3.390632442279e-10       1.341058789799e-12       1.603394401299e-12       1.016848449488e-14       5.456533409637e-14       1.375561540052e-15      -1.048782390997e-16 
  560       3.384351088201e-10       1.365165217190e-12       1.727554718557e-12       1.018900838125e-14       5.421782570945e-14       1.395241208688e-15      -1.151776875905e-16 
  561       3.377830421929e-10       1.389864454824e-12       1.849096509793e-12       1.020931943695e-14       5.387311258825e-14       1.415562311048e-15      -1.253920367416e-16 
  562       3.371075159514e-10       1.415148403610e-12       1.967949294745e-12       1.022941706981e-14       5.353117423912e-14       1.436508351986e-15      -1.355210763664e-16 
  563       3.364090103931e-10       1.441008792961e-12       2.084041954430e-12       1.024930070234e-14       5.319198930221e-14       1.458062537335e-15      -1.455646084755e-16 
  564       3.356880145481e-10       1.467437179947e-12       2.197302728890e-12       1.026896977182e-14       5.285553554657e-14       1.480207772492e-15      -1.555224473580e-16 
  565       3.349450262199e-10       1.494424948463e-12       2.307659214942e-12       1.028842373036e-14       5.252178986522e-14       1.502926661000e-15      -1.653944196617e-16 
  566       3.341805520268e-10       1.521963308393e-12       2.415038363932e-12       1.030766204505e-14       5.219072827026e-14       1.526201503131e-15      -1.751803644739e-16 
  567       3.333951074419e-10       1.550043294769e-12       2.519366479488e-12       1.032668419800e-14       5.186232588790e-14       1.550014294472e-15      -1.848801334020e-16 
  568       3.325892168343e-10       1.578655766937e-12       2.620569215263e-12       1.034548968645e-14       5.153655695363e-14       1.574346724504e-15      -1.944935906543e-16 
  569       3.317634135098e-10       1.607791407720e-12       2.718571572695e-12       1.036407802289e-14       5.121339480723e-14       1.599180175189e-15      -2.040206131203e-16 
  570       3.309182397518e-10       1.637440722581e-12       2.813297898752e-12       1.038244873509e-14       5.089281188788e-14       1.624495719549e-15      -2.134610904519e-16 
  571       3.300542468619e-10       1.667594038782e-12       2.904671883686e-12       1.040060136628e-14       5.057477972926e-14       1.650274120251e-15      -2.228149251432e-16 
  572       3.291719952007e-10       1.698241504555e-12       2.992616558782e-12       1.041853547515e-14       5.025926895461e-14       1.676495828194e-15      -2.320820326120e-16 
  573       3.282720542289e-10       1.729373088256e-12       3.077054294110e-12       1.043625063601e-14       4.994624927184e-14       1.703140981084e-15      -2.412623412800e-16 
  574       3.273550025476e-10       1.760978577535e-12       3.157906796279e-12       1.045374643888e-14       4.963568946860e-14       1.730189402024e-15      -2.503557926534e-16 
  575       3.264214279393e-10       1.793047578496e-12       3.235095106180e-12       1.047102248951e-14       4.932755740735e-14       1.757620598094e-15      -2.593623414037e-16 
