# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=1
# for k=1.02819e-05 to 109.889 h/Mpc,
# number of wavenumbers equal to 588
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       1.051428620483e-02       9.230885322449e+03      -1.036016257197e+00      -5.206706577984e+00       2.604204331960e-01      -1.028893882844e+00      -2.783012222769e+01       4.796853688199e+00      -6.344428872262e+01 
       1.064004787021e-02       9.274311873666e+03      -1.065922302694e+00      -5.323378994992e+00       2.900350841414e-01      -1.072461604228e+00      -2.843743207533e+01       4.970654053509e+00      -6.518554990193e+01 
       1.076585053862e-02       9.316603052364e+03      -1.096236466417e+00      -5.441311906725e+00       3.208332165242e-01      -1.117232795031e+00      -2.904966030026e+01       5.148044016015e+00      -6.694662234947e+01 
       1.089169361044e-02       9.357771015970e+03      -1.126955317701e+00      -5.560502079941e+00       3.528307195274e-01      -1.163220379633e+00      -2.966674506825e+01       5.329027316149e+00      -6.872719454154e+01 
       1.101757653221e-02       9.397827567721e+03      -1.158075374608e+00      -5.680946055258e+00       3.860434781699e-01      -1.210437249452e+00      -3.028862328429e+01       5.513607469787e+00      -7.052695170556e+01 
       1.114349879467e-02       9.436784775155e+03      -1.189593069977e+00      -5.802640686018e+00       4.204869053454e-01      -1.258895886457e+00      -3.091523362269e+01       5.701786626288e+00      -7.234557659186e+01 
       1.126945993077e-02       9.474653394100e+03      -1.221504400958e+00      -5.925582440525e+00       4.561751408025e-01      -1.308607502991e+00      -3.154651303277e+01       5.893562479103e+00      -7.418273224716e+01 
       1.139545951390e-02       9.511444818673e+03      -1.253805395490e+00      -6.049768224070e+00       4.931221880734e-01      -1.359583238333e+00      -3.218240079451e+01       6.088932525989e+00      -7.603808451695e+01 
       1.152149715629e-02       9.547169988317e+03      -1.286492014048e+00      -6.175194641766e+00       5.313420374058e-01      -1.411834179442e+00      -3.282283453293e+01       6.287893957185e+00      -7.791129502965e+01 
       1.164757250740e-02       9.581840773283e+03      -1.319560333687e+00      -6.301858884686e+00       5.708487580597e-01      -1.465371561688e+00      -3.346775492957e+01       6.490444552009e+00      -7.980203235055e+01 
       1.177368525255e-02       9.615468139259e+03      -1.353006303532e+00      -6.429757552864e+00       6.116563810320e-01      -1.520206502469e+00      -3.411709946274e+01       6.696581488441e+00      -8.170995716127e+01 
       1.189983511152e-02       9.648063360222e+03      -1.386825829474e+00      -6.558887615874e+00       6.537785749305e-01      -1.576349820017e+00      -3.477080769717e+01       6.906301139575e+00      -8.363472993263e+01 
       1.202602183736e-02       9.679636712436e+03      -1.421014408729e+00      -6.689245996430e+00       6.972276056711e-01      -1.633810970150e+00      -3.542881951618e+01       7.119595795940e+00      -8.557599493828e+01 
       1.215224521523e-02       9.710198392137e+03      -1.455567464490e+00      -6.820829691025e+00       7.420154647615e-01      -1.692599149820e+00      -3.609107526537e+01       7.336456959366e+00      -8.753339369335e+01 
       1.227850506131e-02       9.739758521714e+03      -1.490480401894e+00      -6.953635638099e+00       7.881541369522e-01      -1.752723557106e+00      -3.675751491837e+01       7.556876063528e+00      -8.950656649951e+01 
       1.240480122181e-02       9.768327644206e+03      -1.525748684025e+00      -7.087661072216e+00       8.356556986204e-01      -1.814193481243e+00      -3.742807994734e+01       7.780844860590e+00      -9.149515700466e+01 
       1.253113357205e-02       9.795915734554e+03      -1.561367680930e+00      -7.222902819315e+00       8.845321563625e-01      -1.877018125767e+00      -3.810270959577e+01       8.008354657035e+00      -9.349880313154e+01 
       1.265750201560e-02       9.822533394444e+03      -1.597332848001e+00      -7.359358155851e+00       9.347955732951e-01      -1.941206772833e+00      -3.878134544741e+01       8.239397119694e+00      -9.551714812891e+01 
       1.278390648348e-02       9.848191269891e+03      -1.633639505423e+00      -7.497024353453e+00       9.864568500905e-01      -2.006767589898e+00      -3.946392964230e+01       8.473961137064e+00      -9.754983425519e+01 
       1.291034693342e-02       9.872899353593e+03      -1.670282726217e+00      -7.635898135594e+00       1.039525706338e+00      -2.073707544997e+00      -4.015040198327e+01       8.712032352240e+00      -9.959649569969e+01 
       1.303682334920e-02       9.896669084429e+03      -1.707257813120e+00      -7.775977327458e+00       1.094012019337e+00      -2.142033876826e+00      -4.084070802161e+01       8.953597548599e+00      -1.016567804970e+02 
       1.316333573999e-02       9.919511360900e+03      -1.744559978321e+00      -7.917259360825e+00       1.149925627512e+00      -2.211753740584e+00      -4.153479115504e+01       9.198643073062e+00      -1.037303311145e+02 
       1.328988413979e-02       9.941435837557e+03      -1.782184208280e+00      -8.059740670479e+00       1.207276221595e+00      -2.282874029798e+00      -4.223258947476e+01       9.447154108184e+00      -1.058167764588e+02 
       1.341646860691e-02       9.962454446465e+03      -1.820125885717e+00      -8.203419514871e+00       1.266073833962e+00      -2.355402167310e+00      -4.293405055732e+01       9.699117956537e+00      -1.079157688431e+02 
       1.354308922342e-02       9.982577423002e+03      -1.858380084164e+00      -8.348292829272e+00       1.326328198108e+00      -2.429345158339e+00      -4.363911500419e+01       9.954520242783e+00      -1.100269424953e+02 
       1.366974609479e-02       1.000181552763e+04      -1.896941882981e+00      -8.494358575405e+00       1.388048008496e+00      -2.504709084755e+00      -4.434772959008e+01       1.021334524315e+01      -1.121499401257e+02 
       1.379643934941e-02       1.002017737137e+04      -1.935805879855e+00      -8.641613437407e+00       1.451240579940e+00      -2.581498581113e+00      -4.505983511231e+01       1.047557344099e+01      -1.142843830858e+02 
       1.392316913825e-02       1.003767353247e+04      -1.974967038154e+00      -8.790055795737e+00       1.515913547076e+00      -2.659718763113e+00      -4.577538116412e+01       1.074118727700e+01      -1.164299144489e+02 
       1.404993563452e-02       1.005431341332e+04      -2.014420094758e+00      -8.939683045631e+00       1.582074379656e+00      -2.739374476275e+00      -4.649431210329e+01       1.101016800652e+01      -1.185861637394e+02 
       1.417673903336e-02       1.007010677167e+04      -2.054159851235e+00      -9.090492900824e+00       1.649730640731e+00      -2.820470681868e+00      -4.721657385472e+01       1.128249726969e+01      -1.207527641389e+02 
       1.430357955158e-02       1.008506313706e+04      -2.094181059003e+00      -9.242482882893e+00       1.718889838783e+00      -2.903012303011e+00      -4.794211124882e+01       1.155815646787e+01      -1.229293457114e+02 
       1.443045742743e-02       1.009919239886e+04      -2.134478539271e+00      -9.395650852718e+00       1.789559660829e+00      -2.987004389893e+00      -4.867087077948e+01       1.183712742328e+01      -1.251155424517e+02 
       1.455737292036e-02       1.011250406902e+04      -2.175047013756e+00      -9.549994455690e+00       1.861747098133e+00      -3.072451375015e+00      -4.940279820313e+01       1.211939073976e+01      -1.273109862855e+02 
       1.468432631085e-02       1.012500794320e+04      -2.215881210464e+00      -9.705511966099e+00       1.935457564004e+00      -3.159356216594e+00      -5.013784385750e+01       1.240492500058e+01      -1.295153210224e+02 
       1.481131790029e-02       1.013671279129e+04      -2.256975622127e+00      -9.862200764365e+00       2.010696130022e+00      -3.247721291270e+00      -5.087595361859e+01       1.269370712716e+01      -1.317281786976e+02 
       1.493834801080e-02       1.014762889609e+04      -2.298325071312e+00      -1.002005970812e+01       2.087467744097e+00      -3.337549479811e+00      -5.161708088205e+01       1.298571592962e+01      -1.339492104438e+02 
       1.506541698514e-02       1.015776462250e+04      -2.339923949013e+00      -1.017908580433e+01       2.165777593982e+00      -3.428843074279e+00      -5.236116938819e+01       1.328092782946e+01      -1.361780420349e+02 
       1.519252518666e-02       1.016713020721e+04      -2.381767065169e+00      -1.033927792257e+01       2.245630962550e+00      -3.521605008259e+00      -5.310817236162e+01       1.357932165481e+01      -1.384143234860e+02 
       1.531967299921e-02       1.017573462755e+04      -2.423848939171e+00      -1.050063370280e+01       2.327032885428e+00      -3.615837827291e+00      -5.385803657926e+01       1.388087463257e+01      -1.406576877002e+02 
       1.544686082709e-02       1.018358768459e+04      -2.466164279494e+00      -1.066315164310e+01       2.409988747234e+00      -3.711544391352e+00      -5.461071310774e+01       1.418556511038e+01      -1.429077783860e+02 
       1.557408909511e-02       1.019069842793e+04      -2.508707634025e+00      -1.082682968012e+01       2.494503034755e+00      -3.808726736354e+00      -5.536615066758e+01       1.449336984282e+01      -1.451642344209e+02 
       1.570135824851e-02       1.019707590570e+04      -2.551473600689e+00      -1.099166625587e+01       2.580578669036e+00      -3.907385408610e+00      -5.612430213932e+01       1.480426406271e+01      -1.474267094586e+02 
       1.582866875303e-02       1.020272915847e+04      -2.594456782978e+00      -1.115765991515e+01       2.668218341339e+00      -4.007520746744e+00      -5.688512106787e+01       1.511822278917e+01      -1.496948591937e+02 
       1.595602109498e-02       1.020766700491e+04      -2.637651725784e+00      -1.132480899138e+01       2.757424689430e+00      -4.109133036894e+00      -5.764855978839e+01       1.543522074806e+01      -1.519683357456e+02 
       1.608341578125e-02       1.021189859146e+04      -2.681053054984e+00      -1.149311220808e+01       2.848200558425e+00      -4.212222729427e+00      -5.841457248906e+01       1.575523318685e+01      -1.542467957062e+02 
       1.621085333945e-02       1.021543217244e+04      -2.724655158710e+00      -1.166256731293e+01       2.940548484741e+00      -4.316789940624e+00      -5.918310826144e+01       1.607823400543e+01      -1.565298817881e+02 
       1.633833431798e-02       1.021827807438e+04      -2.768452971554e+00      -1.183317443830e+01       3.034471665598e+00      -4.422835691142e+00      -5.995412816291e+01       1.640420037567e+01      -1.588172679035e+02 
       1.646585928616e-02       1.022044358997e+04      -2.812440613062e+00      -1.200493027441e+01       3.129972532081e+00      -4.530359750421e+00      -6.072757564302e+01       1.673310470930e+01      -1.611085809377e+02 
       1.659342883438e-02       1.022193931049e+04      -2.856613103516e+00      -1.217783541081e+01       3.227054284661e+00      -4.639363243832e+00      -6.150341390727e+01       1.706492469916e+01      -1.634035001688e+02 
       1.672104357425e-02       1.022277265686e+04      -2.900964716851e+00      -1.235188732572e+01       3.325717923599e+00      -4.749844654202e+00      -6.228159201910e+01       1.739963235231e+01      -1.657016729649e+02 
       1.684870413879e-02       1.022295241610e+04      -2.945490182177e+00      -1.252708550759e+01       3.425963813678e+00      -4.861802274412e+00      -6.306207019682e+01       1.773720159134e+01      -1.680027797575e+02 
       1.697641118259e-02       1.022248683371e+04      -2.990184076555e+00      -1.270342884773e+01       3.527792273130e+00      -4.975234177610e+00      -6.384480550245e+01       1.807760547407e+01      -1.703064921913e+02 
       1.710416538205e-02       1.022138421413e+04      -3.035040989899e+00      -1.288091634498e+01       3.631203731716e+00      -5.090138501525e+00      -6.462975537933e+01       1.842081719254e+01      -1.726124824350e+02 
       1.723196743558e-02       1.021965279988e+04      -3.080055489605e+00      -1.305954695696e+01       3.736198491077e+00      -5.206513391039e+00      -6.541687689961e+01       1.876680986115e+01      -1.749204211601e+02 
       1.735981806386e-02       1.021730157974e+04      -3.125222366131e+00      -1.323932064237e+01       3.842777284548e+00      -5.324357416612e+00      -6.620613197510e+01       1.911555801816e+01      -1.772299914688e+02 
       1.748771801012e-02       1.021433804849e+04      -3.170535954207e+00      -1.342023548553e+01       3.950940379729e+00      -5.443668425229e+00      -6.699747295659e+01       1.946703348633e+01      -1.795408503560e+02 
       1.761566804035e-02       1.021077096984e+04      -3.215990968947e+00      -1.360229124233e+01       4.060688386597e+00      -5.564444958452e+00      -6.779086038211e+01       1.982121047493e+01      -1.818526761666e+02 
       1.774366894367e-02       1.020660865705e+04      -3.261582002383e+00      -1.378548715389e+01       4.172021911995e+00      -5.686685284849e+00      -6.858625215910e+01       2.017806238637e+01      -1.841651407261e+02 
       1.787172153257e-02       1.020185933022e+04      -3.307303860474e+00      -1.396982265794e+01       4.284940070793e+00      -5.810386430006e+00      -6.938360890103e+01       2.053756222240e+01      -1.864779380090e+02 
       1.799982664330e-02       1.019653192217e+04      -3.353151766016e+00      -1.415529844030e+01       4.399441367781e+00      -5.935544958036e+00      -7.018289865154e+01       2.089968430445e+01      -1.887907929532e+02 
       1.812798513615e-02       1.019063203922e+04      -3.399119848190e+00      -1.434191061982e+01       4.515522875562e+00      -6.062155515988e+00      -7.098406665322e+01       2.126439617124e+01      -1.911033688826e+02 
       1.825619789584e-02       1.018417054516e+04      -3.445203963189e+00      -1.452966267104e+01       4.633183935949e+00      -6.190215860460e+00      -7.178709441425e+01       2.163167619757e+01      -1.934154261095e+02 
       1.838446583190e-02       1.017715467133e+04      -3.491398768684e+00      -1.471855307646e+01       4.752422487800e+00      -6.319721678782e+00      -7.259193848609e+01       2.200149535893e+01      -1.957266572229e+02 
       1.851278987906e-02       1.016959252151e+04      -3.537699204242e+00      -1.490858157831e+01       4.873236797914e+00      -6.450669210371e+00      -7.339856145631e+01       2.237382645949e+01      -1.980367704376e+02 
       1.864117099765e-02       1.016149305913e+04      -3.584100507272e+00      -1.509974924554e+01       4.995625648611e+00      -6.583055296568e+00      -7.420693221864e+01       2.274864426800e+01      -2.003454903624e+02 
       1.876961017400e-02       1.015286237763e+04      -3.630596899932e+00      -1.529205294379e+01       5.119586560718e+00      -6.716874973040e+00      -7.501699878263e+01       2.312591718999e+01      -2.026524845781e+02 
       1.889810842095e-02       1.014371051728e+04      -3.677183989629e+00      -1.548549545136e+01       5.245118812273e+00      -6.852125877117e+00      -7.582873799062e+01       2.350562250042e+01      -2.049574978338e+02 
       1.902666677827e-02       1.013404523233e+04      -3.723856660718e+00      -1.568007651729e+01       5.372220673158e+00      -6.988804020391e+00      -7.664211212775e+01       2.388773288067e+01      -2.072602369251e+02 
       1.915528631311e-02       1.012387338784e+04      -3.770609843994e+00      -1.587579589113e+01       5.500888646683e+00      -7.126903918721e+00      -7.745708587387e+01       2.427222094773e+01      -2.095604234929e+02 
       1.928396812057e-02       1.011320148617e+04      -3.817438431638e+00      -1.607265316549e+01       5.631118129272e+00      -7.266419605858e+00      -7.827362366026e+01       2.465905901968e+01      -2.118577803354e+02 
       1.941271332416e-02       1.010203765761e+04      -3.864337923856e+00      -1.627065057853e+01       5.762906717612e+00      -7.407346330621e+00      -7.909170256297e+01       2.504822342740e+01      -2.141520637507e+02 
       1.954152307635e-02       1.009038811082e+04      -3.911303093918e+00      -1.646978739603e+01       5.896250099280e+00      -7.549678022789e+00      -7.991128492177e+01       2.543968590257e+01      -2.164429894111e+02 
       1.967039855913e-02       1.007826047590e+04      -3.958329251877e+00      -1.667006523522e+01       6.031145020098e+00      -7.693409702730e+00      -8.073234425217e+01       2.583342174731e+01      -2.187303024750e+02 
       1.979934098457e-02       1.006566136730e+04      -4.005411310853e+00      -1.687148413614e+01       6.167587842356e+00      -7.838535692181e+00      -8.155484614459e+01       2.622940378255e+01      -2.210137258424e+02 
       1.992835159544e-02       1.005259808646e+04      -4.052544446773e+00      -1.707404534292e+01       6.305575202937e+00      -7.985050889827e+00      -8.237876174979e+01       2.662760664227e+01      -2.232929966548e+02 
       2.005743166578e-02       1.003907738857e+04      -4.099723612184e+00      -1.727774925922e+01       6.445103595087e+00      -8.132949826712e+00      -8.320405787374e+01       2.702800360074e+01      -2.255678394301e+02 
       2.018658250158e-02       1.002510646443e+04      -4.146943927603e+00      -1.748259710005e+01       6.586169840398e+00      -8.282227435224e+00      -8.403070495038e+01       2.743056914003e+01      -2.278379876425e+02 
       2.031580544140e-02       1.001069288252e+04      -4.194200722299e+00      -1.768859075156e+01       6.728770891719e+00      -8.432878892110e+00      -8.485867655639e+01       2.783527880748e+01      -2.301031867205e+02 
       2.044510185708e-02       9.995842968456e+03      -4.241489389785e+00      -1.789572901188e+01       6.872901395096e+00      -8.584896811824e+00      -8.568793366100e+01       2.824210392110e+01      -2.323631944658e+02 
       2.057447315441e-02       9.980566014692e+03      -4.288806924349e+00      -1.810401539077e+01       7.018557113842e+00      -8.738275385827e+00      -8.651846108781e+01       2.865102357555e+01      -2.346178618756e+02 
       2.070392077385e-02       9.964870286812e+03      -4.336149899782e+00      -1.831345169197e+01       7.165732615582e+00      -8.893008009052e+00      -8.735023516052e+01       2.906201413864e+01      -2.368670166154e+02 
       2.083344619133e-02       9.948762469618e+03      -4.383514191726e+00      -1.852403687038e+01       7.314422029182e+00      -9.049086705355e+00      -8.818321831309e+01       2.947504738411e+01      -2.391104479489e+02 
       2.096305091892e-02       9.932253017704e+03      -4.430897320578e+00      -1.873577693325e+01       7.464621744491e+00      -9.206506950597e+00      -8.901740625906e+01       2.989010622313e+01      -2.413480346188e+02 
       2.109273650575e-02       9.915348413581e+03      -4.478295058086e+00      -1.894867060703e+01       7.616326277311e+00      -9.365260688854e+00      -8.985275969263e+01       3.030716192111e+01      -2.435795596235e+02 
       2.122250453870e-02       9.898056614634e+03      -4.525703807268e+00      -1.916271939393e+01       7.769530324125e+00      -9.525341225913e+00      -9.068925221449e+01       3.072619006846e+01      -2.458048401519e+02 
       2.135235664334e-02       9.880386755171e+03      -4.573120504560e+00      -1.937792716956e+01       7.924229894556e+00      -9.686743066671e+00      -9.152686829678e+01       3.114716998587e+01      -2.480237220207e+02 
       2.148229448477e-02       9.862346319283e+03      -4.620541327733e+00      -1.959429471612e+01       8.080419793205e+00      -9.849459199027e+00      -9.236557739609e+01       3.157007595695e+01      -2.502360094805e+02 
       2.161231976851e-02       9.843944443503e+03      -4.667963214580e+00      -1.981182615938e+01       8.238096562097e+00      -1.001348430292e+01      -9.320536437505e+01       3.199488755877e+01      -2.524415476314e+02 
       2.174243424143e-02       9.825187224128e+03      -4.715381739106e+00      -2.003052005093e+01       8.397253232471e+00      -1.017881015902e+01      -9.404618779608e+01       3.242157545098e+01      -2.546401084098e+02 
       2.187263969274e-02       9.806083229055e+03      -4.762794346062e+00      -2.025038376334e+01       8.557886401895e+00      -1.034543212416e+01      -9.488805014380e+01       3.285012589864e+01      -2.568315730572e+02 
       2.200293795492e-02       9.786635543173e+03      -4.810196210206e+00      -2.047141554982e+01       8.719988658983e+00      -1.051334047104e+01      -9.573091214326e+01       3.328051106058e+01      -2.590157042588e+02 
       2.213333090478e-02       9.766852012565e+03      -4.857584821154e+00      -2.069362365527e+01       8.883556098336e+00      -1.068253058839e+01      -9.657478093278e+01       3.371271922498e+01      -2.611923892009e+02 
       2.226382046450e-02       9.746735015946e+03      -4.904954971809e+00      -2.091700499552e+01       9.048580173378e+00      -1.085299205342e+01      -9.741961027410e+01       3.414672016280e+01      -2.633613695455e+02 
       2.239440860272e-02       9.726290420582e+03      -4.952303156918e+00      -2.114156388048e+01       9.215055504284e+00      -1.102471824433e+01      -9.826538810588e+01       3.458249555892e+01      -2.655224782914e+02 
       2.252509733563e-02       9.705525229693e+03      -4.999626463539e+00      -2.136730731548e+01       9.382977875077e+00      -1.119770397328e+01      -9.911211439236e+01       3.502003142806e+01      -2.676755797046e+02 
       2.265588872814e-02       9.684445054746e+03      -5.046921287513e+00      -2.159423952995e+01       9.552342650235e+00      -1.137194263740e+01      -9.995977566137e+01       3.545930916540e+01      -2.698205004588e+02 
       2.278678489509e-02       9.663051066422e+03      -5.094181684075e+00      -2.182235490134e+01       9.723139552524e+00      -1.154742243643e+01      -1.008083124408e+02       3.590029385426e+01      -2.719569418358e+02 
       2.291778800242e-02       9.641354642672e+03      -5.141407043544e+00      -2.205167082122e+01       9.895369948851e+00      -1.172414372059e+01      -1.016577712312e+02       3.634298827874e+01      -2.740848897935e+02 
       2.304890026850e-02       9.619354154072e+03      -5.188589879801e+00      -2.228217540046e+01       1.006902065468e+01      -1.190209134349e+01      -1.025080628238e+02       3.678734691939e+01      -2.762039628589e+02 
       2.318012396537e-02       9.597060924691e+03      -5.235729594786e+00      -2.251388647331e+01       1.024409355864e+01      -1.208126595825e+01      -1.033592345711e+02       3.723337310566e+01      -2.783141464204e+02 
       2.331146142014e-02       9.574476706281e+03      -5.282820763394e+00      -2.274679960693e+01       1.042057869075e+01      -1.226165613693e+01      -1.042112319804e+02       3.768103415456e+01      -2.804151711243e+02 
       2.344291501635e-02       9.551610775221e+03      -5.329862881399e+00      -2.298092714794e+01       1.059847427375e+01      -1.244325888238e+01      -1.050640802410e+02       3.813032722302e+01      -2.825070362724e+02 
       2.357448719540e-02       9.528463890049e+03      -5.376850848192e+00      -2.321626107337e+01       1.077776786970e+01      -1.262606010216e+01      -1.059177113016e+02       3.858121593198e+01      -2.845894981859e+02 
       2.370618045804e-02       9.505049173735e+03      -5.423786479913e+00      -2.345282337238e+01       1.095846153061e+01      -1.281006197459e+01      -1.067721937000e+02       3.903371359049e+01      -2.866626792550e+02 
       2.383799736590e-02       9.481366866702e+03      -5.470664332928e+00      -2.369060487800e+01       1.114054288527e+01      -1.299524974631e+01      -1.076274532256e+02       3.948778161062e+01      -2.887263171116e+02 
       2.396994054304e-02       9.457422673755e+03      -5.517481996558e+00      -2.392960968109e+01       1.132400565551e+01      -1.318161583089e+01      -1.084834757535e+02       3.994340325145e+01      -2.907803098096e+02 
       2.410201267761e-02       9.433227374243e+03      -5.564240036068e+00      -2.416985498586e+01       1.150884952622e+01      -1.336915988113e+01      -1.093403059457e+02       4.040058353362e+01      -2.928247116657e+02 
       2.423421652351e-02       9.408784814805e+03      -5.610934995771e+00      -2.441134077737e+01       1.169506704262e+01      -1.355787208802e+01      -1.101979096837e+02       4.085929860991e+01      -2.948593644351e+02 
       2.436655490213e-02       9.384101154261e+03      -5.657564746976e+00      -2.465407299579e+01       1.188265240559e+01      -1.374774590506e+01      -1.110562792771e+02       4.131953440007e+01      -2.968841794510e+02 
       2.449903070413e-02       9.359180716055e+03      -5.704126034170e+00      -2.489805287848e+01       1.207159810560e+01      -1.393877214567e+01      -1.119153852604e+02       4.178126876440e+01      -2.988990085325e+02 
       2.463164689130e-02       9.334033175535e+03      -5.750618841095e+00      -2.514329601561e+01       1.226190388037e+01      -1.413094963818e+01      -1.127752620796e+02       4.224450346284e+01      -3.009038728516e+02 
       2.476440649850e-02       9.308659682555e+03      -5.797037924830e+00      -2.538979539886e+01       1.245355758547e+01      -1.432426453160e+01      -1.136358420076e+02       4.270920213470e+01      -3.028985193565e+02 
       2.489731263556e-02       9.283071252191e+03      -5.843384296960e+00      -2.563757109907e+01       1.264656151083e+01      -1.451871816165e+01      -1.144971786034e+02       4.317537417790e+01      -3.048830223263e+02 
       2.503036848940e-02       9.257270776711e+03      -5.889655120895e+00      -2.588662343414e+01       1.284090703499e+01      -1.471430060981e+01      -1.153592394301e+02       4.364299842354e+01      -3.068572577592e+02 
       2.516357732611e-02       9.231262899435e+03      -5.935849079781e+00      -2.613695836616e+01       1.303658830969e+01      -1.491100505541e+01      -1.162220179596e+02       4.411206408656e+01      -3.088211821076e+02 
       2.529694249311e-02       9.205053517519e+03      -5.981965658240e+00      -2.638858560835e+01       1.323360146702e+01      -1.510882679561e+01      -1.170855236444e+02       4.458256652870e+01      -3.107747930567e+02 
       2.543046742143e-02       9.178648932549e+03      -6.028004625632e+00      -2.664151638394e+01       1.343194377818e+01      -1.530776199231e+01      -1.179497718003e+02       4.505450348935e+01      -3.127181024060e+02 
       2.556415562807e-02       9.152051339453e+03      -6.073963055604e+00      -2.689575024923e+01       1.363160601968e+01      -1.550780008496e+01      -1.188147253107e+02       4.552785278126e+01      -3.146509815551e+02 
       2.569801071834e-02       9.125268216852e+03      -6.119841479999e+00      -2.715130228974e+01       1.383258691132e+01      -1.570893940487e+01      -1.196804150575e+02       4.600261826683e+01      -3.165734808285e+02 
       2.583203638843e-02       9.098303485317e+03      -6.165638080157e+00      -2.740817745497e+01       1.403488063158e+01      -1.591117242545e+01      -1.205468262748e+02       4.647878644576e+01      -3.184855281331e+02 
       2.596623642796e-02       9.071162863071e+03      -6.211352228349e+00      -2.766638623941e+01       1.423848377773e+01      -1.611449479174e+01      -1.214139678430e+02       4.695635298223e+01      -3.203871124865e+02 
       2.610061472266e-02       9.043851147177e+03      -6.256982668901e+00      -2.792593662606e+01       1.444339149426e+01      -1.631890066155e+01      -1.222818367286e+02       4.743530904952e+01      -3.222781898789e+02 
       2.623517525713e-02       9.016372844057e+03      -6.302527924902e+00      -2.818683588656e+01       1.464959914068e+01      -1.652438373202e+01      -1.231504259563e+02       4.791564436146e+01      -3.241587044095e+02 
       2.636992211774e-02       8.988735007993e+03      -6.347988290741e+00      -2.844909951009e+01       1.485710542228e+01      -1.673094247937e+01      -1.240197635535e+02       4.839736234682e+01      -3.260286906896e+02 
       2.650485949557e-02       8.960940989647e+03      -6.393361462454e+00      -2.871273167212e+01       1.506590438211e+01      -1.693856870750e+01      -1.248898271811e+02       4.888044693824e+01      -3.278880490742e+02 
       2.663999168948e-02       8.932996664144e+03      -6.438647112884e+00      -2.897774523726e+01       1.527599376851e+01      -1.714725934704e+01      -1.257606320630e+02       4.936489715535e+01      -3.297367811178e+02 
       2.677532310935e-02       8.904906049510e+03      -6.483844842622e+00      -2.924415038264e+01       1.548736991997e+01      -1.735701011123e+01      -1.266321840213e+02       4.985071050282e+01      -3.315748851059e+02 
       2.691085827932e-02       8.876672639984e+03      -6.528954310620e+00      -2.951195690000e+01       1.570003027842e+01      -1.756781657679e+01      -1.275044874205e+02       5.033788473747e+01      -3.334023621419e+02 
       2.704660184128e-02       8.848301265288e+03      -6.573976160456e+00      -2.978117934253e+01       1.591397315941e+01      -1.777967710612e+01      -1.283775661993e+02       5.082642547523e+01      -3.352192629611e+02 
       2.718255855838e-02       8.819794282326e+03      -6.618909210925e+00      -3.005182433009e+01       1.612919358203e+01      -1.799258528173e+01      -1.292514090221e+02       5.131632452328e+01      -3.370255445037e+02 
       2.731873331873e-02       8.791156791774e+03      -6.663754316529e+00      -3.032390803465e+01       1.634569162146e+01      -1.820654033092e+01      -1.301260446806e+02       5.180758970437e+01      -3.388212668577e+02 
       2.745513113922e-02       8.762392203474e+03      -6.708511074814e+00      -3.059744127802e+01       1.656346429701e+01      -1.842153822798e+01      -1.310014778077e+02       5.230021941377e+01      -3.406064253232e+02 
       2.759175716952e-02       8.733504798840e+03      -6.753179742665e+00      -3.087243823878e+01       1.678251039660e+01      -1.863757689930e+01      -1.318777263122e+02       5.279421747264e+01      -3.423810480115e+02 
       2.772861669615e-02       8.704498140367e+03      -6.797760026381e+00      -3.114891095488e+01       1.700282773994e+01      -1.885465291657e+01      -1.327547977661e+02       5.328958372239e+01      -3.441451343346e+02 
       2.786571514680e-02       8.675376162948e+03      -6.842251913502e+00      -3.142687312745e+01       1.722441535607e+01      -1.907276378096e+01      -1.336327056628e+02       5.378632051267e+01      -3.458986972413e+02 
       2.800305809477e-02       8.646143600800e+03      -6.886656025881e+00      -3.170634177439e+01       1.744727336036e+01      -1.929190893545e+01      -1.345114763301e+02       5.428443552369e+01      -3.476417809212e+02 
       2.814065126356e-02       8.616802502567e+03      -6.930970846554e+00      -3.198732448090e+01       1.767139661157e+01      -1.951208200572e+01      -1.353910947816e+02       5.478391992470e+01      -3.493743207689e+02 
       2.827850053172e-02       8.587358632342e+03      -6.975197811755e+00      -3.226984285181e+01       1.789678872649e+01      -1.973328506161e+01      -1.362716041909e+02       5.528478851063e+01      -3.510964004503e+02 
       2.841661193776e-02       8.557815442193e+03      -7.019336520079e+00      -3.255391044536e+01       1.812344760265e+01      -1.995551519393e+01      -1.371530122321e+02       5.578704192761e+01      -3.528080099968e+02 
       2.855499168544e-02       8.528176736719e+03      -7.063387584288e+00      -3.283954327510e+01       1.835137403570e+01      -2.017877139256e+01      -1.380353372276e+02       5.629068646678e+01      -3.545091882366e+02 
       2.869364614908e-02       8.498445853207e+03      -7.107352583762e+00      -3.312675739399e+01       1.858056887400e+01      -2.040305348053e+01      -1.389185992381e+02       5.679573143912e+01      -3.562000191425e+02 
