# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  466       2.796956025265e-10       1.725921937822e-12      -9.393901737601e-12       7.644893219983e-15       1.032344544826e-13       4.760037257072e-15       1.139081161785e-15 
  467       2.811626268287e-10       1.703345616740e-12      -9.403599047541e-12       7.672987370899e-15       1.024721229898e-13       4.637086580865e-15       1.124205539722e-15 
  468       2.826287601266e-10       1.680853880459e-12      -9.408558843027e-12       7.701167344299e-15       1.017162857388e-13       4.516754414136e-15       1.109319903388e-15 
  469       2.840934437081e-10       1.658456858377e-12      -9.408816585419e-12       7.729430228063e-15       1.009669299699e-13       4.399026264269e-15       1.094425679911e-15 
  470       2.855561101483e-10       1.636164813325e-12      -9.404409103467e-12       7.757773053428e-15       1.002240406671e-13       4.283886834856e-15       1.079524305609e-15 
  471       2.870161832648e-10       1.613988142176e-12      -9.395374601915e-12       7.786192794671e-15       9.948760054205e-14       4.171320020315e-15       1.064617225998e-15 
  472       2.884730780729e-10       1.591937376466e-12      -9.381752670094e-12       7.814686368789e-15       9.875759001674e-14       4.061308900507e-15       1.049705895798e-15 
  473       2.899262007413e-10       1.570023183003e-12      -9.363584290527e-12       7.843250635182e-15       9.803398720733e-14       3.953835735357e-15       1.034791778939e-15 
  474       2.913749485469e-10       1.548256364487e-12      -9.340911847530e-12       7.871882395336e-15       9.731676790735e-14       3.848881959471e-15       1.019876348564e-15 
  475       2.928187098305e-10       1.526647860122e-12      -9.313779135805e-12       7.900578392508e-15       9.660590557114e-14       3.746428176755e-15       1.004961087037e-15 
  476       2.942568639521e-10       1.505208746233e-12      -9.282231369048e-12       7.929335311403e-15       9.590137129724e-14       3.646454155035e-15       9.900474859488e-16 
  477       2.956887812459e-10       1.483950236878e-12      -9.246315188542e-12       7.958149777860e-15       9.520313381173e-14       3.548938820674e-15       9.751370461208e-16 
  478       2.971138229763e-10       1.462883684468e-12      -9.206078671762e-12       7.987018358534e-15       9.451115945167e-14       3.453860253189e-15       9.602312776122e-16 
  479       2.985313412922e-10       1.442020580379e-12      -9.161571340974e-12       8.015937560577e-15       9.382541214844e-14       3.361195679874e-15       9.453316997246e-16 
  480       2.999406791836e-10       1.421372555566e-12      -9.112844171832e-12       8.044903831325e-15       9.314585341114e-14       3.270921470416e-15       9.304398410083e-16 
  481       3.013411704356e-10       1.400951381179e-12      -9.059949601979e-12       8.073913557972e-15       9.247244230998e-14       3.183013131512e-15       9.155572392676e-16 
  482       3.027321395849e-10       1.380768969181e-12      -9.002941539650e-12       8.102963067262e-15       9.180513545966e-14       3.097445301491e-15       9.006854415667e-16 
  483       3.041129018743e-10       1.360837372959e-12      -8.941875372269e-12       8.132048625163e-15       9.114388700277e-14       3.014191744931e-15       8.858260042349e-16 
  484       3.054827632083e-10       1.341168787939e-12      -8.876807975048e-12       8.161166436556e-15       9.048864859311e-14       2.933225347277e-15       8.709804928725e-16 
  485       3.068410201088e-10       1.321775552207e-12      -8.807797719589e-12       8.190312644914e-15       8.983936937918e-14       2.854518109460e-15       8.561504823563e-16 
  486       3.081869596696e-10       1.302670147116e-12      -8.734904482484e-12       8.219483331984e-15       8.919599598748e-14       2.778041142518e-15       8.413375568456e-16 
  487       3.095198595126e-10       1.283865197906e-12      -8.658189653914e-12       8.248674517473e-15       8.855847250590e-14       2.703764662209e-15       8.265433097872e-16 
  488       3.108389877424e-10       1.265373474319e-12      -8.577716146247e-12       8.277882158725e-15       8.792674046716e-14       2.631657983637e-15       8.117693439214e-16 
  489       3.121436029023e-10       1.247207891210e-12      -8.493548402644e-12       8.307102150408e-15       8.730073883214e-14       2.561689515863e-15       7.970172712875e-16 
  490       3.134329539291e-10       1.229381509168e-12      -8.405752405650e-12       8.336330324195e-15       8.668040397329e-14       2.493826756530e-15       7.822887132296e-16 
  491       3.147062801085e-10       1.211907535127e-12      -8.314395685802e-12       8.365562448445e-15       8.606566965800e-14       2.428036286476e-15       7.675853004022e-16 
  492       3.159628110307e-10       1.194799322982e-12      -8.219547330225e-12       8.394794227890e-15       8.545646703200e-14       2.364283764360e-15       7.529086727753e-16 
  493       3.172017665455e-10       1.178070374205e-12      -8.121277991231e-12       8.424021303310e-15       8.485272460274e-14       2.302533921272e-15       7.382604796409e-16 
  494       3.184223567177e-10       1.161734338457e-12      -8.019659894923e-12       8.453239251222e-15       8.425436822275e-14       2.242750555357e-15       7.236423796178e-16 
  495       3.196237817824e-10       1.145805014208e-12      -7.914766849789e-12       8.482443583559e-15       8.366132107307e-14       2.184896526434e-15       7.090560406579e-16 
  496       3.208052321003e-10       1.130296349348e-12      -7.806674255309e-12       8.511629747353e-15       8.307350364658e-14       2.128933750610e-15       6.945031400512e-16 
  497       3.219658881131e-10       1.115222441803e-12      -7.695459110547e-12       8.540793124421e-15       8.249083373144e-14       2.074823194903e-15       6.799853644320e-16 
  498       3.231049202989e-10       1.100597540153e-12      -7.581200022758e-12       8.569929031040e-15       8.191322639443e-14       2.022524871860e-15       6.655044097839e-16 
  499       3.242214891272e-10       1.086436044242e-12      -7.463977215983e-12       8.599032717636e-15       8.134059396436e-14       1.971997834175e-15       6.510619814462e-16 
  500       3.253147450146e-10       1.072752505796e-12      -7.343872539653e-12       8.628099368464e-15       8.077284601545e-14       1.923200169304e-15       6.366597941187e-16 
  501       3.263838282798e-10       1.059561629038e-12      -7.220969477184e-12       8.657124101290e-15       8.020988935068e-14       1.876088994092e-15       6.222995718680e-16 
  502       3.274278690993e-10       1.046878271303e-12      -7.095353154581e-12       8.686101967075e-15       7.965162798525e-14       1.830620449381e-15       6.079830481326e-16 
  503       3.284459874624e-10       1.034717443654e-12      -6.967110349036e-12       8.715027949655e-15       7.909796312987e-14       1.786749694640e-15       5.937119657289e-16 
  504       3.294372931267e-10       1.023094311493e-12      -6.836329497529e-12       8.743896965425e-15       7.854879317424e-14       1.744430902574e-15       5.794880768566e-16 
  505       3.304010168409e-10       1.012022346078e-12      -6.703097660912e-12       8.772704246140e-15       7.800403012272e-14       1.703623810814e-15       5.653129967982e-16 
  506       3.313369082623e-10       1.001507719235e-12      -6.567491302506e-12       8.801446500074e-15       7.746364945613e-14       1.664313595486e-15       5.511877603704e-16 
  507       3.322448494151e-10       9.915547483740e-13      -6.429585260798e-12       8.830120783689e-15       7.692764167371e-14       1.626491559574e-15       5.371132527056e-16 
  508       3.331247244761e-10       9.821677307350e-13      -6.289455777078e-12       8.858724121400e-15       7.639599596179e-14       1.590148625331e-15       5.230903543395e-16 
  509       3.339764197921e-10       9.733509431340e-13      -6.147180502614e-12       8.887253505439e-15       7.586870018487e-14       1.555275331980e-15       5.091199411481e-16 
  510       3.347998238963e-10       9.651086417108e-13      -6.002838505819e-12       8.915705895721e-15       7.534574087679e-14       1.521861833413e-15       4.952028842844e-16 
  511       3.355948275257e-10       9.574450616752e-13      -5.856510279423e-12       8.944078219701e-15       7.482710323179e-14       1.489897895884e-15       4.813400501157e-16 
  512       3.363613236382e-10       9.503644170540e-13      -5.708277747642e-12       8.972367372239e-15       7.431277109564e-14       1.459372895711e-15       4.675323001601e-16 
  513       3.370992074290e-10       9.438709004372e-13      -5.558224273347e-12       9.000570215462e-15       7.380272695673e-14       1.430275816973e-15       4.537804910236e-16 
  514       3.378083763481e-10       9.379686827253e-13      -5.406434665238e-12       9.028683578629e-15       7.329695193724e-14       1.402595249206e-15       4.400854743373e-16 
  515       3.384887301169e-10       9.326619128757e-13      -5.252995185010e-12       9.056704257988e-15       7.279542578416e-14       1.376319385106e-15       4.264480966936e-16 
  516       3.391401707456e-10       9.279547176492e-13      -5.097993554524e-12       9.084629016641e-15       7.229812686049e-14       1.351436018219e-15       4.128691995839e-16 
  517       3.397626025496e-10       9.238512013572e-13      -4.941518962982e-12       9.112454584409e-15       7.180503213629e-14       1.327932540646e-15       3.993496193350e-16 
  518       3.403559321670e-10       9.203554456079e-13      -4.783662074089e-12       9.140177657690e-15       7.131611717980e-14       1.305795940737e-15       3.858901870463e-16 
  519       3.409200685753e-10       9.174715090533e-13      -4.624515033229e-12       9.167794899323e-15       7.083135614858e-14       1.285012800791e-15       3.724917285263e-16 
  520       3.414549231084e-10       9.152034271360e-13      -4.464171474634e-12       9.195302938452e-15       7.035072178060e-14       1.265569294751e-15       3.591550642301e-16 
  521       3.419604094737e-10       9.135552118354e-13      -4.302726528552e-12       9.222698370386e-15       6.987418538534e-14       1.247451185905e-15       3.458810091959e-16 
  522       3.424364437688e-10       9.125308514150e-13      -4.140276828422e-12       9.249977756461e-15       6.940171683491e-14       1.230643824583e-15       3.326703729821e-16 
  523       3.428829444987e-10       9.121343101687e-13      -3.976920518037e-12       9.277137623906e-15       6.893328455519e-14       1.215132145854e-15       3.195239596041e-16 
  524       3.432998325927e-10       9.123695281676e-13      -3.812757258721e-12       9.304174465702e-15       6.846885551687e-14       1.200900667225e-15       3.064425674711e-16 
  525       3.436870314215e-10       9.132404210068e-13      -3.647888236495e-12       9.331084740444e-15       6.800839522663e-14       1.187933486337e-15       2.934269893235e-16 
  526       3.440444668140e-10       9.147508795521e-13      -3.482416169249e-12       9.357864872206e-15       6.755186771823e-14       1.176214278665e-15       2.804780121692e-16 
  527       3.443720670741e-10       9.169047696865e-13      -3.316445313912e-12       9.384511250401e-15       6.709923554359e-14       1.165726295215e-15       2.675964172209e-16 
  528       3.446697629981e-10       9.197059320570e-13      -3.150081473619e-12       9.411020229647e-15       6.665045976394e-14       1.156452360223e-15       2.547829798329e-16 
  529       3.449374878916e-10       9.231581818215e-13      -2.983432004888e-12       9.437388129622e-15       6.620549994092e-14       1.148374868850e-15       2.420384694382e-16 
  530       3.451751775859e-10       9.272653083951e-13      -2.816605824782e-12       9.463611234935e-15       6.576431412768e-14       1.141475784883e-15       2.293636494850e-16 
  531       3.453827704558e-10       9.320310751974e-13      -2.649713418087e-12       9.489685794982e-15       6.532685885998e-14       1.135736638431e-15       2.167592773739e-16 
  532       3.455602074361e-10       9.374592193985e-13      -2.482866844476e-12       9.515608023813e-15       6.489308914735e-14       1.131138523625e-15       2.042261043950e-16 
  533       3.457074320384e-10       9.435534516661e-13      -2.316179745681e-12       9.541374099988e-15       6.446295846413e-14       1.127662096311e-15       1.917648756643e-16 
  534       3.458243903687e-10       9.503174559123e-13      -2.149767352666e-12       9.566980166449e-15       6.403641874064e-14       1.125287571756e-15       1.793763300609e-16 
  535       3.459110311436e-10       9.577548890399e-13      -1.983746492793e-12       9.592422330371e-15       6.361342035426e-14       1.123994722336e-15       1.670612001643e-16 
  536       3.459673057078e-10       9.658693806896e-13      -1.818235596994e-12       9.617696663034e-15       6.319391212056e-14       1.123762875245e-15       1.548202121904e-16 
  537       3.459931680512e-10       9.746645329862e-13      -1.653354706942e-12       9.642799199680e-15       6.277784128438e-14       1.124570910181e-15       1.426540859294e-16 
  538       3.459885748251e-10       9.841439202857e-13      -1.489225482219e-12       9.667725939377e-15       6.236515351098e-14       1.126397257053e-15       1.305635346819e-16 
  539       3.459534853601e-10       9.943110889217e-13      -1.325971207489e-12       9.692472844880e-15       6.195579287710e-14       1.129219893677e-15       1.185492651965e-16 
  540       3.458878616824e-10       1.005169556952e-12      -1.163716799666e-12       9.717035842497e-15       6.154970186214e-14       1.133016343469e-15       1.066119776060e-16 
  541       3.457916685311e-10       1.016722813907e-12      -1.002588815084e-12       9.741410821946e-15       6.114682133919e-14       1.137763673149e-15       9.475236536507e-17 
  542       3.456648733751e-10       1.028974320533e-12      -8.427154566686e-13       9.765593636221e-15       6.074709056621e-14       1.143438490437e-15       8.297111518658e-17 
  543       3.455074464299e-10       1.041927508542e-12      -6.842265811059e-13       9.789580101455e-15       6.035044717709e-14       1.150016941747e-15       7.126890697879e-17 
  544       3.453194195121e-10       1.055584338245e-12      -5.272415475953e-13       9.813366566506e-15       5.995683691306e-14       1.157476874856e-15       5.964637055074e-17 
  545       3.451010642985e-10       1.069940929557e-12      -3.718323921636e-13       9.836951638769e-15       5.956624312097e-14       1.165804395162e-15       4.810395458331e-17 
  546       3.448527188704e-10       1.084991813580e-12      -2.180596820746e-13       9.860334504272e-15       5.917865802679e-14       1.174987480322e-15       3.664205402744e-17 
  547       3.445747293485e-10       1.100731363306e-12      -6.598458734260e-14       9.883514362226e-15       5.879407306187e-14       1.185013829734e-15       2.526105293804e-17 
  548       3.442674499340e-10       1.117153792780e-12       8.433111701855e-14       9.906490425113e-15       5.841247885793e-14       1.195870863111e-15       1.396132439337e-17 
  549       3.439312429488e-10       1.134253156261e-12       2.328250487464e-13       9.929261918781e-15       5.803386524213e-14       1.207545719057e-15       2.743230414467e-18 
  550       3.435664788771e-10       1.152023347387e-12       3.794342160810e-13       9.951828082538e-15       5.765822123218e-14       1.220025253640e-15      -8.392878115421e-18 
  551       3.431735364054e-10       1.170458098336e-12       5.240950155156e-13       9.974188169241e-15       5.728553503130e-14       1.233296038968e-15      -1.944666153145e-17 
  552       3.427528024637e-10       1.189550978992e-12       6.667432295478e-13       9.996341445395e-15       5.691579402335e-14       1.247344361759e-15      -3.041779146774e-17 
  553       3.423046722662e-10       1.209295396105e-12       8.073140244306e-13       1.001828719124e-14       5.654898476785e-14       1.262156221920e-15      -4.130595093797e-17 
  554       3.418295493523e-10       1.229684592455e-12       9.457419479230e-13       1.004002470085e-14       5.618509299501e-14       1.277717331117e-15      -5.211083441596e-17 
  555       3.413278456270e-10       1.250711646015e-12       1.081960927041e-12       1.006155328221e-14       5.582410360086e-14       1.294013111353e-15      -6.283214791624e-17 
  556       3.407999814017e-10       1.272369469116e-12       1.215904265810e-12       1.008287225734e-14       5.546600064219e-14       1.311028693539e-15      -7.346960907467e-17 
  557       3.402463854354e-10       1.294650807606e-12       1.347504643012e-12       1.010398096236e-14       5.511076733171e-14       1.328748916069e-15      -8.402294722899e-17 
  558       3.396674949752e-10       1.317548240016e-12       1.476694109942e-12       1.012487874759e-14       5.475838603304e-14       1.347158323396e-15      -9.449190349940e-17 
  559       3.390637557969e-10       1.341054176723e-12       1.603404088154e-12       1.014556497764e-14       5.440883825579e-14       1.366241164604e-15      -1.048762308692e-16 
  560       3.384356222464e-10       1.365160859111e-12       1.727565367213e-12       1.016603903153e-14       5.406210465058e-14       1.385981391981e-15      -1.151756942652e-16 
  561       3.377835572797e-10       1.389860358737e-12       1.849108102450e-12       1.018630030273e-14       5.371816500414e-14       1.406362659599e-15      -1.253900706387e-16 
  562       3.371080325043e-10       1.415144576489e-12       1.967961812708e-12       1.020634819932e-14       5.337699823433e-14       1.427368321880e-15      -1.355191490456e-16 
  563       3.364095282196e-10       1.441005241757e-12       2.084055378095e-12       1.022618214401e-14       5.303858238520e-14       1.448981432177e-15      -1.455627307272e-16 
  564       3.356885334581e-10       1.467433911586e-12       2.197317037734e-12       1.024580157430e-14       5.270289462204e-14       1.471184741345e-15      -1.555206291908e-16 
  565       3.349455460255e-10       1.494421969849e-12       2.307674387516e-12       1.026520594252e-14       5.236991122644e-14       1.493960696314e-15      -1.653926702903e-16 
  566       3.341810725423e-10       1.521960626401e-12       2.415054377849e-12       1.028439471596e-14       5.203960759135e-14       1.517291438666e-15      -1.751786923067e-16 
  567       3.333956284841e-10       1.550040916251e-12       2.519383311410e-12       1.030336737694e-14       5.171195821610e-14       1.541158803210e-15      -1.848785460289e-16 
  568       3.325897382224e-10       1.578653698715e-12       2.620586840896e-12       1.032212342292e-14       5.138693670151e-14       1.565544316549e-15      -1.944920948338e-16 
  569       3.317639350656e-10       1.607789656590e-12       2.718589966772e-12       1.034066236659e-14       5.106451574487e-14       1.590429195665e-15      -2.040192147674e-16 
  570       3.309187612994e-10       1.637439295306e-12       2.813317035028e-12       1.035898373593e-14       5.074466713505e-14       1.615794346482e-15      -2.134597946252e-16 
  571       3.300547682281e-10       1.667592942097e-12       2.904691734925e-12       1.037708707437e-14       5.042736174753e-14       1.641620362450e-15      -2.228137360327e-16 
  572       3.291725162150e-10       1.698240745162e-12       2.992637096746e-12       1.039497194080e-14       5.011256953947e-14       1.667887523112e-15      -2.320809535260e-16 
  573       3.282725747234e-10       1.729372672826e-12       3.077075489550e-12       1.041263790974e-14       4.980025954473e-14       1.694575792682e-15      -2.412613746325e-16 
  574       3.273555223571e-10       1.760978512704e-12       3.157928618922e-12       1.043008457139e-14       4.949039986895e-14       1.721664818617e-15      -2.503549399514e-16 
  575       3.264219469016e-10       1.793047870866e-12       3.235117524721e-12       1.044731153172e-14       4.918295768460e-14       1.749133930193e-15      -2.593616032343e-16 
  576       3.254724453646e-10       1.825570170997e-12       3.308562578835e-12       1.046431841259e-14       4.887789922601e-14       1.776962137079e-15      -2.682813314657e-16 
  577       3.245076240168e-10       1.858534653562e-12       3.378183482929e-12       1.048110485182e-14       4.857518978447e-14       1.805128127909e-15      -2.771141049439e-16 
  578       3.235280984326e-10       1.891930374967e-12       3.443899266199e-12       1.049767050331e-14       4.827479370323e-14       1.833610268857e-15      -2.858599173612e-16 
  579       3.225344935314e-10       1.925746206726e-12       3.505628283118e-12       1.051401503708e-14       4.797667437258e-14       1.862386602215e-15      -2.945187758845e-16 
  580       3.215274436176e-10       1.959970834619e-12       3.563288211194e-12       1.053013813941e-14       4.768079422490e-14       1.891434844961e-15      -3.030907012362e-16 
  581       3.205075924220e-10       1.994592757858e-12       3.616796048713e-12       1.054603951295e-14       4.738711472972e-14       1.920732387336e-15      -3.115757277745e-16 
  582       3.194755931424e-10       2.029600288251e-12       3.666068112497e-12       1.056171887674e-14       4.709559638876e-14       1.950256291421e-15      -3.199739035742e-16 
  583       3.184320799401e-10       2.064981537734e-12       3.711033763606e-12       1.057717633276e-14       4.680620467917e-14       1.979986634442e-15      -3.282851761243e-16 
  584       3.173775815648e-10       2.100724382332e-12       3.751676965713e-12       1.059241347529e-14       4.651892805647e-14       2.009916633357e-15      -3.365090461213e-16 
  585       3.163126056529e-10       2.136816495650e-12       3.787995760483e-12       1.060743230939e-14       4.623376039155e-14       2.040042770382e-15      -3.446449051862e-16 
  586       3.152376671063e-10       2.173245359572e-12       3.819988636151e-12       1.062223488732e-14       4.595069506041e-14       2.070361470901e-15      -3.526921495050e-16 
  587       3.141532881238e-10       2.209998263427e-12       3.847654530112e-12       1.063682330867e-14       4.566972494123e-14       2.100869103213e-15      -3.606501798691e-16 
  588       3.130599982314e-10       2.247062303145e-12       3.870992831513e-12       1.065119972067e-14       4.539084241162e-14       2.131561978294e-15      -3.685184017149e-16 
  589       3.119583343134e-10       2.284424380415e-12       3.890003383837e-12       1.066536631832e-14       4.511403934564e-14       2.162436349540e-15      -3.762962251651e-16 
  590       3.108488406427e-10       2.322071201846e-12       3.904686487501e-12       1.067932534470e-14       4.483930711109e-14       2.193488412527e-15      -3.839830650680e-16 
  591       3.097320689118e-10       2.359989278124e-12       3.915042902434e-12       1.069307909114e-14       4.456663656653e-14       2.224714304762e-15      -3.915783410383e-16 
  592       3.086085782635e-10       2.398164923172e-12       3.921073850676e-12       1.070662989745e-14       4.429601805852e-14       2.256110105435e-15      -3.990814774974e-16 
  593       3.074789353215e-10       2.436584253309e-12       3.922781018965e-12       1.071998015215e-14       4.402744141873e-14       2.287671835172e-15      -4.064919037131e-16 
  594       3.063437142212e-10       2.475233186410e-12       3.920166561322e-12       1.073313229269e-14       4.376089596110e-14       2.319395455792e-15      -4.138090538409e-16 
  595       3.052034966405e-10       2.514097441060e-12       3.913233101646e-12       1.074608880566e-14       4.349637047897e-14       2.351276870052e-15      -4.210323669630e-16 
  596       3.040588718306e-10       2.553162535720e-12       3.901983736300e-12       1.075885222704e-14       4.323385324228e-14       2.383311921410e-15      -4.281612871297e-16 
  597       3.029104366462e-10       2.592413787881e-12       3.886422036703e-12       1.077142514240e-14       4.297333199464e-14       2.415496393770e-15      -4.351952633990e-16 
  598       3.017587955769e-10       2.631836313224e-12       3.866552051916e-12       1.078381018713e-14       4.271479395056e-14       2.447826011236e-15      -4.421337498772e-16 
  599       3.006045607775e-10       2.671415024779e-12       3.842378311234e-12       1.079601004663e-14       4.245822579254e-14       2.480296437872e-15      -4.489762057587e-16 
  600       2.994483520989e-10       2.711134632085e-12       3.813905826776e-12       1.080802745661e-14       4.220361366825e-14       2.512903277446e-15      -4.557220953670e-16 
  601       2.982907971189e-10       2.750979640348e-12       3.781140096071e-12       1.081986520323e-14       4.195094318768e-14       2.545642073188e-15      -4.623708881943e-16 
  602       2.971325311725e-10       2.790934349598e-12       3.744087104652e-12       1.083152612336e-14       4.170019942026e-14       2.578508307541e-15      -4.689220589421e-16 
  603       2.959741973832e-10       2.830982853851e-12       3.702753328640e-12       1.084301310480e-14       4.145136689205e-14       2.611497401917e-15      -4.753750875616e-16 
  604       2.948164466934e-10       2.871109040269e-12       3.657145737338e-12       1.085432908651e-14       4.120442958287e-14       2.644604716447e-15      -4.817294592935e-16 
  605       2.936599378951e-10       2.911296588314e-12       3.607271795819e-12       1.086547705880e-14       4.095937092343e-14       2.677825549734e-15      -4.879846647087e-16 
  606       2.925053376606e-10       2.951528968909e-12       3.553139467515e-12       1.087646006360e-14       4.071617379250e-14       2.711155138607e-15      -4.941401997484e-16 
  607       2.913533205737e-10       2.991789443599e-12       3.494757216805e-12       1.088728119463e-14       4.047482051409e-14       2.744588657877e-15      -5.001955657644e-16 
  608       2.902045691596e-10       3.032061063708e-12       3.432134011607e-12       1.089794359767e-14       4.023529285452e-14       2.778121220083e-15      -5.061502695592e-16 
  609       2.890597739164e-10       3.072326669499e-12       3.365279325968e-12       1.090845047075e-14       3.999757201964e-14       2.811747875251e-15      -5.120038234267e-16 
  610       2.879196333454e-10       3.112568889331e-12       3.294203142648e-12       1.091880506438e-14       3.976163865196e-14       2.845463610645e-15      -5.177557451919e-16 
  611       2.867848539818e-10       3.152770138820e-12       3.218915955716e-12       1.092901068177e-14       3.952747282777e-14       2.879263350520e-15      -5.234055582518e-16 
  612       2.856561504258e-10       3.192912619995e-12       3.139428773136e-12       1.093907067906e-14       3.929505405435e-14       2.913141955875e-15      -5.289527916149e-16 
  613       2.845342453728e-10       3.232978320462e-12       3.055753119356e-12       1.094898846556e-14       3.906436126705e-14       2.947094224205e-15      -5.343969799424e-16 
  614       2.834198696446e-10       3.272949012557e-12       2.967901037898e-12       1.095876750391e-14       3.883537282649e-14       2.981114889257e-15      -5.397376635876e-16 
  615       2.823137622198e-10       3.312806252510e-12       2.875885093950e-12       1.096841131038e-14       3.860806651568e-14       3.015198620781e-15      -5.449743886366e-16 
  616       2.812166702648e-10       3.352531379601e-12       2.779718376951e-12       1.097792345503e-14       3.838241953718e-14       3.049340024280e-15      -5.501067069487e-16 
  617       2.801293491642e-10       3.392105515318e-12       2.679414503184e-12       1.098730756197e-14       3.815840851026e-14       3.083533640770e-15      -5.551341761962e-16 
  618       2.790525625518e-10       3.431509562520e-12       2.574987618361e-12       1.099656730956e-14       3.793600946804e-14       3.117773946528e-15      -5.600563599052e-16 
  619       2.779870823411e-10       3.470724204591e-12       2.466452400219e-12       1.100570643064e-14       3.771519785462e-14       3.152055352844e-15      -5.648728274955e-16 
  620       2.769336887564e-10       3.509729904602e-12       2.353824061103e-12       1.101472871277e-14       3.749594852227e-14       3.186372205779e-15      -5.695831543210e-16 
  621       2.758931703629e-10       3.548506904471e-12       2.237118350560e-12       1.102363799841e-14       3.727823572853e-14       3.220718785914e-15      -5.741869217100e-16 
  622       2.748662414330e-10       3.587036782047e-12       2.116358459911e-12       1.103243808634e-14       3.706203687794e-14       3.255089144469e-15      -5.786838863309e-16 
  623       2.738532918544e-10       3.625307164131e-12       1.991595908345e-12       1.104113243280e-14       3.684734384896e-14       3.289476607940e-15      -5.830744925648e-16 
  624       2.728546314237e-10       3.663307122201e-12       1.862890151209e-12       1.104972444376e-14       3.663415192675e-14       3.323874261372e-15      -5.873593722152e-16 
  625       2.718705719869e-10       3.701025624117e-12       1.730301727032e-12       1.105821757333e-14       3.642245608093e-14       3.358275110643e-15      -5.915391763615e-16 
  626       2.709014274439e-10       3.738451533761e-12       1.593892262245e-12       1.106661532397e-14       3.621225096394e-14       3.392672082166e-15      -5.956145754514e-16 
  627       2.699475137538e-10       3.775573610681e-12       1.453724475916e-12       1.107492124665e-14       3.600353090927e-14       3.427058022597e-15      -5.995862593936e-16 
  628       2.690091489404e-10       3.812380509731e-12       1.309862184469e-12       1.108313894107e-14       3.579628992988e-14       3.461425698532e-15      -6.034549376511e-16 
  629       2.680866530967e-10       3.848860780714e-12       1.162370306415e-12       1.109127205583e-14       3.559052171641e-14       3.495767796209e-15      -6.072213393333e-16 
  630       2.671803483906e-10       3.885002868021e-12       1.011314867079e-12       1.109932428863e-14       3.538621963553e-14       3.530076921214e-15      -6.108862132887e-16 
  631       2.662905590696e-10       3.920795110273e-12       8.567630033249e-13       1.110729938648e-14       3.518337672825e-14       3.564345598181e-15      -6.144503281980e-16 
  632       2.654176114662e-10       3.956225739964e-12       6.987829682829e-13       1.111520114583e-14       3.498198570824e-14       3.598566270497e-15      -6.179144726667e-16 
  633       2.645618340028e-10       3.991282883099e-12       5.374441360767e-13       1.112303341286e-14       3.478203896010e-14       3.632731299997e-15      -6.212794553175e-16 
  634       2.637235571972e-10       4.025954558840e-12       3.728170065498e-13       1.113080008357e-14       3.458352853771e-14       3.666832966678e-15      -6.245461048832e-16 
  635       2.629031136672e-10       4.060228679143e-12       2.049732099925e-13       1.113850510404e-14       3.438644616250e-14       3.700863468389e-15      -6.277152702996e-16 
  636       2.621008381362e-10       4.094093048402e-12       3.398551186853e-14       1.114615247059e-14       3.419078322180e-14       3.734814920544e-15      -6.307878207979e-16 
  637       2.613170674381e-10       4.127535363091e-12      -1.400721824583e-13       1.115374623000e-14       3.399653076713e-14       3.768679355817e-15      -6.337646459975e-16 
  638       2.605521405223e-10       4.160543211400e-12      -3.171248229971e-13       1.116129047964e-14       3.380367951250e-14       3.802448723847e-15      -6.366466559988e-16 
  639       2.598063984591e-10       4.193104072884e-12      -4.970962104031e-13       1.116878936776e-14       3.361221983271e-14       3.836114890940e-15      -6.394347814758e-16 
  640       2.590801844448e-10       4.225205318098e-12      -6.799089912515e-13       1.117624709357e-14       3.342214176171e-14       3.869669639774e-15      -6.421299737689e-16 
  641       2.583738438065e-10       4.256834208244e-12      -8.654846533098e-13       1.118366790752e-14       3.323343499085e-14       3.903104669095e-15      -6.447332049775e-16 
  642       2.576877240077e-10       4.287977894807e-12      -1.053743520812e-12       1.119105611144e-14       3.304608886721e-14       3.936411593428e-15      -6.472454680526e-16 
  643       2.570221746529e-10       4.318623419199e-12      -1.244604749730e-12       1.119841605877e-14       3.286009239194e-14       3.969581942770e-15      -6.496677768900e-16 
  644       2.563775474933e-10       4.348757712401e-12      -1.437986323051e-12       1.120575215472e-14       3.267543421850e-14       4.002607162300e-15      -6.520011664223e-16 
  645       2.557541964315e-10       4.378367594602e-12      -1.633805046045e-12       1.121306885646e-14       3.249210265105e-14       4.035478612077e-15      -6.542466927123e-16 
  646       2.551524775267e-10       4.407439774843e-12      -1.831976541542e-12       1.122037067333e-14       3.231008564269e-14       4.068187566744e-15      -6.564054330450e-16 
  647       2.545727490000e-10       4.435960850656e-12      -2.032415245205e-12       1.122766216704e-14       3.212937079380e-14       4.100725215230e-15      -6.584784860209e-16 
