# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=0
# for k=1.02819e-05 to 105.289 h/Mpc,
# number of wavenumbers equal to 624
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       1.026288852613e-02       2.438350946478e+04      -2.573014901948e+00      -8.116509792630e+00      -1.010418493223e+00      -4.654538824309e+00      -1.836742949454e+02       2.809426597124e+01      -4.241635800847e+02 
       1.038856619052e-02       2.450477706133e+04      -2.649636574802e+00      -7.470567722021e+00      -8.178813187490e-01      -4.943733891169e+00      -1.879184485654e+02       2.927272921655e+01      -4.362002192907e+02 
       1.051428620483e-02       2.462294937755e+04      -2.727354205510e+00      -6.784814568009e+00      -6.170791756476e-01      -5.241305151490e+00      -1.921987267645e+02       3.047672239664e+01      -4.483820688724e+02 
       1.064004787021e-02       2.473805338910e+04      -2.806158667880e+00      -6.033088122556e+00      -4.078941717752e-01      -5.547343273403e+00      -1.965146834059e+02       3.170628586127e+01      -4.607068910763e+02 
       1.076585053862e-02       2.485011624548e+04      -2.886040825533e+00      -5.189175329423e+00      -1.902082873551e-01      -5.861939037505e+00      -2.008658724570e+02       3.296145996426e+01      -4.731724455715e+02 
       1.089169361044e-02       2.495916518242e+04      -2.966991405001e+00      -4.235297557105e+00       3.609562479895e-02      -6.185182857942e+00      -2.052518485097e+02       3.424228177854e+01      -4.857764743491e+02 
       1.101757653221e-02       2.506522694067e+04      -3.049000055740e+00      -3.224498405658e+00       2.711264399502e-01      -6.517161219684e+00      -2.096721705534e+02       3.554876078198e+01      -4.985165896960e+02 
       1.114349879467e-02       2.516832808273e+04      -3.132055886007e+00      -2.245179016591e+00       5.149889786685e-01      -6.857958713968e+00      -2.141263998411e+02       3.688089271630e+01      -5.113903380897e+02 
       1.126945993077e-02       2.526849530533e+04      -3.216147990704e+00      -1.386161942812e+00       7.677881612403e-01      -7.207660043499e+00      -2.186140977875e+02       3.823867323893e+01      -5.243952631318e+02 
       1.139545951390e-02       2.536575543443e+04      -3.301265456136e+00      -7.364322532211e-01       1.029629045392e+00      -7.566350043776e+00      -2.231348259589e+02       3.962209804603e+01      -5.375289061263e+02 
       1.152149715629e-02       2.546013541831e+04      -3.387397360848e+00      -3.851349155358e-01       1.300616833774e+00      -7.934113689775e+00      -2.276881460797e+02       4.103116289478e+01      -5.507888061873e+02 
       1.164757250740e-02       2.555166312948e+04      -3.474532832448e+00      -4.089687273480e-01       1.580855725323e+00      -8.311034898064e+00      -2.322736208219e+02       4.246586030715e+01      -5.641725158535e+02 
       1.177368525255e-02       2.564037306342e+04      -3.562661443761e+00      -7.832352502959e-01       1.870440763169e+00      -8.697188032346e+00      -2.368908193536e+02       4.392615617586e+01      -5.776777106743e+02 
       1.189983511152e-02       2.572630297600e+04      -3.651772980850e+00      -1.434179500803e+00       2.169462643809e+00      -9.092642912759e+00      -2.415393140816e+02       4.541200356327e+01      -5.913021248602e+02 
       1.202602183736e-02       2.580949076059e+04      -3.741857227597e+00      -2.287597027542e+00       2.478012183171e+00      -9.497469468359e+00      -2.462186776269e+02       4.692335551678e+01      -6.050434915222e+02 
       1.215224521523e-02       2.588997442271e+04      -3.832903964904e+00      -3.269151585898e+00       2.796180353802e+00      -9.911737774449e+00      -2.509284828089e+02       4.846016517202e+01      -6.188995423482e+02 
       1.227850506131e-02       2.596779207524e+04      -3.924902971278e+00      -4.304376511518e+00       3.124058292535e+00      -1.033551805972e+01      -2.556683026494e+02       5.002238577222e+01      -6.328680076627e+02 
       1.240480122181e-02       2.604298178113e+04      -4.017843992632e+00      -5.319474241657e+00       3.461737159017e+00      -1.076888057551e+01      -2.604377104983e+02       5.160997032773e+01      -6.469466124319e+02 
       1.253113357205e-02       2.611557490109e+04      -4.111715405617e+00      -6.276042656708e+00       3.809301643243e+00      -1.121188960519e+01      -2.652362853582e+02       5.322285600551e+01      -6.611329002347e+02 
       1.265750201560e-02       2.618559351069e+04      -4.206503699383e+00      -7.184546922046e+00       4.166827451665e+00      -1.166460114463e+01      -2.700636139524e+02       5.486095808408e+01      -6.754241649991e+02 
       1.278390648348e-02       2.625305906626e+04      -4.302195219777e+00      -8.059036416392e+00       4.534389792237e+00      -1.212707073095e+01      -2.749192837879e+02       5.652419035181e+01      -6.898176806534e+02 
       1.291034693342e-02       2.631799308313e+04      -4.398776306883e+00      -8.913584863196e+00       4.912064049147e+00      -1.259935406478e+01      -2.798028826134e+02       5.821246672638e+01      -7.043107192110e+02 
       1.303682334920e-02       2.638041713254e+04      -4.496233295433e+00      -9.762290267334e+00       5.299925790867e+00      -1.308150701778e+01      -2.847139984212e+02       5.992570127173e+01      -7.189005508001e+02 
       1.316333573999e-02       2.644035283875e+04      -4.594552515204e+00      -1.061927489632e+01       5.698050778567e+00      -1.357358564007e+01      -2.896522194505e+02       6.166380821458e+01      -7.335844436868e+02 
       1.328988413979e-02       2.649782216127e+04      -4.693720328490e+00      -1.149820123218e+01       6.106514487047e+00      -1.407564570485e+01      -2.946171346603e+02       6.342670097675e+01      -7.483596732275e+02 
       1.341646860691e-02       2.655285238479e+04      -4.793723780593e+00      -1.240379137783e+01       6.525383573400e+00      -1.458773460365e+01      -2.996083419914e+02       6.521427495398e+01      -7.632236783927e+02 
       1.354308922342e-02       2.660547550161e+04      -4.894550520023e+00      -1.333287216039e+01       6.954716937642e+00      -1.510989235370e+01      -3.046254473501e+02       6.702640965554e+01      -7.781740424893e+02 
       1.366974609479e-02       2.665572372390e+04      -4.996188214654e+00      -1.428199447458e+01       7.394573404014e+00      -1.564215889402e+01      -3.096680571908e+02       6.886298420572e+01      -7.932083525518e+02 
       1.379643934941e-02       2.670362932257e+04      -5.098624531280e+00      -1.524770350187e+01       7.845012001646e+00      -1.618457435160e+01      -3.147357782547e+02       7.072387790788e+01      -8.083241943566e+02 
       1.392316913825e-02       2.674922462538e+04      -5.201847135867e+00      -1.622653868453e+01       8.306091973260e+00      -1.673717904923e+01      -3.198282175717e+02       7.260897025892e+01      -8.235191524207e+02 
       1.404993563452e-02       2.679254201518e+04      -5.305843693785e+00      -1.721503369028e+01       8.777872783948e+00      -1.730001351334e+01      -3.249449824621e+02       7.451814096355e+01      -8.387908099962e+02 
       1.417673903336e-02       2.683361388682e+04      -5.410601859970e+00      -1.820972842341e+01       9.260414077159e+00      -1.787311843210e+01      -3.300856805971e+02       7.645126986257e+01      -8.541367478338e+02 
       1.430357955158e-02       2.687246796874e+04      -5.516108145484e+00      -1.920852787046e+01       9.753769724081e+00      -1.845652904660e+01      -3.352499265709e+02       7.840822728719e+01      -8.695544058523e+02 
       1.443045742743e-02       2.690912302326e+04      -5.622346875822e+00      -2.021195095370e+01       1.025798235590e+01      -1.905026999672e+01      -3.404373479407e+02       8.038886519490e+01      -8.850409560001e+02 
       1.455737292036e-02       2.694359682405e+04      -5.729302125025e+00      -2.122081220007e+01       1.077309353949e+01      -1.965436491170e+01      -3.456475740193e+02       8.239303366204e+01      -9.005935382022e+02 
       1.468432631085e-02       2.697590716642e+04      -5.836957960994e+00      -2.223592778690e+01       1.129914507574e+01      -2.026883763318e+01      -3.508802344554e+02       8.442058298615e+01      -9.162092902494e+02 
       1.481131790029e-02       2.700607186589e+04      -5.945298445522e+00      -2.325811556427e+01       1.183617900876e+01      -2.089371222328e+01      -3.561349592354e+02       8.647136369848e+01      -9.318853477607e+02 
       1.493834801080e-02       2.703410875692e+04      -6.054307634316e+00      -2.428819507953e+01       1.238423763461e+01      -2.152901297275e+01      -3.614113786852e+02       8.854522657627e+01      -9.476188441396e+02 
       1.506541698514e-02       2.706003569160e+04      -6.163969576985e+00      -2.532698760400e+01       1.294336351122e+01      -2.217476440924e+01      -3.667091234717e+02       9.064202265499e+01      -9.634069105276e+02 
       1.519252518666e-02       2.708387085428e+04      -6.274268401390e+00      -2.637529787867e+01       1.351359912888e+01      -2.283099098891e+01      -3.720278250311e+02       9.276160281633e+01      -9.792466910502e+02 
       1.531967299921e-02       2.710564075984e+04      -6.385190451040e+00      -2.743345102249e+01       1.409497834988e+01      -2.349770908196e+01      -3.773671263797e+02       9.490380706026e+01      -9.951357302745e+02 
       1.544686082709e-02       2.712538089993e+04      -6.496724457976e+00      -2.850125508822e+01       1.468752572442e+01      -2.417492633203e+01      -3.827266829897e+02       9.706846364766e+01      -1.011072004507e+03 
       1.557408909511e-02       2.714312725505e+04      -6.608859274967e+00      -2.957849244489e+01       1.529126559347e+01      -2.486265017689e+01      -3.881061513228e+02       9.925540050671e+01      -1.027053510598e+03 
       1.570135824851e-02       2.715891585292e+04      -6.721583757655e+00      -3.066494532234e+01       1.590622257081e+01      -2.556088829923e+01      -3.935051882362e+02       1.014644458360e+02      -1.043078244528e+03 
       1.582866875303e-02       2.717278276832e+04      -6.834886764604e+00      -3.176039581047e+01       1.653242155273e+01      -2.626964863507e+01      -3.989234509844e+02       1.036954281154e+02      -1.059144201364e+03 
       1.595602109498e-02       2.718476412289e+04      -6.948757157319e+00      -3.286462585792e+01       1.716988772749e+01      -2.698893938225e+01      -4.043605972213e+02       1.059481761164e+02      -1.075249375220e+03 
       1.608341578125e-02       2.719489608515e+04      -7.063183800274e+00      -3.397741727055e+01       1.781864658545e+01      -2.771876900904e+01      -4.098162850021e+02       1.082225189130e+02      -1.091391759208e+03 
       1.621085333945e-02       2.720321485050e+04      -7.178155555764e+00      -3.509855190141e+01       1.847872391441e+01      -2.845914624947e+01      -4.152901728059e+02       1.105182858793e+02      -1.107569344700e+03 
       1.633833431798e-02       2.720974969429e+04      -7.293659491338e+00      -3.622787852294e+01       1.915014074321e+01      -2.921007540704e+01      -4.207819267530e+02       1.128353022989e+02      -1.123779881316e+03 
       1.646585928616e-02       2.721451274576e+04      -7.409678241124e+00      -3.736541126324e+01       1.983290589368e+01      -2.997154943778e+01      -4.262912312278e+02       1.151733828965e+02      -1.140020523643e+03 
       1.659342883438e-02       2.721751353033e+04      -7.526193758051e+00      -3.851118961977e+01       2.052702659735e+01      -3.074355980854e+01      -4.318177737767e+02       1.175323410613e+02      -1.156288333476e+03 
       1.672104357425e-02       2.721876156396e+04      -7.643187983139e+00      -3.966525348542e+01       2.123251039811e+01      -3.152609826326e+01      -4.373612424155e+02       1.199119905001e+02      -1.172580369351e+03 
       1.684870413879e-02       2.721826635230e+04      -7.760642845091e+00      -4.082764315809e+01       2.194936516223e+01      -3.231915683167e+01      -4.429213256318e+02       1.223121452467e+02      -1.188893686436e+03 
       1.697641118259e-02       2.721603738967e+04      -7.878540259852e+00      -4.199839935058e+01       2.267759908864e+01      -3.312272783806e+01      -4.484977123881e+02       1.247326196715e+02      -1.205225336412e+03 
       1.710416538205e-02       2.721208415825e+04      -7.996862130136e+00      -4.317756320072e+01       2.341722071925e+01      -3.393680391028e+01      -4.540900921243e+02       1.271732284903e+02      -1.221572367352e+03 
       1.723196743558e-02       2.720641612713e+04      -8.115590344929e+00      -4.436517628189e+01       2.416823894978e+01      -3.476137798885e+01      -4.596981547607e+02       1.296337867737e+02      -1.237931823587e+03 
       1.735981806386e-02       2.719904285748e+04      -8.234706814641e+00      -4.556128033553e+01       2.493066295237e+01      -3.559644325594e+01      -4.653215908443e+02       1.321141099150e+02      -1.254300751651e+03 
       1.748771801012e-02       2.718998190584e+04      -8.354196131274e+00      -4.676589653641e+01       2.570449562865e+01      -3.644198715936e+01      -4.709601022718e+02       1.346140105429e+02      -1.270676653021e+03 
       1.761566804035e-02       2.717926430634e+04      -8.474047413529e+00      -4.797901111299e+01       2.648972907144e+01      -3.729798727007e+01      -4.766134097289e+02       1.371332963841e+02      -1.287057798135e+03 
       1.774366894367e-02       2.716692242011e+04      -8.594250216325e+00      -4.920060724806e+01       2.728635465717e+01      -3.816442049253e+01      -4.822812362140e+02       1.396717750298e+02      -1.303442530094e+03 
       1.787172153257e-02       2.715298864688e+04      -8.714794096709e+00      -5.043066847034e+01       2.809436412597e+01      -3.904126404975e+01      -4.879633052938e+02       1.422292544498e+02      -1.319829190731e+03 
       1.799982664330e-02       2.713749542573e+04      -8.835668613680e+00      -5.166917866294e+01       2.891374959242e+01      -3.992849549236e+01      -4.936593411081e+02       1.448055430005e+02      -1.336216120531e+03 
       1.812798513615e-02       2.712047523584e+04      -8.956863327999e+00      -5.291612207196e+01       2.974450355640e+01      -4.082609270787e+01      -4.993690683735e+02       1.474004494331e+02      -1.352601658552e+03 
       1.825619789584e-02       2.710196059737e+04      -9.078367801991e+00      -5.417148331531e+01       3.058661891459e+01      -4.173403393005e+01      -5.050922123880e+02       1.500137829024e+02      -1.368984142342e+03 
       1.838446583190e-02       2.708198407240e+04      -9.200171599324e+00      -5.543524739175e+01       3.144008897132e+01      -4.265229774853e+01      -5.108284990352e+02       1.526453529748e+02      -1.385361907845e+03 
       1.851278987906e-02       2.706057826595e+04      -9.322264284784e+00      -5.670739969015e+01       3.230490745080e+01      -4.358086311861e+01      -5.165776547885e+02       1.552949696366e+02      -1.401733289320e+03 
       1.864117099765e-02       2.703777407379e+04      -9.444635055234e+00      -5.798792780655e+01       3.318106664802e+01      -4.451970771487e+01      -5.223394102510e+02       1.579624432416e+02      -1.418096576385e+03 
       1.876961017400e-02       2.701359155223e+04      -9.567270818624e+00      -5.927683096818e+01       3.406854774965e+01      -4.546879931500e+01      -5.281135185756e+02       1.606475842033e+02      -1.434449790753e+03 
       1.889810842095e-02       2.698804660149e+04      -9.690157599253e+00      -6.057411315423e+01       3.496732793835e+01      -4.642810212274e+01      -5.338997419928e+02       1.633502032347e+02      -1.450790849434e+03 
       1.902666677827e-02       2.696115511364e+04      -9.813281409698e+00      -6.187977883092e+01       3.587738480643e+01      -4.739758069587e+01      -5.396978434515e+02       1.660701114994e+02      -1.467117665984e+03 
       1.915528631311e-02       2.693293298103e+04      -9.936628251967e+00      -6.319383295473e+01       3.679869637626e+01      -4.837719996366e+01      -5.455075866092e+02       1.688071206202e+02      -1.483428150561e+03 
       1.928396812057e-02       2.690339609619e+04      -1.006018411685e+01      -6.451628098464e+01       3.773124111192e+01      -4.936692523649e+01      -5.513287358386e+02       1.715610426877e+02      -1.499720209771e+03 
       1.941271332416e-02       2.687256035188e+04      -1.018393498324e+01      -6.584712889474e+01       3.867499793132e+01      -5.036672221576e+01      -5.571610562345e+02       1.743316902675e+02      -1.515991746515e+03 
       1.954152307635e-02       2.684044164110e+04      -1.030786681742e+01      -6.718638318715e+01       3.962994621824e+01      -5.137655700389e+01      -5.630043136203e+02       1.771188764091e+02      -1.532240659821e+03 
       1.967039855913e-02       2.680705585713e+04      -1.043196557230e+01      -6.853405090531e+01       4.059606583513e+01      -5.239639611459e+01      -5.688582745558e+02       1.799224146532e+02      -1.548464844677e+03 
       1.979934098457e-02       2.677241889360e+04      -1.055621718665e+01      -6.989013964761e+01       4.157333713570e+01      -5.342620648333e+01      -5.747227063431e+02       1.827421190407e+02      -1.564662191850e+03 
       1.992835159544e-02       2.673654704175e+04      -1.068060788130e+01      -7.125465742188e+01       4.256173965707e+01      -5.446595434336e+01      -5.805973800383e+02       1.855778047766e+02      -1.580830642149e+03 
       2.005743166578e-02       2.669945960739e+04      -1.080512611531e+01      -7.262761160851e+01       4.356124342979e+01      -5.551559776033e+01      -5.864820902547e+02       1.884292925686e+02      -1.596968544953e+03 
       2.018658250158e-02       2.666117728961e+04      -1.092976137245e+01      -7.400900962668e+01       4.457181438426e+01      -5.657509127584e+01      -5.923766429030e+02       1.912964059517e+02      -1.613074435746e+03 
       2.031580544140e-02       2.662172081176e+04      -1.105450313632e+01      -7.539885949955e+01       4.559341891887e+01      -5.764438983077e+01      -5.982808448409e+02       1.941789690314e+02      -1.629146848212e+03 
       2.044510185708e-02       2.658111091502e+04      -1.117934088437e+01      -7.679716987259e+01       4.662602393648e+01      -5.872344879594e+01      -6.041945038293e+02       1.970768064802e+02      -1.645184313114e+03 
       2.057447315441e-02       2.653936835919e+04      -1.130426408732e+01      -7.820395002939e+01       4.766959685737e+01      -5.981222398237e+01      -6.101174285435e+02       1.999897435470e+02      -1.661185358146e+03 
       2.070392077385e-02       2.649651392351e+04      -1.142926220852e+01      -7.961920990798e+01       4.872410563239e+01      -6.091067165195e+01      -6.160494285839e+02       2.029176060654e+02      -1.677148507786e+03 
       2.083344619133e-02       2.645256840762e+04      -1.155432470330e+01      -8.104296011757e+01       4.978951875641e+01      -6.201874852811e+01      -6.219903144877e+02       2.058602204633e+02      -1.693072283133e+03 
       2.096305091892e-02       2.640755263246e+04      -1.167944101827e+01      -8.247521195574e+01       5.086580528229e+01      -6.313641180691e+01      -6.279398977401e+02       2.088174137710e+02      -1.708955201749e+03 
       2.109273650575e-02       2.636148744129e+04      -1.180460059058e+01      -8.391597742616e+01       5.195293483481e+01      -6.426361916824e+01      -6.338979907853e+02       2.117890136310e+02      -1.724795777490e+03 
       2.122250453870e-02       2.631439370037e+04      -1.192979284733e+01      -8.536526925706e+01       5.305087762404e+01      -6.540032878621e+01      -6.398644070427e+02       2.147748483077e+02      -1.740592520353e+03 
       2.135235664334e-02       2.626629143647e+04      -1.205500747116e+01      -8.682310144650e+01       5.415960164947e+01      -6.654649707480e+01      -6.458389690067e+02       2.177747501365e+02      -1.756343996537e+03 
       2.148229448477e-02       2.621719801499e+04      -1.218023496190e+01      -8.828949039335e+01       5.527906678242e+01      -6.770207391560e+01      -6.518215253367e+02       2.207885627921e+02      -1.772048955408e+03 
       2.161231976851e-02       2.616713029443e+04      -1.230546597140e+01      -8.976445360410e+01       5.640923178890e+01      -6.886700832069e+01      -6.578119306981e+02       2.238161327231e+02      -1.787706179118e+03 
       2.174243424143e-02       2.611610514465e+04      -1.243069114312e+01      -9.124800939804e+01       5.755005602791e+01      -7.004124980167e+01      -6.638100409333e+02       2.268573071022e+02      -1.803314446344e+03 
       2.187263969274e-02       2.606413944769e+04      -1.255590111143e+01      -9.274017692864e+01       5.870149946592e+01      -7.122474838093e+01      -6.698157130785e+02       2.299119338371e+02      -1.818872532117e+03 
       2.200293795492e-02       2.601125009859e+04      -1.268108650076e+01      -9.424097620548e+01       5.986352269153e+01      -7.241745460320e+01      -6.758288053820e+02       2.329798615826e+02      -1.834379207644e+03 
       2.213333090478e-02       2.595745400628e+04      -1.280623792478e+01      -9.575042811695e+01       6.103608693074e+01      -7.361931954731e+01      -6.818491773225e+02       2.360609397516e+02      -1.849833240129e+03 
       2.226382046450e-02       2.590276809454e+04      -1.293134598558e+01      -9.726855445346e+01       6.221915406234e+01      -7.483029483827e+01      -6.878766896268e+02       2.391550185271e+02      -1.865233392577e+03 
       2.239440860272e-02       2.584720930297e+04      -1.305640127268e+01      -9.879537793152e+01       6.341268663368e+01      -7.605033265948e+01      -6.939112042898e+02       2.422619488738e+02      -1.880578423600e+03 
       2.252509733563e-02       2.579079458809e+04      -1.318139436216e+01      -1.003309222184e+02       6.461664787718e+01      -7.727938576540e+01      -6.999525845925e+02       2.453815825498e+02      -1.895867087208e+03 
       2.265588872814e-02       2.573354092439e+04      -1.330631581560e+01      -1.018752119576e+02       6.583100172678e+01      -7.851740749433e+01      -7.060006951220e+02       2.485137721189e+02      -1.911098132597e+03 
       2.278678489509e-02       2.567546526329e+04      -1.343115636672e+01      -1.034282728569e+02       6.705571225449e+01      -7.976435137198e+01      -7.120554041491e+02       2.516583723931e+02      -1.926270335771e+03 
       2.291778800242e-02       2.561658415786e+04      -1.355590859143e+01      -1.049901322657e+02       6.829073851623e+01      -8.102016747647e+01      -7.181166046493e+02       2.548152531928e+02      -1.941382782942e+03 
       2.304890026850e-02       2.555691394147e+04      -1.368056611947e+01      -1.065608189435e+02       6.953603700592e+01      -8.228480417073e+01      -7.241842044303e+02       2.579842933536e+02      -1.956434736683e+03 
       2.318012396537e-02       2.549647096418e+04      -1.380512259003e+01      -1.081403627452e+02       7.079156490250e+01      -8.355821039414e+01      -7.302581130429e+02       2.611653727813e+02      -1.971425458620e+03 
       2.331146142014e-02       2.543527159683e+04      -1.392957163873e+01      -1.097287946471e+02       7.205728012496e+01      -8.484033570258e+01      -7.363382416544e+02       2.643583723749e+02      -1.986354207181e+03 
       2.344291501635e-02       2.537333223238e+04      -1.405390689700e+01      -1.113261467772e+02       7.333314135007e+01      -8.613113028185e+01      -7.424245030775e+02       2.675631740431e+02      -2.001220237431e+03 
       2.357448719540e-02       2.531066928738e+04      -1.417812199129e+01      -1.129324524471e+02       7.461910803027e+01      -8.743054496140e+01      -7.485168118003e+02       2.707796607224e+02      -2.016022800901e+03 
       2.370618045804e-02       2.524729920350e+04      -1.430221054242e+01      -1.145477461847e+02       7.591514041196e+01      -8.873853122833e+01      -7.546150840167e+02       2.740077163947e+02      -2.030761145410e+03 
       2.383799736590e-02       2.518323844905e+04      -1.442616616473e+01      -1.161720637680e+02       7.722119955464e+01      -9.005504124180e+01      -7.607192376572e+02       2.772472261047e+02      -2.045434514879e+03 
       2.396994054304e-02       2.511850352073e+04      -1.454998246528e+01      -1.178054422598e+02       7.853724734994e+01      -9.138002784770e+01      -7.668291924211e+02       2.804980759790e+02      -2.060042149143e+03 
       2.410201267761e-02       2.505311094535e+04      -1.467365304301e+01      -1.194479200437e+02       7.986324654192e+01      -9.271344459365e+01      -7.729448698089e+02       2.837601532440e+02      -2.074583283745e+03 
       2.423421652351e-02       2.498707728167e+04      -1.479717148784e+01      -1.210995368612e+02       8.119916074707e+01      -9.405524574443e+01      -7.790661931555e+02       2.870333462453e+02      -2.089057149733e+03 
       2.436655490213e-02       2.492041898578e+04      -1.492053151163e+01      -1.227603338968e+02       8.254495422601e+01      -9.540538619352e+01      -7.851930895547e+02       2.903175459169e+02      -2.103462994440e+03 
       2.449903070413e-02       2.485315092083e+04      -1.504372838903e+01      -1.244303543326e+02       8.390058917744e+01      -9.676382034051e+01      -7.913255105537e+02       2.936126616540e+02      -2.117800310741e+03 
       2.463164689130e-02       2.478528690643e+04      -1.516675842767e+01      -1.261096432003e+02       8.526602676068e+01      -9.813050252519e+01      -7.974634246120e+02       2.969186155183e+02      -2.132068752659e+03 
       2.476440649850e-02       2.471684076525e+04      -1.528961795805e+01      -1.277982470629e+02       8.664122902667e+01      -9.950538784150e+01      -8.036068026799e+02       3.002353311647e+02      -2.146267974525e+03 
       2.489731263556e-02       2.464782634321e+04      -1.541230331517e+01      -1.294962140525e+02       8.802615897450e+01      -1.008884321684e+02      -8.097556179876e+02       3.035627336715e+02      -2.160397627977e+03 
       2.503036848940e-02       2.457825751116e+04      -1.553481083801e+01      -1.312035939157e+02       8.942078057353e+01      -1.022795921873e+02      -8.159098460945e+02       3.069007495694e+02      -2.174457361809e+03 
       2.516357732611e-02       2.450814816672e+04      -1.565713686910e+01      -1.329204380601e+02       9.082505878674e+01      -1.036788253995e+02      -8.220694649385e+02       3.102493068710e+02      -2.188446821820e+03 
       2.529694249311e-02       2.443751223610e+04      -1.577927775396e+01      -1.346467996030e+02       9.223895959485e+01      -1.050860901442e+02      -8.282344548877e+02       3.136083351008e+02      -2.202365650651e+03 
       2.543046742143e-02       2.436636367608e+04      -1.590122984055e+01      -1.363827334214e+02       9.366245002038e+01      -1.065013456174e+02      -8.344047987925e+02       3.169777653261e+02      -2.216213487618e+03 
       2.556415562807e-02       2.429471647610e+04      -1.602298947872e+01      -1.381282962039e+02       9.509549815334e+01      -1.079245518904e+02      -8.405804820401e+02       3.203575301890e+02      -2.229989968542e+03 
       2.569801071834e-02       2.422258466042e+04      -1.614455301955e+01      -1.398835465041e+02       9.653807317666e+01      -1.093556699297e+02      -8.467614926100e+02       3.237475639381e+02      -2.243694725558e+03 
       2.583203638843e-02       2.414998229039e+04      -1.626591681475e+01      -1.416485447964e+02       9.799014539330e+01      -1.107946616168e+02      -8.529478211311e+02       3.271478024624e+02      -2.257327386937e+03 
       2.596623642796e-02       2.407692346687e+04      -1.638707721594e+01      -1.434233535331e+02       9.945168625336e+01      -1.122414897689e+02      -8.591394609406e+02       3.305581833247e+02      -2.270887576881e+03 
       2.610061472266e-02       2.400342193991e+04      -1.650803095691e+01      -1.452080372788e+02       1.009226683886e+02      -1.136961185783e+02      -8.653364133618e+02       3.339786505373e+02      -2.284374971235e+03 
       2.623517525713e-02       2.392948955872e+04      -1.662877666671e+01      -1.470026630665e+02       1.024030656661e+02      -1.151585152907e+02      -8.715387083913e+02       3.374091733367e+02      -2.297789518300e+03 
       2.636992211774e-02       2.385513760125e+04      -1.674931357525e+01      -1.488073002097e+02       1.038928531969e+02      -1.166286488116e+02      -8.777463871382e+02       3.408497302069e+02      -2.311131249732e+03 
       2.650485949557e-02       2.378037737045e+04      -1.686964093389e+01      -1.506220202555e+02       1.053920073578e+02      -1.181064890971e+02      -8.839594940095e+02       3.443003017565e+02      -2.324400195855e+03 
       2.663999168948e-02       2.370522019642e+04      -1.698975801544e+01      -1.524468970534e+02       1.069005058227e+02      -1.195920071773e+02      -8.901780767885e+02       3.477608707679e+02      -2.337596385541e+03 
       2.677532310935e-02       2.362967743859e+04      -1.710966411425e+01      -1.542820068265e+02       1.084183275959e+02      -1.210851751824e+02      -8.964021867199e+02       3.512314222493e+02      -2.350719846107e+03 
       2.691085827932e-02       2.355376048791e+04      -1.722935854631e+01      -1.561274282452e+02       1.099454530450e+02      -1.225859663681e+02      -9.026318785958e+02       3.547119434889e+02      -2.363770603212e+03 
       2.704660184128e-02       2.347748076926e+04      -1.734884064930e+01      -1.579832425037e+02       1.114818639364e+02      -1.240943551422e+02      -9.088672108459e+02       3.582024241107e+02      -2.376748680749e+03 
       2.718255855838e-02       2.340084974391e+04      -1.746810978272e+01      -1.598495333993e+02       1.130275434703e+02      -1.256103170923e+02      -9.151082456297e+02       3.617028561318e+02      -2.389654100728e+03 
       2.731873331873e-02       2.332387891214e+04      -1.758716532792e+01      -1.617263874152e+02       1.145824763185e+02      -1.271338290137e+02      -9.213550489320e+02       3.652132340216e+02      -2.402486883160e+03 
       2.745513113922e-02       2.324657981602e+04      -1.770600668820e+01      -1.636138938055e+02       1.161466486619e+02      -1.286648689387e+02      -9.276076906621e+02       3.687335547625e+02      -2.415247045927e+03 
       2.759175716952e-02       2.316896404231e+04      -1.782463328881e+01      -1.655121446845e+02       1.177200482299e+02      -1.302034161663e+02      -9.338662447553e+02       3.722638179134e+02      -2.427934604657e+03 
       2.772861669615e-02       2.309104322549e+04      -1.794304457701e+01      -1.674212351183e+02       1.193026643412e+02      -1.317494512931e+02      -9.401307892785e+02       3.758040256738e+02      -2.440549572584e+03 
       2.786571514680e-02       2.301282899268e+04      -1.806124013111e+01      -1.693412632266e+02       1.208944881131e+02      -1.333029564928e+02      -9.464014075661e+02       3.793541840111e+02      -2.453091974723e+03 
       2.800305809477e-02       2.293433193940e+04      -1.817922158019e+01      -1.712723303810e+02       1.224955154579e+02      -1.348639199175e+02      -9.526782064173e+02       3.829143213897e+02      -2.465562099892e+03 
       2.814065126356e-02       2.285556174608e+04      -1.829699239324e+01      -1.732145412976e+02       1.241057468024e+02      -1.364323352512e+02      -9.589613142254e+02       3.864844867925e+02      -2.477960472851e+03 
       2.827850053172e-02       2.277652809811e+04      -1.841455616723e+01      -1.751680040563e+02       1.257251845023e+02      -1.380081978492e+02      -9.652508649731e+02       3.900647331550e+02      -2.490287629272e+03 
       2.841661193776e-02       2.269724072146e+04      -1.853191656795e+01      -1.771328302095e+02       1.273538327978e+02      -1.395915046398e+02      -9.715469977995e+02       3.936551168659e+02      -2.502544107804e+03 
