# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  529       3.465305557059e-10       8.759458227347e-13      -3.011124413455e-12       0.000000000000e+00       6.620549994092e-14       1.148374868850e-15       2.420384694382e-16 
  530       3.467885160085e-10       8.797250493140e-13      -2.837631298521e-12       0.000000000000e+00       6.576431412768e-14       1.141475784883e-15       2.293636494850e-16 
  531       3.470153428585e-10       8.841839782286e-13      -2.664013829601e-12       0.000000000000e+00       6.532685885998e-14       1.135736638431e-15       2.167592773739e-16 
  532       3.472109613195e-10       8.893268147362e-13      -2.490387482086e-12       0.000000000000e+00       6.489308914735e-14       1.131138523625e-15       2.042261043950e-16 
  533       3.473752989357e-10       8.951577418085e-13      -2.316869367881e-12       0.000000000000e+00       6.446295846413e-14       1.127662096311e-15       1.917648756643e-16 
  534       3.475082857494e-10       9.016809198926e-13      -2.143578242833e-12       0.000000000000e+00       6.403641874064e-14       1.125287571756e-15       1.793763300609e-16 
  535       3.476098543175e-10       9.089004866735e-13      -1.970634514157e-12       0.000000000000e+00       6.361342035426e-14       1.123994722336e-15       1.670612001643e-16 
  536       3.476799397280e-10       9.168205568354e-13      -1.798160247866e-12       0.000000000000e+00       6.319391212056e-14       1.123762875245e-15       1.548202121904e-16 
  537       3.477184796173e-10       9.254452218245e-13      -1.626279176192e-12       0.000000000000e+00       6.277784128438e-14       1.124570910181e-15       1.426540859294e-16 
  538       3.477254141863e-10       9.347785496103e-13      -1.455116705018e-12       0.000000000000e+00       6.236515351098e-14       1.126397257053e-15       1.305635346819e-16 
  539       3.477006862176e-10       9.448245844479e-13      -1.284799921305e-12       0.000000000000e+00       6.195579287710e-14       1.129219893677e-15       1.185492651965e-16 
  540       3.476442410921e-10       9.555873466401e-13      -1.115457600516e-12       0.000000000000e+00       6.154970186214e-14       1.133016343469e-15       1.066119776060e-16 
  541       3.475560268059e-10       9.670708322991e-13      -9.472202140443e-13       0.000000000000e+00       6.114682133919e-14       1.137763673149e-15       9.475236536507e-17 
  542       3.474359939867e-10       9.792790131086e-13      -7.802199366418e-13       0.000000000000e+00       6.074709056621e-14       1.143438490437e-15       8.297111518658e-17 
  543       3.472840959109e-10       9.922158360860e-13      -6.145906538446e-13       0.000000000000e+00       6.035044717709e-14       1.150016941747e-15       7.126890697879e-17 
  544       3.471003509952e-10       1.005883703026e-12      -4.504556736131e-13       0.000000000000e+00       5.995683691306e-14       1.157476874856e-15       5.964637055074e-17 
  545       3.468850320755e-10       1.020278864595e-12      -2.878904847567e-13       0.000000000000e+00       5.956624312097e-14       1.165804395162e-15       4.810395458331e-17 
  546       3.466384822260e-10       1.035395902517e-12      -1.269590166113e-13       0.000000000000e+00       5.917865802679e-14       1.174987480322e-15       3.664205402744e-17 
  547       3.463610527843e-10       1.051229237889e-12       3.227415288428e-14       0.000000000000e+00       5.879407306187e-14       1.185013829734e-15       2.526105293804e-17 
  548       3.460531033937e-10       1.067773130331e-12       1.897437947380e-13       0.000000000000e+00       5.841247885793e-14       1.195870863111e-15       1.396132439337e-17 
  549       3.457150020447e-10       1.085021677129e-12       3.453840264546e-13       0.000000000000e+00       5.803386524213e-14       1.207545719057e-15       2.743230414467e-18 
  550       3.453471251177e-10       1.102968812384e-12       4.991283095848e-13       0.000000000000e+00       5.765822123218e-14       1.220025253640e-15      -8.392878115421e-18 
  551       3.449498574246e-10       1.121608306158e-12       6.509094472755e-13       0.000000000000e+00       5.728553503130e-14       1.233296038968e-15      -1.944666153145e-17 
  552       3.445235922510e-10       1.140933763620e-12       8.006595818191e-13       0.000000000000e+00       5.691579402335e-14       1.247344361759e-15      -3.041779146774e-17 
  553       3.440687313982e-10       1.160938624193e-12       9.483101922034e-13       0.000000000000e+00       5.654898476785e-14       1.262156221920e-15      -4.130595093797e-17 
  554       3.435856852252e-10       1.181616160701e-12       1.093792091661e-12       0.000000000000e+00       5.618509299501e-14       1.277717331117e-15      -5.211083441596e-17 
  555       3.430748726907e-10       1.202959478517e-12       1.237035425221e-12       0.000000000000e+00       5.582410360086e-14       1.294013111353e-15      -6.283214791624e-17 
  556       3.425367213953e-10       1.224961514704e-12       1.377969667253e-12       0.000000000000e+00       5.546600064219e-14       1.311028693539e-15      -7.346960907467e-17 
  557       3.419716676235e-10       1.247615037170e-12       1.516523619025e-12       0.000000000000e+00       5.511076733171e-14       1.328748916069e-15      -8.402294722899e-17 
  558       3.413801563856e-10       1.270912643808e-12       1.652625406247e-12       0.000000000000e+00       5.475838603304e-14       1.347158323396e-15      -9.449190349940e-17 
  559       3.407626414597e-10       1.294846761646e-12       1.786202476622e-12       0.000000000000e+00       5.440883825579e-14       1.366241164604e-15      -1.048762308692e-16 
  560       3.401195854343e-10       1.319409645992e-12       1.917181597397e-12       0.000000000000e+00       5.406210465058e-14       1.385981391981e-15      -1.151756942652e-16 
  561       3.394514597493e-10       1.344593379581e-12       2.045488852912e-12       0.000000000000e+00       5.371816500414e-14       1.406362659599e-15      -1.253900706387e-16 
  562       3.387587447391e-10       1.370389871723e-12       2.171049642149e-12       0.000000000000e+00       5.337699823433e-14       1.427368321880e-15      -1.355191490456e-16 
  563       3.380419296739e-10       1.396790857448e-12       2.293788676284e-12       0.000000000000e+00       5.303858238520e-14       1.448981432177e-15      -1.455627307272e-16 
  564       3.373015128021e-10       1.423787896652e-12       2.413629976233e-12       0.000000000000e+00       5.270289462204e-14       1.471184741345e-15      -1.555206291908e-16 
  565       3.365380013924e-10       1.451372373247e-12       2.530496870205e-12       0.000000000000e+00       5.236991122644e-14       1.493960696314e-15      -1.653926702903e-16 
  566       3.357519117754e-10       1.479535494304e-12       2.644311991249e-12       0.000000000000e+00       5.203960759135e-14       1.517291438666e-15      -1.751786923067e-16 
  567       3.349437693861e-10       1.508268289201e-12       2.754997274807e-12       0.000000000000e+00       5.171195821610e-14       1.541158803210e-15      -1.848785460289e-16 
  568       3.341141088058e-10       1.537561608771e-12       2.862473956262e-12       0.000000000000e+00       5.138693670151e-14       1.565544316549e-15      -1.944920948338e-16 
  569       3.332634738038e-10       1.567406124447e-12       2.966662568485e-12       0.000000000000e+00       5.106451574487e-14       1.590429195665e-15      -2.040192147674e-16 
  570       3.323924173802e-10       1.597792327407e-12       3.067482939390e-12       0.000000000000e+00       5.074466713505e-14       1.615794346482e-15      -2.134597946252e-16 
  571       3.315015018071e-10       1.628710527725e-12       3.164854189479e-12       0.000000000000e+00       5.042736174753e-14       1.641620362450e-15      -2.228137360327e-16 
  572       3.305912986711e-10       1.660150853516e-12       3.258694729395e-12       0.000000000000e+00       5.011256953947e-14       1.667887523112e-15      -2.320809535260e-16 
  573       3.296623889153e-10       1.692103250079e-12       3.348922257469e-12       0.000000000000e+00       4.980025954473e-14       1.694575792682e-15      -2.412613746325e-16 
  574       3.287153628812e-10       1.724557479048e-12       3.435453757272e-12       0.000000000000e+00       4.949039986895e-14       1.721664818617e-15      -2.503549399514e-16 
  575       3.277508203511e-10       1.757503117539e-12       3.518205495165e-12       0.000000000000e+00       4.918295768460e-14       1.749133930193e-15      -2.593616032343e-16 
  576       3.267693705893e-10       1.790929557292e-12       3.597093017844e-12       0.000000000000e+00       4.887789922601e-14       1.776962137079e-15      -2.682813314657e-16 
  577       3.257716323853e-10       1.824826003822e-12       3.672031149896e-12       0.000000000000e+00       4.857518978447e-14       1.805128127909e-15      -2.771141049439e-16 
  578       3.247582340949e-10       1.859181475564e-12       3.742933991345e-12       0.000000000000e+00       4.827479370323e-14       1.833610268857e-15      -2.858599173612e-16 
  579       3.237298136826e-10       1.893984803020e-12       3.809714915202e-12       0.000000000000e+00       4.797667437258e-14       1.862386602215e-15      -2.945187758845e-16 
  580       3.226870187636e-10       1.929224627904e-12       3.872286565017e-12       0.000000000000e+00       4.768079422490e-14       1.891434844961e-15      -3.030907012362e-16 
  581       3.216305066460e-10       1.964889402293e-12       3.930560852424e-12       0.000000000000e+00       4.738711472972e-14       1.920732387336e-15      -3.115757277745e-16 
  582       3.205609443725e-10       2.000967387768e-12       3.984448954696e-12       0.000000000000e+00       4.709559638876e-14       1.950256291421e-15      -3.199739035742e-16 
  583       3.194789814874e-10       2.037446580024e-12       4.033875582260e-12       0.000000000000e+00       4.680620467917e-14       1.979986634442e-15      -3.282851761243e-16 
  584       3.183851675039e-10       2.074314482348e-12       4.078822177779e-12       0.000000000000e+00       4.651892805647e-14       2.009916633357e-15      -3.365090461213e-16 
  585       3.172800324579e-10       2.111558324798e-12       4.119284791413e-12       0.000000000000e+00       4.623376039155e-14       2.040042770382e-15      -3.446449051862e-16 
  586       3.161641140292e-10       2.149165137348e-12       4.155259911084e-12       0.000000000000e+00       4.595069506041e-14       2.070361470901e-15      -3.526921495050e-16 
  587       3.150379575738e-10       2.187121749014e-12       4.186744465055e-12       0.000000000000e+00       4.566972494123e-14       2.100869103213e-15      -3.606501798691e-16 
  588       3.139021161564e-10       2.225414786971e-12       4.213735824511e-12       0.000000000000e+00       4.539084241162e-14       2.131561978294e-15      -3.685184017149e-16 
  589       3.127571505828e-10       2.264030675677e-12       4.236231806137e-12       0.000000000000e+00       4.511403934564e-14       2.162436349540e-15      -3.762962251651e-16 
  590       3.116036294321e-10       2.302955635987e-12       4.254230674697e-12       0.000000000000e+00       4.483930711109e-14       2.193488412527e-15      -3.839830650680e-16 
  591       3.104421290897e-10       2.342175684279e-12       4.267731145613e-12       0.000000000000e+00       4.456663656653e-14       2.224714304762e-15      -3.915783410383e-16 
  592       3.092732337792e-10       2.381676631574e-12       4.276732387545e-12       0.000000000000e+00       4.429601805852e-14       2.256110105435e-15      -3.990814774974e-16 
  593       3.080975355949e-10       2.421444082654e-12       4.281234024971e-12       0.000000000000e+00       4.402744141873e-14       2.287671835172e-15      -4.064919037131e-16 
  594       3.069156345344e-10       2.461463435181e-12       4.281236140763e-12       0.000000000000e+00       4.376089596110e-14       2.319395455792e-15      -4.138090538409e-16 
  595       3.057281385310e-10       2.501719878823e-12       4.276739278769e-12       0.000000000000e+00       4.349637047897e-14       2.351276870052e-15      -4.210323669630e-16 
  596       3.045356634859e-10       2.542198394370e-12       4.267744446393e-12       0.000000000000e+00       4.323385324228e-14       2.383311921410e-15      -4.281612871297e-16 
  597       3.033388333010e-10       2.582883752855e-12       4.254253117168e-12       0.000000000000e+00       4.297333199464e-14       2.415496393770e-15      -4.351952633990e-16 
  598       3.021382799110e-10       2.623760514675e-12       4.236267233346e-12       0.000000000000e+00       4.271479395056e-14       2.447826011236e-15      -4.421337498772e-16 
  599       3.009346433158e-10       2.664813028711e-12       4.213789208465e-12       0.000000000000e+00       4.245822579254e-14       2.480296437872e-15      -4.489762057587e-16 
  600       2.997285716133e-10       2.706025431449e-12       4.186821929938e-12       0.000000000000e+00       4.220361366825e-14       2.512903277446e-15      -4.557220953670e-16 
  601       2.985207210314e-10       2.747381646099e-12       4.155368761626e-12       0.000000000000e+00       4.195094318768e-14       2.545642073188e-15      -4.623708881943e-16 
  602       2.973117559608e-10       2.788865381719e-12       4.119433546421e-12       0.000000000000e+00       4.170019942026e-14       2.578508307541e-15      -4.689220589421e-16 
  603       2.961023489870e-10       2.830460132328e-12       4.079020608822e-12       0.000000000000e+00       4.145136689205e-14       2.611497401917e-15      -4.753750875616e-16 
  604       2.948931809231e-10       2.872149176035e-12       4.034134757517e-12       0.000000000000e+00       4.120442958287e-14       2.644604716447e-15      -4.817294592935e-16 
  605       2.936849408421e-10       2.913915574154e-12       3.984781287960e-12       0.000000000000e+00       4.095937092343e-14       2.677825549734e-15      -4.879846647087e-16 
  606       2.924783261092e-10       2.955742170326e-12       3.930965984952e-12       0.000000000000e+00       4.071617379250e-14       2.711155138607e-15      -4.941401997484e-16 
  607       2.912740424145e-10       2.997611589638e-12       3.872695125220e-12       0.000000000000e+00       4.047482051409e-14       2.744588657877e-15      -5.001955657644e-16 
  608       2.900728038050e-10       3.039506237746e-12       3.809975479992e-12       0.000000000000e+00       4.023529285452e-14       2.778121220083e-15      -5.061502695592e-16 
  609       2.888753327175e-10       3.081408299994e-12       3.742814317583e-12       0.000000000000e+00       3.999757201964e-14       2.811747875251e-15      -5.120038234267e-16 
  610       2.876823600107e-10       3.123299740532e-12       3.671219405971e-12       0.000000000000e+00       3.976163865196e-14       2.845463610645e-15      -5.177557451919e-16 
  611       2.864946249977e-10       3.165162301441e-12       3.595199015373e-12       0.000000000000e+00       3.952747282777e-14       2.879263350520e-15      -5.234055582518e-16 
  612       2.853128754786e-10       3.206977501850e-12       3.514761920830e-12       0.000000000000e+00       3.929505405435e-14       2.913141955875e-15      -5.289527916149e-16 
  613       2.841378677727e-10       3.248726637057e-12       3.429917404782e-12       0.000000000000e+00       3.906436126705e-14       2.947094224205e-15      -5.343969799424e-16 
  614       2.829703667508e-10       3.290390777650e-12       3.340675259648e-12       0.000000000000e+00       3.883537282649e-14       2.981114889257e-15      -5.397376635876e-16 
  615       2.818111458681e-10       3.331950768629e-12       3.247045790408e-12       0.000000000000e+00       3.860806651568e-14       3.015198620781e-15      -5.449743886366e-16 
  616       2.806609871962e-10       3.373387228520e-12       3.149039817178e-12       0.000000000000e+00       3.838241953718e-14       3.049340024280e-15      -5.501067069487e-16 
  617       2.795206814558e-10       3.414680548505e-12       3.046668677790e-12       0.000000000000e+00       3.815840851026e-14       3.083533640770e-15      -5.551341761962e-16 
  618       2.783910280488e-10       3.455810891532e-12       2.939944230376e-12       0.000000000000e+00       3.793600946804e-14       3.117773946528e-15      -5.600563599052e-16 
  619       2.772728350911e-10       3.496758191445e-12       2.828878855939e-12       0.000000000000e+00       3.771519785462e-14       3.152055352844e-15      -5.648728274955e-16 
  620       2.761669194447e-10       3.537502152098e-12       2.713485460940e-12       0.000000000000e+00       3.749594852227e-14       3.186372205779e-15      -5.695831543210e-16 
  621       2.750741067504e-10       3.578022246478e-12       2.593777479872e-12       0.000000000000e+00       3.727823572853e-14       3.220718785914e-15      -5.741869217100e-16 
  622       2.739951465206e-10       3.618299285934e-12       2.469776403895e-12       0.000000000000e+00       3.706203687794e-14       3.255089144469e-15      -5.786838863309e-16 
  623       2.729304551681e-10       3.658320170030e-12       2.341534555168e-12       0.000000000000e+00       3.684734384896e-14       3.289476607940e-15      -5.830744925648e-16 
  624       2.718803670218e-10       3.698073246220e-12       2.209112851114e-12       0.000000000000e+00       3.663415192675e-14       3.323874261372e-15      -5.873593722152e-16 
  625       2.708452187274e-10       3.737546749422e-12       2.072573331559e-12       0.000000000000e+00       3.642245608093e-14       3.358275110643e-15      -5.915391763615e-16 
  626       2.698253492534e-10       3.776728801617e-12       1.931979163638e-12       0.000000000000e+00       3.621225096394e-14       3.392672082166e-15      -5.956145754514e-16 
  627       2.688210998972e-10       3.815607411464e-12       1.787394646711e-12       0.000000000000e+00       3.600353090927e-14       3.427058022597e-15      -5.995862593936e-16 
  628       2.678328142913e-10       3.854170473900e-12       1.638885217266e-12       0.000000000000e+00       3.579628992988e-14       3.461425698532e-15      -6.034549376511e-16 
  629       2.668608384096e-10       3.892405769750e-12       1.486517453835e-12       0.000000000000e+00       3.559052171641e-14       3.495767796209e-15      -6.072213393333e-16 
  630       2.659055205731e-10       3.930300965332e-12       1.330359081899e-12       0.000000000000e+00       3.538621963553e-14       3.530076921214e-15      -6.108862132887e-16 
  631       2.649672114563e-10       3.967843612065e-12       1.170478978801e-12       0.000000000000e+00       3.518337672825e-14       3.564345598181e-15      -6.144503281980e-16 
  632       2.640462640933e-10       4.005021146074e-12       1.006947178652e-12       0.000000000000e+00       3.498198570824e-14       3.598566270497e-15      -6.179144726667e-16 
  633       2.631430338839e-10       4.041820887798e-12       8.398348772472e-13       0.000000000000e+00       3.478203896010e-14       3.632731299997e-15      -6.212794553175e-16 
  634       2.622578785997e-10       4.078230041596e-12       6.692144369690e-13       0.000000000000e+00       3.458352853771e-14       3.666832966678e-15      -6.245461048832e-16 
  635       2.613911583901e-10       4.114235695353e-12       4.951593917005e-13       0.000000000000e+00       3.438644616250e-14       3.700863468389e-15      -6.277152702996e-16 
  636       2.605432357889e-10       4.149824820087e-12       3.177444517345e-13       0.000000000000e+00       3.419078322180e-14       3.734814920544e-15      -6.307878207979e-16 
  637       2.597144757196e-10       4.184984269558e-12       1.370455086835e-13       0.000000000000e+00       3.399653076713e-14       3.768679355817e-15      -6.337646459975e-16 
  638       2.589052455025e-10       4.219700779870e-12      -4.686035961133e-14       0.000000000000e+00       3.380367951250e-14       3.802448723847e-15      -6.366466559988e-16 
  639       2.581159148598e-10       4.253960969081e-12      -2.338948841693e-13       0.000000000000e+00       3.361221983271e-14       3.836114890940e-15      -6.394347814758e-16 
  640       2.573468559226e-10       4.287751336807e-12      -4.239785999611e-13       0.000000000000e+00       3.342214176171e-14       3.869669639774e-15      -6.421299737689e-16 
  641       2.565984432366e-10       4.321058263833e-12      -6.170308409988e-13       0.000000000000e+00       3.323343499085e-14       3.903104669095e-15      -6.447332049775e-16 
  642       2.558710537682e-10       4.353868011713e-12      -8.129697354261e-13       0.000000000000e+00       3.304608886721e-14       3.936411593428e-15      -6.472454680526e-16 
  643       2.551650669107e-10       4.386166722384e-12      -1.011712200608e-12       0.000000000000e+00       3.286009239194e-14       3.969581942770e-15      -6.496677768900e-16 
  644       2.544808644904e-10       4.417940417766e-12      -1.213173938223e-12       0.000000000000e+00       3.267543421850e-14       4.002607162300e-15      -6.520011664223e-16 
  645       2.538188307728e-10       4.449174999374e-12      -1.417269429350e-12       0.000000000000e+00       3.249210265105e-14       4.035478612077e-15      -6.542466927123e-16 
  646       2.531793524686e-10       4.479856247920e-12      -1.623911929561e-12       0.000000000000e+00       3.231008564269e-14       4.068187566744e-15      -6.564054330450e-16 
  647       2.525628187400e-10       4.509969822922e-12      -1.833013464012e-12       0.000000000000e+00       3.212937079380e-14       4.100725215230e-15      -6.584784860209e-16 
  648       2.519696212066e-10       4.539501262312e-12      -2.044484822529e-12       0.000000000000e+00       3.194994535037e-14       4.133082660452e-15      -6.604669716485e-16 
  649       2.514001539517e-10       4.568435982038e-12      -2.258235554704e-12       0.000000000000e+00       3.177179620226e-14       4.165250919018e-15      -6.623720314370e-16 
  650       2.508548135281e-10       4.596759275676e-12      -2.474173964981e-12       0.000000000000e+00       3.159490988154e-14       4.197220920929e-15      -6.641948284887e-16 
  651       2.503339989648e-10       4.624456314033e-12      -2.692207107746e-12       0.000000000000e+00       3.141927256079e-14       4.228983509280e-15      -6.659365475924e-16 
  652       2.498381117726e-10       4.651512144754e-12      -2.912240782423e-12       0.000000000000e+00       3.124487005142e-14       4.260529439967e-15      -6.675983953155e-16 
  653       2.493675559504e-10       4.677911691931e-12      -3.134179528555e-12       0.000000000000e+00       3.107168780197e-14       4.291849381382e-15      -6.691816000968e-16 
  654       2.489227379914e-10       4.703639755705e-12      -3.357926620901e-12       0.000000000000e+00       3.089971089641e-14       4.322933914122e-15      -6.706874123394e-16 
  655       2.485040668891e-10       4.728681011877e-12      -3.583384064527e-12       0.000000000000e+00       3.072892405247e-14       4.353773530688e-15      -6.721171045035e-16 
  656       2.481119541435e-10       4.753020011514e-12      -3.810452589889e-12       0.000000000000e+00       3.055931161991e-14       4.384358635188e-15      -6.734719711986e-16 
  657       2.477468137672e-10       4.776641180553e-12      -4.039031647930e-12       0.000000000000e+00       3.039085757890e-14       4.414679543038e-15      -6.747533292767e-16 
  658       2.474090622913e-10       4.799528819410e-12      -4.269019405169e-12       0.000000000000e+00       3.022354553824e-14       4.444726480669e-15      -6.759625179249e-16 
  659       2.470991187721e-10       4.821667102585e-12      -4.500312738789e-12       0.000000000000e+00       3.005735873374e-14       4.474489585222e-15      -6.771008987577e-16 
  660       2.468174047966e-10       4.843040078270e-12      -4.732807231729e-12       0.000000000000e+00       2.989228002650e-14       4.503958904258e-15      -6.781698559105e-16 
  661       2.465642607892e-10       4.863633983393e-12      -4.966400852625e-12       0.000000000000e+00       2.972829431349e-14       4.533125672373e-15      -6.791704918576e-16 
  662       2.463396928929e-10       4.883444245591e-12      -5.201005094665e-12       0.000000000000e+00       2.956539582109e-14       4.561986172563e-15      -6.801027073189e-16 
  663       2.461436205183e-10       4.902468634864e-12      -5.436534072652e-12       0.000000000000e+00       2.940358096908e-14       4.590537959424e-15      -6.809661012470e-16 
  664       2.459759595215e-10       4.920704962363e-12      -5.672900856507e-12       0.000000000000e+00       2.924284597183e-14       4.618778589991e-15      -6.817602732737e-16 
  665       2.458366221868e-10       4.938151080624e-12      -5.910017467367e-12       0.000000000000e+00       2.908318683734e-14       4.646705623798e-15      -6.824848237186e-16 
  666       2.457255172103e-10       4.954804883816e-12      -6.147794873683e-12       0.000000000000e+00       2.892459936615e-14       4.674316622924e-15      -6.831393535990e-16 
  667       2.456425496825e-10       4.970664307979e-12      -6.386142987325e-12       0.000000000000e+00       2.876707915034e-14       4.701609152047e-15      -6.837234646389e-16 
  668       2.455876210723e-10       4.985727331268e-12      -6.624970659680e-12       0.000000000000e+00       2.861062157253e-14       4.728580778499e-15      -6.842367592781e-16 
  669       2.455606292094e-10       4.999991974193e-12      -6.864185677753e-12       0.000000000000e+00       2.845522180478e-14       4.755229072315e-15      -6.846788406818e-16 
  670       2.455614682679e-10       5.013456299858e-12      -7.103694760270e-12       0.000000000000e+00       2.830087480762e-14       4.781551606289e-15      -6.850493127494e-16 
  671       2.455900287491e-10       5.026118414209e-12      -7.343403553776e-12       0.000000000000e+00       2.814757532899e-14       4.807545956025e-15      -6.853477801244e-16 
  672       2.456461974652e-10       5.037976466271e-12      -7.583216628736e-12       0.000000000000e+00       2.799531790323e-14       4.833209699988e-15      -6.855738482031e-16 
  673       2.457298575220e-10       5.049028648390e-12      -7.823037475637e-12       0.000000000000e+00       2.784409685003e-14       4.858540419558e-15      -6.857271231441e-16 
  674       2.458408883023e-10       5.059273196475e-12      -8.062768501090e-12       0.000000000000e+00       2.769390627340e-14       4.883535699084e-15      -6.858072118776e-16 
  675       2.459791654489e-10       5.068708390240e-12      -8.302311023925e-12       0.000000000000e+00       2.754474006069e-14       4.908193125932e-15      -6.858137221144e-16 
  676       2.461445608480e-10       5.077332553445e-12      -8.541565271298e-12       0.000000000000e+00       2.739659188147e-14       4.932510290545e-15      -6.857462623556e-16 
  677       2.463369426121e-10       5.085144054138e-12      -8.780430374791e-12       0.000000000000e+00       2.724945518659e-14       4.956484786485e-15      -6.856044419015e-16 
  678       2.465561750635e-10       5.092141304896e-12      -9.018804366507e-12       0.000000000000e+00       2.710332320710e-14       4.980114210497e-15      -6.853878708611e-16 
  679       2.468021187170e-10       5.098322763067e-12      -9.256584175178e-12       0.000000000000e+00       2.695818895323e-14       5.003396162553e-15      -6.850961601609e-16 
  680       2.470746302635e-10       5.103686931012e-12      -9.493665622262e-12       0.000000000000e+00       2.681404521335e-14       5.026328245908e-15      -6.847289215551e-16 
  681       2.473735625531e-10       5.108232356345e-12      -9.729943418042e-12       0.000000000000e+00       2.667088455298e-14       5.048908067151e-15      -6.842857676336e-16 
  682       2.476987645779e-10       5.111957632177e-12      -9.965311157732e-12       0.000000000000e+00       2.652869931372e-14       5.071133236262e-15      -6.837663118325e-16 
  683       2.480500814558e-10       5.114861397354e-12      -1.019966131757e-11       0.000000000000e+00       2.638748161222e-14       5.093001366656e-15      -6.831701684424e-16 
  684       2.484273544130e-10       5.116942336703e-12      -1.043288525094e-11       0.000000000000e+00       2.624722333919e-14       5.114510075244e-15      -6.824969526183e-16 
  685       2.488304207676e-10       5.118199181269e-12      -1.066487318442e-11       0.000000000000e+00       2.610791615832e-14       5.135656982482e-15      -6.817462803885e-16 
  686       2.492591139126e-10       5.118630708561e-12      -1.089551421396e-11       0.000000000000e+00       2.596955150529e-14       5.156439712423e-15      -6.809177686641e-16 
  687       2.497132632993e-10       5.118235742791e-12      -1.112469630092e-11       0.000000000000e+00       2.583212058672e-14       5.176855892768e-15      -6.800110352479e-16 
  688       2.501926944199e-10       5.117013155115e-12      -1.135230626819e-11       0.000000000000e+00       2.569561437915e-14       5.196903154924e-15      -6.790256988443e-16 
  689       2.506972287914e-10       5.114961863875e-12      -1.157822979630e-11       0.000000000000e+00       2.556002362800e-14       5.216579134052e-15      -6.779613790677e-16 
  690       2.512266839382e-10       5.112080834843e-12      -1.180235141951e-11       0.000000000000e+00       2.542533884655e-14       5.235881469118e-15      -6.768176964527e-16 
  691       2.517808733756e-10       5.108369081459e-12      -1.202455452193e-11       0.000000000000e+00       2.529155031491e-14       5.254807802953e-15      -6.755942724625e-16 
  692       2.523596065929e-10       5.103825665076e-12      -1.224472133358e-11       0.000000000000e+00       2.515864807896e-14       5.273355782296e-15      -6.742907294989e-16 
  693       2.529626890363e-10       5.098449695197e-12      -1.246273292653e-11       0.000000000000e+00       2.502662194939e-14       5.291523057854e-15      -6.729066909108e-16 
  694       2.535899220924e-10       5.092240329722e-12      -1.267846921098e-11       0.000000000000e+00       2.489546150060e-14       5.309307284351e-15      -6.714417810044e-16 
  695       2.542411030714e-10       5.085196775186e-12      -1.289180893138e-11       0.000000000000e+00       2.476515606971e-14       5.326706120581e-15      -6.698956250516e-16 
  696       2.549160251898e-10       5.077318287001e-12      -1.310262966251e-11       0.000000000000e+00       2.463569475550e-14       5.343717229460e-15      -6.682678492996e-16 
  697       2.556144775542e-10       5.068604169698e-12      -1.331080780559e-11       0.000000000000e+00       2.450706641742e-14       5.360338278082e-15      -6.665580809804e-16 
  698       2.563362451439e-10       5.059053777169e-12      -1.351621858437e-11       0.000000000000e+00       2.437925967454e-14       5.376566937764e-15      -6.647659483196e-16 
  699       2.570811087945e-10       5.048666512908e-12      -1.371873604125e-11       0.000000000000e+00       2.425226290449e-14       5.392400884109e-15      -6.628910805460e-16 
  700       2.578488133042e-10       5.037443440174e-12      -1.391824541350e-11       0.000000000000e+00       2.412606582952e-14       5.407838254520e-15      -6.609333633495e-16 
  701       2.586389710592e-10       5.025392148797e-12      -1.411468055268e-11       0.000000000000e+00       2.400066431277e-14       5.422879031137e-15      -6.588937110756e-16 
  702       2.594511563674e-10       5.012521990225e-12      -1.430798727697e-11       0.000000000000e+00       2.387605565986e-14       5.437523686815e-15      -6.567733106345e-16 
  703       2.602849371288e-10       4.998842477422e-12      -1.449811106075e-11       0.000000000000e+00       2.375223704021e-14       5.451772730424e-15      -6.545733675801e-16 
  704       2.611398748109e-10       4.984363285501e-12      -1.468499703372e-11       0.000000000000e+00       2.362920548647e-14       5.465626707018e-15      -6.522951061825e-16 
  705       2.620155244238e-10       4.969094252360e-12      -1.486858998006e-11       0.000000000000e+00       2.350695789383e-14       5.479086197995e-15      -6.499397694991e-16 
  706       2.629114344962e-10       4.953045379317e-12      -1.504883433754e-11       0.000000000000e+00       2.338549101942e-14       5.492151821260e-15      -6.475086194468e-16 
  707       2.638271470499e-10       4.936226831744e-12      -1.522567419662e-11       0.000000000000e+00       2.326480148160e-14       5.504824231397e-15      -6.450029368734e-16 
  708       2.647621975758e-10       4.918648939706e-12      -1.539905329964e-11       0.000000000000e+00       2.314488575939e-14       5.517104119824e-15      -6.424240216294e-16 
  709       2.657161150091e-10       4.900322198590e-12      -1.556891503990e-11       0.000000000000e+00       2.302574019181e-14       5.528992214964e-15      -6.397731926399e-16 
