# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       9.190788189276e-03      -8.453736307945e+00      -2.118907457436e+01      -1.206008206111e+01      -9.575044381135e-01      -6.329721992061e+00       2.740651119681e+00      -4.324078817410e+00      -3.488169559720e+00       4.639989156699e-01      -3.519933005150e+01       5.245704273625e+00      -7.533040143560e+01      -1.992567360430e+01       1.427834028685e+03       5.998164896729e+03       1.133822344788e+04 
       9.318938788829e-03      -8.733853488496e+00      -2.189213243626e+01      -1.244909527809e+01      -9.904937582584e-01      -6.496578233461e+00       2.849902034433e+00      -4.424374944702e+00      -3.658524763753e+00       4.786275116453e-01      -3.611180939659e+01       5.474555080560e+00      -7.781532025250e+01      -2.058290835083e+01       1.436692965302e+03       6.035380894418e+03       1.140857495736e+04 
       9.447141883372e-03      -9.018255241586e+00      -2.260593682533e+01      -1.284345725682e+01      -1.024055032414e+00      -6.665601947820e+00       2.962062251659e+00      -4.525151705014e+00      -3.834334491777e+00       4.933145797744e-01      -3.703367719373e+01       5.709338172420e+00      -8.033759277142e+01      -2.125001923084e+01       1.445340943140e+03       6.071710692491e+03       1.147725135901e+04 
       9.575396106365e-03      -9.306879163518e+00      -2.333032721668e+01      -1.324305220183e+01      -1.058183456318e+00      -6.836787717172e+00       3.077165312434e+00      -4.626382375699e+00      -4.015670040994e+00       5.080455273523e-01      -3.796482173951e+01       5.950078751835e+00      -8.289664847127e+01      -2.192685526425e+01       1.453778376656e+03       6.107156023372e+03       1.154425588947e+04 
       9.703700178372e-03      -9.599671992314e+00      -2.406516606953e+01      -1.364777940962e+01      -1.092875219687e+00      -7.010130090529e+00       3.195243803697e+00      -4.728040462401e+00      -4.202601254060e+00       5.228057377639e-01      -3.890513141539e+01       6.196800492883e+00      -8.549199584839e+01      -2.261328631847e+01       1.462007078124e+03       6.141724496712e+03       1.160960291735e+04 
       9.832052902031e-03      -9.896607231908e+00      -2.481038321161e+01      -1.405758203565e+01      -1.128129432260e+00      -7.185623726777e+00       3.316327629876e+00      -4.830100382199e+00      -4.395194510048e+00       5.375807913695e-01      -3.985449475707e+01       6.449524114438e+00      -8.812337440649e+01      -2.330924319815e+01       1.470032826747e+03       6.175440401805e+03       1.167333840704e+04 
       9.960453157397e-03      -1.019764688878e+01      -2.556587938883e+01      -1.447238451414e+01      -1.163943922625e+00      -7.363263261463e+00       3.440446477928e+00      -4.932536596579e+00      -4.593515459338e+00       5.523561165283e-01      -4.081280043973e+01       6.708268999810e+00      -9.079042526058e+01      -2.401463072479e+01       1.477859965624e+03       6.208321992232e+03       1.173549690140e+04 
       1.008889989764e-02      -1.050269574400e+01      -2.633141050971e+01      -1.489201773472e+01      -1.200310168120e+00      -7.543043417803e+00       3.567630741305e+00      -5.035323413886e+00      -4.797628797600e+00       5.671165222076e-01      -4.177993736687e+01       6.973051460403e+00      -9.349229864362e+01      -2.472922413326e+01       1.485485275750e+03       6.240355735162e+03       1.179605277490e+04 
       1.021739214505e-02      -1.081165751522e+01      -2.710672978998e+01      -1.531631094741e+01      -1.237219519660e+00      -7.724958952034e+00       3.697910639253e+00      -5.138435198257e+00      -5.007598613070e+00       5.818466761901e-01      -4.275579456151e+01       7.243886656508e+00      -9.622813602489e+01      -2.545279634655e+01       1.492905431067e+03       6.271527645248e+03       1.185497953441e+04 
       1.034592898734e-02      -1.112452100613e+01      -2.789180513629e+01      -1.574523292247e+01      -1.274672668681e+00      -7.909004641454e+00       3.831314144017e+00      -5.241847061311e+00      -5.223485702898e+00       5.965313880127e-01      -4.374026140419e+01       7.520786793780e+00      -9.899780867797e+01      -2.618531317801e+01       1.500128425190e+03       6.301871300962e+03       1.191234064443e+04 
       1.047450957423e-02      -1.144130643349e+01      -2.868668389280e+01      -1.617880406054e+01      -1.312673761464e+00      -8.095175295814e+00       3.967868281677e+00      -5.345534431195e+00      -5.445349452954e+00       6.111554985232e-01      -4.473322746219e+01       7.803762700185e+00      -1.018014581515e+02      -2.692681182358e+01       1.507166474855e+03       6.331438026561e+03       1.196823313596e+04 
       1.060313311425e-02      -1.176195475983e+01      -2.949121285348e+01      -1.661691488531e+01      -1.351218170349e+00      -8.283465823351e+00       4.107600318552e+00      -5.449472724667e+00      -5.673248207869e+00       6.257034916224e-01      -4.573458260394e+01       8.092822868447e+00      -1.046385478440e+02      -2.767715010899e+01       1.514021627730e+03       6.360236433512e+03       1.202267332886e+04 
       1.073179887180e-02      -1.208633834326e+01      -3.030506540316e+01      -1.705934366714e+01      -1.390293683258e+00      -8.473871153366e+00       4.250537749250e+00      -5.553637324902e+00      -5.907239419623e+00       6.401595033728e-01      -4.674421703602e+01       8.387973707104e+00      -1.075079549182e+02      -2.843603075592e+01       1.520687142998e+03       6.388238219238e+03       1.207560778877e+04 
       1.086050616441e-02      -1.241435522328e+01      -3.112797962064e+01      -1.750591064472e+01      -1.429890886072e+00      -8.666386269243e+00       4.396707002661e+00      -5.658003963478e+00      -6.147378956990e+00       6.545077558000e-01      -4.776202119333e+01       8.689220212847e+00      -1.104087763167e+02      -2.920321475381e+01       1.527159728653e+03       6.415429558440e+03       1.212701039984e+04 
       1.098925436019e-02      -1.274596143162e+01      -3.195983982600e+01      -1.795653105533e+01      -1.470006698897e+00      -8.861006198202e+00       4.546132391611e+00      -5.762549110918e+00      -6.393719409042e+00       6.687326457028e-01      -4.878788605155e+01       8.996564570056e+00      -1.133406060096e+02      -2.997859478228e+01       1.533443842324e+03       6.441829158304e+03       1.217691644103e+04 
       1.111804287546e-02      -1.308111854096e+01      -3.280054438837e+01      -1.841112930192e+01      -1.510638645231e+00      -9.057726033501e+00       4.698837990389e+00      -5.867249366975e+00      -6.646312767095e+00       6.828185374305e-01      -4.982170271961e+01       9.310008213351e+00      -1.163030858632e+02      -3.076207615069e+01       1.539544672115e+03       6.467458795131e+03       1.222536699475e+04 
       1.124687117257e-02      -1.341977735010e+01      -3.364996430410e+01      -1.886961259814e+01      -1.551783032623e+00      -9.256540878075e+00       4.854847806111e+00      -5.972081407687e+00      -6.905209329382e+00       6.967494788048e-01      -5.086336295487e+01       9.629549700711e+00      -1.192957667698e+02      -3.155353989945e+01       1.545465789514e+03       6.492333475988e+03       1.227239044448e+04 
       1.137573875782e-02      -1.376188392473e+01      -3.450795870203e+01      -1.933188068625e+01      -1.593435642981e+00      -9.457445943026e+00       5.014185827105e+00      -6.077021941542e+00      -7.170458687077e+00       7.105093895565e-01      -5.191275875604e+01       9.955186384921e+00      -1.223181602236e+02      -3.235285655751e+01       1.551210087701e+03       6.516465367263e+03       1.231800984315e+04 
       1.150464517960e-02      -1.410737338414e+01      -3.537435874902e+01      -1.979781508999e+01      -1.635591003266e+00      -9.660436462797e+00       5.176874899125e+00      -6.182048144986e+00      -7.442108479243e+00       7.240822645631e-01      -5.296978258640e+01       1.028691392455e+01      -1.253696849410e+02      -3.315987217874e+01       1.556779403546e+03       6.539862192515e+03       1.236223982181e+04 
       1.163359002661e-02      -1.445616543061e+01      -3.624895636139e+01      -2.026727178259e+01      -1.678241881530e+00      -9.865507757224e+00       5.342936197049e+00      -6.287137757500e+00      -7.720203508155e+00       7.374522711982e-01      -5.403432749730e+01       1.062472552336e+01      -1.284496297194e+02      -3.397439853645e+01       1.562174088942e+03       6.562525429513e+03       1.240508317177e+04 
       1.176257292618e-02      -1.480818043760e+01      -3.713154507284e+01      -2.074010778995e+01      -1.721381107115e+00      -1.007265515753e+01       5.512390731801e+00      -6.392268617617e+00      -8.004788122359e+00       7.506035791124e-01      -5.510628674503e+01       1.096861382210e+01      -1.315572891987e+02      -3.479624900022e+01       1.567394610791e+03       6.584457038127e+03       1.244654359067e+04 
       1.189159354280e-02      -1.516335096373e+01      -3.802194903652e+01      -2.121620022773e+01      -1.765002797163e+00      -1.028187410424e+01       5.685258939884e+00      -6.497418845674e+00      -8.295904410876e+00       7.635201928613e-01      -5.618555438005e+01       1.131856871353e+01      -1.346920630634e+02      -3.562526471606e+01       1.572442883264e+03       6.605665054384e+03       1.248663624633e+04 
       1.202065157666e-02      -1.552161444135e+01      -3.892000467785e+01      -2.169543426657e+01      -1.809101588529e+00      -1.049316005838e+01       5.861561040901e+00      -6.602566680991e+00      -8.593593615047e+00       7.761861073224e-01      -5.727202480865e+01       1.167457902640e+01      -1.378533932611e+02      -3.646129799039e+01       1.577321408435e+03       6.626159982740e+03       1.252538096631e+04 
       1.214974676232e-02      -1.588291568769e+01      -3.982556708539e+01      -2.217770767384e+01      -1.853672919588e+00      -1.070650856864e+01       6.041316482495e+00      -6.707690689089e+00      -8.897895512561e+00       7.885853828419e-01      -5.836559286291e+01       1.203663229716e+01      -1.410407848471e+02      -3.730421788738e+01       1.582033307349e+03       6.645954929895e+03       1.256280250637e+04 
       1.227887886751e-02      -1.624721423222e+01      -4.073852877764e+01      -2.266294349584e+01      -1.898713834080e+00      -1.092191522698e+01       6.224543137640e+00      -6.812770023005e+00      -9.208846904268e+00       8.007022414457e-01      -5.946615424197e+01       1.240471354314e+01      -1.442538695046e+02      -3.815392695591e+01       1.586582930202e+03       6.665068170242e+03       1.259893540923e+04 
       1.240804769196e-02      -1.661447010428e+01      -4.165878347772e+01      -2.315106562426e+01      -1.944221425369e+00      -1.113937569026e+01       6.411258707384e+00      -6.917783920028e+00      -9.526484145833e+00       8.125209501335e-01      -6.057360482999e+01       1.277880739114e+01      -1.474922833222e+02      -3.901032891987e+01       1.590974658313e+03       6.683518109934e+03       1.263381447079e+04 
       1.253725306635e-02      -1.698462135616e+01      -4.258616903314e+01      -2.364196129398e+01      -1.990190299116e+00      -1.135888569218e+01       6.601480228411e+00      -7.022711934546e+00      -9.850841639103e+00       8.240257531337e-01      -6.168784132579e+01       1.315889639344e+01      -1.507554774170e+02      -3.987327838849e+01       1.595210736988e+03       6.701314189773e+03       1.266745757437e+04 
       1.266649485135e-02      -1.735758746127e+01      -4.352047599279e+01      -2.413548666442e+01      -2.036612956682e+00      -1.158044104048e+01       6.795224227884e+00      -7.127533912992e+00      -1.018195205983e+01       8.352009373712e-01      -6.280876107946e+01       1.354496138762e+01      -1.540427464376e+02      -4.074258837158e+01       1.599291605347e+03       6.718458269613e+03       1.269986830235e+04 
       1.279577293663e-02      -1.773328210502e+01      -4.446148009366e+01      -2.463148803311e+01      -2.083481238771e+00      -1.180403756735e+01       6.992506994435e+00      -7.232229767840e+00      -1.051984768069e+01       8.460307920486e-01      -6.393626167847e+01       1.393698284177e+01      -1.573533366319e+02      -4.161805915350e+01       1.603217291319e+03       6.734950479486e+03       1.273104695678e+04 
       1.292508724011e-02      -1.811158272816e+01      -4.540886444299e+01      -2.512974993833e+01      -2.130782829973e+00      -1.202967122171e+01       7.193343231211e+00      -7.336780062834e+00      -1.086455760514e+01       8.564998870299e-01      -6.507024178741e+01       1.433493878004e+01      -1.606861914419e+02      -4.249941141317e+01       1.606985314898e+03       6.750780395656e+03       1.276097380934e+04 
       1.305443770708e-02      -1.849235111472e+01      -4.636227212381e+01      -2.563003020541e+01      -2.178503621879e+00      -1.225733802019e+01       7.397746945684e+00      -7.441165675398e+00      -1.121610960045e+01       8.665928895286e-01      -6.621060052573e+01       1.473880624962e+01      -1.640401235852e+02      -4.338633149594e+01       1.610592116538e+03       6.765933051438e+03       1.278962050956e+04 
       1.318382430956e-02      -1.887547308716e+01      -4.732140729754e+01      -2.613212729185e+01      -2.226632181826e+00      -1.248703401020e+01       7.605731918745e+00      -7.545367582586e+00      -1.157453082594e+01       8.762945009155e-01      -6.735723738123e+01       1.514856170169e+01      -1.674141486854e+02      -4.427855932228e+01       1.614036105463e+03       6.780401750895e+03       1.281697434231e+04 
       1.331324704556e-02      -1.926093442111e+01      -4.828622840517e+01      -2.663600868701e+01      -2.275168207171e+00      -1.271875533761e+01       7.817310768220e+00      -7.649367292030e+00      -1.193984552040e+01       8.855896269382e-01      -6.851005307022e+01       1.556417923055e+01      -1.708081270541e+02      -4.517605809590e+01       1.617323856883e+03       6.794214104068e+03       1.284308744648e+04 
       1.344270593848e-02      -1.964874676602e+01      -4.925675967528e+01      -2.714168563955e+01      -2.324114278759e+00      -1.295249820183e+01       8.032495862582e+00      -7.753146463935e+00      -1.231207724863e+01       8.944631972543e-01      -6.966894866597e+01       1.598563228832e+01      -1.742221376155e+02      -4.607884875713e+01       1.620464065522e+03       6.807406625065e+03       1.286802879377e+04 
       1.357220103656e-02      -2.003890927421e+01      -5.023299360114e+01      -2.764914856029e+01      -2.373471572900e+00      -1.318825884722e+01       8.251299190588e+00      -7.856686921322e+00      -1.269124867477e+01       9.029002052825e-01      -7.083382567669e+01       1.641289367812e+01      -1.776561541468e+02      -4.698692434065e+01       1.623464210764e+03       6.820010728749e+03       1.289185774383e+04 
       1.370173241236e-02      -2.043138196477e+01      -5.121482323299e+01      -2.815832264518e+01      -2.423236861951e+00      -1.342603364739e+01       8.473731383228e+00      -7.959971117422e+00      -1.307737944513e+01       9.108859376278e-01      -7.200458695582e+01       1.684593393219e+01      -1.811098210494e+02      -4.790019029304e+01       1.626327953885e+03       6.832041809504e+03       1.291460345747e+04 
       1.383130016222e-02      -2.082611723335e+01      -5.220212228553e+01      -2.866912039777e+01      -2.473406064166e+00      -1.366581904025e+01       8.699802908674e+00      -8.062981602815e+00      -1.347048865043e+01       9.184057349777e-01      -7.318113565229e+01       1.728472317001e+01      -1.845827186760e+02      -4.881853506976e+01       1.629058218265e+03       6.843512165777e+03       1.293628925975e+04 
       1.396090440591e-02      -2.122304923431e+01      -5.319471797644e+01      -2.918142329795e+01      -2.523973025268e+00      -1.390761149847e+01       8.929523758030e+00      -8.165701112531e+00      -1.387059446080e+01       9.254449938111e-01      -7.436337538979e+01       1.772923087116e+01      -1.880742757950e+02      -4.974180719713e+01       1.631656658287e+03       6.854428762552e+03       1.295692838350e+04 
       1.409054528613e-02      -2.162205763434e+01      -5.419229838742e+01      -2.969502021689e+01      -2.574925380672e+00      -1.415140763361e+01       9.162902563495e+00      -8.268113065891e+00      -1.427771189478e+01       9.319895108197e-01      -7.555121124942e+01       1.817942439749e+01      -1.915834675781e+02      -5.066973575852e+01       1.634121118782e+03       6.864782554248e+03       1.297650376529e+04 
       1.422022296826e-02      -2.202301179647e+01      -5.519452534550e+01      -3.020968249949e+01      -2.626249598465e+00      -1.439720409197e+01       9.399947731831e+00      -8.370200958503e+00      -1.469185550693e+01       9.380250940816e-01      -7.674454859237e+01       1.863527077435e+01      -1.951091836670e+02      -5.160202731493e+01       1.636448730934e+03       6.874561495930e+03       1.299499266628e+04 
       1.434993763993e-02      -2.242578150616e+01      -5.620106142748e+01      -3.072518139275e+01      -2.677932150875e+00      -1.464499762628e+01       9.640667308863e+00      -8.471948458470e+00      -1.511303905708e+01       9.435376598405e-01      -7.794329324779e+01       1.909673652785e+01      -1.986503181057e+02      -5.253838956822e+01       1.638636852301e+03       6.883754489553e+03       1.301237411926e+04 
       1.447968951079e-02      -2.283023845089e+01      -5.721157296579e+01      -3.124128866567e+01      -2.729959559861e+00      -1.489478505648e+01       9.885067930280e+00      -8.573339919893e+00      -1.554127312385e+01       9.485135268306e-01      -7.914735257679e+01       1.956378621832e+01      -2.022057842964e+02      -5.347853524595e+01       1.640683687399e+03       6.892353979860e+03       1.302863378687e+04 
       1.460947881223e-02      -2.323625464147e+01      -5.822572687123e+01      -3.175777595750e+01      -2.782318348954e+00      -1.514656328789e+01       1.013315592777e+01      -8.674359847168e+00      -1.597656763628e+01       9.529391225215e-01      -8.035663437202e+01       2.003638402580e+01      -2.057744991545e+02      -5.442217794503e+01       1.642587633152e+03       6.900353216243e+03       1.304375883725e+04 
       1.473930579715e-02      -2.364372011598e+01      -5.924323616856e+01      -3.227444617819e+01      -2.834997075191e+00      -1.540032929130e+01       1.038493745880e+01      -8.774992832931e+00      -1.641893209704e+01       9.568008948769e-01      -8.157104671075e+01       2.051449385934e+01      -2.093555306841e+02      -5.536907134232e+01       1.644348228887e+03       6.907750247877e+03       1.305774551366e+04 
       1.486917073977e-02      -2.405263173535e+01      -6.026408737862e+01      -3.279128810127e+01      -2.887996335208e+00      -1.565608012458e+01       1.064041719330e+01      -8.875224174602e+00      -1.686837291635e+01       9.600857490039e-01      -8.279049929791e+01       2.099807789110e+01      -2.129488424642e+02      -5.631920632913e+01       1.645971758757e+03       6.914571461212e+03       1.307064363875e+04 
       1.499907393542e-02      -2.446302545046e+01      -6.128836712570e+01      -3.330835844945e+01      -2.941321132598e+00      -1.591381293332e+01       1.089959934518e+01      -8.975039408708e+00      -1.732489540745e+01       9.627807852769e-01      -8.401490247882e+01       2.148709771652e+01      -2.165547257488e+02      -5.727266060266e+01       1.647466978091e+03       6.920853624971e+03       1.308252266551e+04 
       1.512901570044e-02      -2.487493446651e+01      -6.231615502893e+01      -3.382570926700e+01      -2.994976167011e+00      -1.617352493707e+01       1.116248810728e+01      -9.074424082589e+00      -1.778850484996e+01       9.648730380324e-01      -8.524416676282e+01       2.198151486672e+01      -2.201734489775e+02      -5.822950579997e+01       1.648842419564e+03       6.926632574209e+03       1.309345028954e+04 
       1.525899637203e-02      -2.528835308146e+01      -6.334743159457e+01      -3.434332663297e+01      -3.048961744854e+00      -1.643521342258e+01       1.142908678037e+01      -9.173364254812e+00      -1.825920420136e+01       9.663499344195e-01      -8.647820411204e+01       2.248128956970e+01      -2.238049550121e+02      -5.918972652680e+01       1.650103409511e+03       6.931930697341e+03       1.310346888861e+04 
       1.538901630818e-02      -2.570324777585e+01      -6.438210654402e+01      -3.486114951338e+01      -3.103275037566e+00      -1.669887583828e+01       1.169939804867e+01      -9.271846319829e+00      -1.873699474541e+01       9.671991162111e-01      -8.771692756517e+01       2.298638110958e+01      -2.274489542716e+02      -6.015324530967e+01       1.651252986245e+03       6.936760787192e+03       1.311260277371e+04 
       1.551907588757e-02      -2.611958372543e+01      -6.542008613510e+01      -3.537911451683e+01      -3.157913067970e+00      -1.696450963260e+01       1.197342464935e+01      -9.369856671519e+00      -1.922187786549e+01       9.674081950074e-01      -8.896025023661e+01       2.349674880065e+01      -2.311051460322e+02      -6.111998174440e+01       1.652294102426e+03       6.941135277019e+03       1.312087557705e+04 
       1.564917550952e-02      -2.653726536572e+01      -6.646112060502e+01      -3.589705147288e+01      -3.212865870699e+00      -1.723211239628e+01       1.225116843943e+01      -9.467382117072e+00      -1.971385325988e+01       9.669651069060e-01      -9.020808626092e+01       2.401235128656e+01      -2.347727273401e+02      -6.208972315596e+01       1.653226443321e+03       6.945052857701e+03       1.312828488158e+04 
       1.577931559401e-02      -2.695609289342e+01      -6.750469222103e+01      -3.641460685643e+01      -3.268111473965e+00      -1.750168183791e+01       1.253262968137e+01      -9.564410213434e+00      -2.021291757771e+01       9.658583846245e-01      -9.146035138038e+01       2.453314592837e+01      -2.384500325661e+02      -6.306202980540e+01       1.654044079308e+03       6.948488604400e+03       1.313478350579e+04 
       1.590949658161e-02      -2.737585593743e+01      -6.855025609677e+01      -3.693140855493e+01      -3.323626696141e+00      -1.777321573213e+01       1.281780858181e+01      -9.660928549436e+00      -2.071906734744e+01       9.640765409550e-01      -9.271696160651e+01       2.505909006548e+01      -2.421353087978e+02      -6.403643894293e+01       1.654740516283e+03       6.951415218159e+03       1.314031976791e+04 
       1.603971893355e-02      -2.779637457590e+01      -6.959734546951e+01      -3.744713772633e+01      -3.379391818227e+00      -1.804671191961e+01       1.310670521819e+01      -9.756924832887e+00      -2.123229872803e+01       9.616081962861e-01      -9.397783331235e+01       2.559014085284e+01      -2.458270562114e+02      -6.501255463220e+01       1.655310955394e+03       6.953812523990e+03       1.314485546339e+04 
       1.616998313173e-02      -2.821765126250e+01      -7.064596150002e+01      -3.796179492458e+01      -3.435407842715e+00      -1.832216835828e+01       1.339931853844e+01      -9.852387369358e+00      -2.175260512138e+01       9.584424697078e-01      -9.524288477921e+01       2.612625431708e+01      -2.495252906205e+02      -6.599038101139e+01       1.655760732285e+03       6.955702935529e+03       1.314843295651e+04 
       1.630028967877e-02      -2.863975564176e+01      -7.169627779726e+01      -3.847549838569e+01      -3.491683412701e+00      -1.859958310516e+01       1.369564717512e+01      -9.947304693272e+00      -2.227997900711e+01       9.545686442665e-01      -9.651203503815e+01       2.666738611364e+01      -2.532305865705e+02      -6.697006968000e+01       1.656098920767e+03       6.957124575468e+03       1.315112433000e+04 
       1.643063909811e-02      -2.906275569760e+01      -7.274846370390e+01      -3.898836337172e+01      -3.548226985660e+00      -1.887895427189e+01       1.399568979382e+01      -1.004166534817e+01      -2.281441301458e+01       9.499759705591e-01      -9.778520325175e+01       2.721349192071e+01      -2.569435049070e+02      -6.795176865496e+01       1.656334510445e+03       6.958115212684e+03       1.315300099748e+04 
       1.656103193409e-02      -2.948661371829e+01      -7.380241694406e+01      -3.950031922762e+01      -3.605034896303e+00      -1.916028009992e+01       1.429944423519e+01      -1.013545829145e+01      -2.335589802712e+01       9.446541107817e-01      -9.906230975420e+01       2.776452690700e+01      -2.606637338965e+02      -6.893539563918e+01       1.656470804141e+03       6.958688723292e+03       1.315408919477e+04 
       1.669146875206e-02      -2.991113446116e+01      -7.485763059358e+01      -4.001101840246e+01      -3.662085417664e+00      -1.944355897133e+01       1.460690703565e+01      -1.022867315400e+01      -2.390442229963e+01       9.385932713750e-01      -1.003432766268e+02       2.832044540377e+01      -2.643896617884e+02      -6.992052531163e+01       1.656502630664e+03       6.958823380289e+03       1.315434783719e+04 
       1.682195013851e-02      -3.033610960797e+01      -7.591356405633e+01      -4.052009020634e+01      -3.719355323676e+00      -1.972878932397e+01       1.491807470032e+01      -1.032129959746e+01      -2.445997403236e+01       9.317836787053e-01      -1.016280261810e+02       2.888120175367e+01      -2.681195686412e+02      -7.090670379382e+01       1.656424118017e+03       6.958494512274e+03       1.315373027261e+04 
       1.695247670125e-02      -3.076135075726e+01      -7.696972794354e+01      -4.102719910896e+01      -3.776823668836e+00      -2.001596971297e+01       1.523294369103e+01      -1.041332735119e+01      -2.502254131797e+01       9.242155830489e-01      -1.029164810087e+02       2.944675026688e+01      -2.718518991036e+02      -7.189352061648e+01       1.656230392051e+03       6.957681640115e+03       1.315219777506e+04 
       1.708304906952e-02      -3.118685731069e+01      -7.802611589335e+01      -4.153234147311e+01      -3.834490948730e+00      -2.030509878285e+01       1.555150938227e+01      -1.050474677193e+01      -2.559210971746e+01       9.158798512275e-01      -1.042085656574e+02       3.001704462283e+01      -2.755866480690e+02      -7.288097434725e+01       1.655925946283e+03       6.956403640733e+03       1.314978602818e+04 
       1.721366789423e-02      -3.161273075112e+01      -7.908298399342e+01      -4.203569398532e+01      -3.892369312429e+00      -2.059617529538e+01       1.587376656386e+01      -1.059554852269e+01      -2.616866351262e+01       9.067676022596e-01      -1.055042057922e+02       3.059203814457e+01      -2.793246528608e+02      -7.386928582028e+01       1.655520366445e+03       6.954700784955e+03       1.314657116440e+04 
       1.734433384812e-02      -3.203907382923e+01      -8.014059163331e+01      -4.253743549435e+01      -3.950471062429e+00      -2.088919811085e+01       1.619971012241e+01      -1.068572330747e+01      -2.675218716802e+01       8.968699642725e-01      -1.068033271539e+02       3.117168422914e+01      -2.830667615029e+02      -7.485867871448e+01       1.655023307036e+03       6.952613632467e+03       1.314262986237e+04 
       1.747504762601e-02      -3.246593045636e+01      -8.119904659055e+01      -4.303764029187e+01      -4.008801729174e+00      -2.118416616639e+01       1.652933466216e+01      -1.077526195154e+01      -2.734266454189e+01       8.861782071477e-01      -1.081058561788e+02       3.175593619845e+01      -2.868133390400e+02      -7.584924924844e+01       1.654441569680e+03       6.950170758176e+03       1.313801614584e+04 
       1.760580994501e-02      -3.289311780041e+01      -8.225787283316e+01      -4.353597993814e+01      -4.067340740803e+00      -2.148107858300e+01       1.686263346315e+01      -1.086415608344e+01      -2.794007664658e+01       8.746843066908e-01      -1.094117214862e+02       3.234474684268e+01      -2.905628898920e+02      -7.684060263522e+01       1.653770952911e+03       6.947354514041e+03       1.313269666331e+04 
       1.773662154480e-02      -3.332039831393e+01      -8.331645333731e+01      -4.403202874778e+01      -4.126061229060e+00      -2.177993456823e+01       1.719959951170e+01      -1.095239745012e+01      -2.854440398378e+01       8.623804117727e-01      -1.107208523236e+02       3.293806887458e+01      -2.943134693155e+02      -7.783222557402e+01       1.653004603083e+03       6.944136110336e+03       1.312661700207e+04 
       1.786748318785e-02      -3.374753436292e+01      -8.437417090609e+01      -4.452536082707e+01      -4.184936325541e+00      -2.208073343892e+01       1.754022593642e+01      -1.103997780022e+01      -2.915562721857e+01       8.492586183199e-01      -1.120331780366e+02       3.353585509630e+01      -2.980631322507e+02      -7.882360468775e+01       1.652135668014e+03       6.940486763482e+03       1.311972276107e+04 
       1.799839565976e-02      -3.417438218421e+01      -8.543065022982e+01      -4.501571759998e+01      -4.243949920011e+00      -2.238347461952e+01       1.788450537579e+01      -1.112688919610e+01      -2.977372603913e+01       8.353113131682e-01      -1.133486290250e+02       3.413805824167e+01      -3.018107039590e+02      -7.981442998177e+01       1.651161587794e+03       6.936395718813e+03       1.311199360790e+04 
       1.812935976953e-02      -3.460101119520e+01      -8.648606541899e+01      -4.550322065853e+01      -4.303110333164e+00      -2.268815766542e+01       1.823242919816e+01      -1.121312439462e+01      -3.039867754902e+01       8.205316135568e-01      -1.146671379032e+02       3.474463077579e+01      -3.055567596382e+02      -8.080485350987e+01       1.650089547942e+03       6.931893155601e+03       1.310348656189e+04 
       1.826037634990e-02      -3.502752036816e+01      -8.754066679886e+01      -4.598804426807e+01      -4.362429280795e+00      -2.299478224129e+01       1.858398871897e+01      -1.129867624034e+01      -3.103045872146e+01       8.049126668978e-01      -1.159886376642e+02       3.535552520534e+01      -3.093021173093e+02      -8.179509145791e+01       1.648928089780e+03       6.927014947916e+03       1.309426940357e+04 
       1.839144625766e-02      -3.545400804744e+01      -8.859470296461e+01      -4.647036142328e+01      -4.421918409252e+00      -2.330334809779e+01       1.893917536067e+01      -1.138353756755e+01      -3.166904667085e+01       7.884476109253e-01      -1.173130614553e+02       3.597069412467e+01      -3.130475897392e+02      -8.278535861129e+01       1.647685729725e+03       6.921796865173e+03       1.308440971592e+04 
       1.852257037400e-02      -3.588047864165e+01      -8.964818031396e+01      -4.695017708726e+01      -4.481578522616e+00      -2.361385512674e+01       1.929798006920e+01      -1.146770152424e+01      -3.231441746977e+01       7.711299090092e-01      -1.186403436598e+02       3.659009012812e+01      -3.167932237005e+02      -8.377566755423e+01       1.646366758262e+03       6.916256930345e+03       1.307394156337e+04 
       1.865374960492e-02      -3.630676434691e+01      -9.070066096101e+01      -4.742718809976e+01      -4.541390528116e+00      -2.392630341526e+01       1.966039280053e+01      -1.155116189884e+01      -3.296654500642e+01       7.529537082411e-01      -1.199704208434e+02       3.721366578784e+01      -3.205376607076e+02      -8.476565988564e+01       1.644967709052e+03       6.910380592073e+03       1.306283748564e+04 
