1.000000000000000861e-04 -3.447407352723530494e-04 -2.311370037496089935e-01 2.251769041576423547e-03 -1.696879855524503333e-03 -3.323880396783351898e-02 9.873695671558380127e-05 -2.765456376625537085e-03 -2.500263974070549011e-03 -5.891881883144378662e-04 -1.174746081233024597e-03 -1.519970347376635362e-05 -1.371578784459279049e-05 -6.445698528686496197e-06 -1.600354238326231326e-06 1.519970325747936386e+03 1.449846947453916073e+02 6.734428355619311333e+02 1.418773502623662353e+03 4.162044855095446110e+02 1.351636376550421119e+03 1.699976767618209124e+02 -2.073664218187332153e-04 -5.710572004318237305e-04 -3.939177840948104858e-04 -6.206519901752471924e-04 -1.265257596969604492e-03 -1.166710853204131126e+01 -2.987422049045562744e-04 6.366341629996895790e+00 -2.816892787814140320e-02 2.045907080173492432e-03 -3.805659711360931396e-03 -1.214573159813880920e-03 -1.218281686305999756e-04 2.241590991616249084e-03 -7.987631484866142273e-03 1.466624438762664795e-03 8.508190512657165527e-05 -5.908459424972534180e-04 5.174465477466583252e-04 1.520231164047945185e+03
1.068164253911118775e-04 -4.188553202766343020e-04 -2.358269039541482925e-01 1.819089122266248637e-03 -1.506472201775475254e-03 -3.813973814249038696e-02 1.069791615009307861e-04 -3.368985855960558631e-03 -3.039140254259109497e-03 -7.161628454923629761e-04 -1.427913084626197815e-03 -1.846206693274685153e-05 -1.663098480899931130e-05 -7.812508893635141855e-06 -1.939816061666286036e-06 1.618095831571260760e+03 1.542037816029042006e+02 7.163121269848197699e+02 1.509318730944767594e+03 4.426931392643600702e+02 1.437734682286158204e+03 1.808590210154652596e+02 -2.518463879823684692e-04 -6.935540586709976196e-04 -4.784371703863143921e-04 -7.537733763456344604e-04 -1.536613330245018005e-03 -1.254673507437109947e+01 -3.628320991992950439e-04 6.848418194800615311e+00 -3.006717748939990997e-02 2.065412700176239014e-03 -4.396192729473114014e-03 -1.135665923357009888e-03 -1.132674515247344971e-04 2.965563908219337463e-03 -9.137608110904693604e-03 1.336347311735153198e-03 7.410347461700439453e-05 -5.420669913291931152e-04 4.735346883535385132e-04 1.618372608192554708e+03
1.140974873333497835e-04 -5.085765997137059458e-04 -2.395298276096582413e-01 1.356557637858912813e-03 -1.337531544555932992e-03 -4.364775866270065308e-02 1.157540827989578247e-04 -4.098620197536439330e-03 -3.686798736453056335e-03 -8.687507361173629761e-04 -1.732166856527328491e-03 -2.242437828748939751e-05 -2.017536625398995141e-05 -9.474739619789332995e-06 -2.352635612813309753e-06 1.722535780724874940e+03 1.640605614911764860e+02 7.621313759721815586e+02 1.606019964085891843e+03 4.710064843539148569e+02 1.529739616967737675e+03 1.924550975915044546e+02 -3.057401627302169800e-04 -8.419509977102279663e-04 -5.807559937238693237e-04 -9.150300174951553345e-04 -1.865452155470848083e-03 -1.344168007187545300e+01 -4.404243081808090210e-04 7.339476617053151131e+00 -3.206682205200195312e-02 2.100476995110511780e-03 -5.058810114860534668e-03 -1.058252528309822083e-03 -1.046340912580490112e-04 3.757746890187263489e-03 -1.043253764510154724e-02 1.209266483783721924e-03 6.401352584362030029e-05 -4.946030676364898682e-04 4.307255148887634277e-04 1.722829329823970511e+03
1.218748574305607892e-04 -6.174839063532999717e-04 -2.410425730049610138e-01 7.706276367276387873e-04 -1.182755004043739046e-03 -4.980123601853847504e-02 1.249201595783233643e-04 -4.969684056443028457e-03 -4.465874284505844116e-03 -1.052284613251686096e-03 -2.098061144351959229e-03 -2.723671088647264135e-05 -2.449990869033163608e-05 -1.150506293088761871e-05 -2.856800337295932734e-06 1.833692132590506390e+03 1.746343196835368872e+02 8.112552304174751043e+02 1.709557999027892947e+03 5.013653951846063137e+02 1.628346837617456913e+03 2.048641213271766901e+02 -3.712158650159835815e-04 -1.022322103381156921e-03 -7.051005959510803223e-04 -1.111034303903579712e-03 -2.265062183141708374e-03 -1.431809285469353199e+01 -5.347486585378646851e-04 7.821219202131032944e+00 -3.415571153163909912e-02 2.130106091499328613e-03 -5.799300968647003174e-03 -9.628273546695709229e-04 -9.493529796600341797e-05 4.664506763219833374e-03 -1.187501102685928345e-02 1.047369092702865601e-03 4.848837852478027344e-05 -4.343837499618530273e-04 3.761909902095794678e-04 1.834003300019478502e+03
1.301823661578390291e-04 -7.501356267312075943e-04 -2.414092477411031723e-01 1.164359430667616380e-04 -1.044736621558852233e-03 -5.676370300352573395e-02 1.349374651908874512e-04 -6.015290471706986365e-03 -5.411108955740928650e-03 -1.275004819035530090e-03 -2.542080357670783997e-03 -3.308127276527278161e-05 -2.976798402637696834e-05 -1.398013838582546156e-05 -3.471348230910299059e-06 1.951991352858492974e+03 1.859330236464738846e+02 8.637321562040597200e+02 1.820090731780976057e+03 5.337984284069389105e+02 1.733667326629161835e+03 2.181078951768577099e+02 -4.510469734668731689e-04 -1.242129132151603699e-03 -8.565876632928848267e-04 -1.349883154034614563e-03 -2.752067521214485168e-03 -1.521022075228393078e+01 -6.497148424386978149e-04 8.312488028779625893e+00 -3.635974414646625519e-02 2.172952517867088318e-03 -6.635965779423713684e-03 -8.627828210592269897e-04 -8.498691022396087646e-05 5.679374560713768005e-03 -1.350726932287216187e-02 8.739605545997619629e-04 3.100931644439697266e-05 -3.702212125062942505e-04 3.178901970386505127e-04 1.952320986685558182e+03
1.390561500193720655e-04 -9.111202480198699050e-04 -2.417422439903020859e-01 -5.463817470996445991e-04 -9.247117186737916373e-04 -6.470238417387008667e-02 1.462362706661224365e-04 -7.280344170979527636e-03 -6.557533517479896545e-03 -1.545116305351257324e-03 -3.080563619732856750e-03 -4.017928413993195665e-05 -3.617142065022774765e-05 -1.698925477497186418e-05 -4.218477654637563366e-06 2.077886360087497906e+03 1.979624778144061565e+02 9.196013367753475904e+02 1.937760220592841506e+03 5.683283091038465500e+02 1.845794350240379572e+03 2.322065118495374918e+02 -5.478933453559875488e-04 -1.508902758359909058e-03 -1.040406525135040283e-03 -1.639783382415771484e-03 -3.343133255839347839e-03 -1.615437733940780163e+01 -7.892642170190811157e-04 8.833252280950546265e+00 -3.870599158108234406e-02 2.248696982860565186e-03 -7.587559521198272705e-03 -7.726140320301055908e-04 -7.575005292892456055e-05 6.794357672333717346e-03 -1.537283509969711304e-02 7.144436240196228027e-04 1.523457467555999756e-05 -3.114603459835052490e-04 2.644583582878112793e-04 2.078235303157750423e+03
1.485348087371952930e-04 -1.105951737372379284e-03 -2.428667135536670685e-01 -1.176938254776160875e-03 -8.221587549926624890e-04 -7.378482446074485779e-02 1.593101769685745239e-04 -8.821622862293631781e-03 -7.946148514747619629e-03 -1.872321590781211853e-03 -3.732843324542045593e-03 -4.879930704193663981e-05 -4.393975957860545191e-05 -2.063886825152153683e-05 -5.124668062323651938e-06 2.211857639417565224e+03 2.107401533573865891e+02 9.789529063720256090e+02 2.062800092939287424e+03 6.050096540097147226e+02 1.964919597834348679e+03 2.471902382913976908e+02 -6.651319563388824463e-04 -1.831736415624618530e-03 -1.262841746211051941e-03 -1.990579068660736084e-03 -4.058470949530601501e-03 -1.717825336195528507e+01 -9.581241756677627563e-04 9.398817636072635651e+00 -4.121733456850051880e-02 2.372827380895614624e-03 -8.673163130879402161e-03 -7.025916129350662231e-04 -6.775744259357452393e-05 8.009422570466995239e-03 -1.751430332660675049e-02 5.867239087820053101e-04 3.973022103309631348e-06 -2.648476511240005493e-04 2.220030874013900757e-04 2.212226717255373842e+03
1.586595731545967951e-04 -1.343070590337447356e-03 -2.446999493986368179e-01 -1.793591405579775255e-03 -7.344390581832896002e-04 -8.417956717312335968e-02 1.745875924825668335e-04 -1.069934618981921090e-02 -9.636884555220603943e-03 -2.270651981234550476e-03 -4.526980221271514893e-03 -5.926732545565586074e-05 -5.336372075292256567e-05 -2.506522371409479019e-05 -6.223761627497321266e-06 2.354413639531241643e+03 2.243204131145030260e+02 1.042038109729066491e+03 2.195733500730246305e+03 6.439979256130754948e+02 2.091545964406803250e+03 2.631215141285210848e+02 -8.077379316091537476e-04 -2.224666997790336609e-03 -1.533523201942443848e-03 -2.417543902993202209e-03 -4.929099231958389282e-03 -1.828227181732654572e+01 -1.163650304079055786e-03 1.000974365323781967e+01 -4.390297271311283112e-02 2.546094357967376709e-03 -9.912988170981407166e-03 -6.501879543066024780e-04 -6.082840263843536377e-05 9.350357577204704285e-03 -1.997068524360656738e-02 4.854723811149597168e-04 -3.488734364509582520e-06 -2.285037189722061157e-04 1.887492835521697998e-04 2.354803637706764221e+03
1.694744845845365844e-04 -1.631494375942565966e-03 -2.469802238047122955e-01 -2.426374117236562711e-03 -6.590494701831276598e-04 -9.605547226965427399e-02 1.924559473991394043e-04 -1.298273671580775675e-02 -1.169315911829471588e-02 -2.755170688033103943e-03 -5.492892116308212280e-03 -7.197901463622114588e-05 -6.480161271995777046e-05 -3.043685229986745977e-05 -7.557600460274878965e-06 2.506093397640729108e+03 2.387648951616138220e+02 1.109139970472082496e+03 2.337140728108584881e+03 6.854684758652001619e+02 2.226237749431282282e+03 2.800691237971186638e+02 -9.812880307435989380e-04 -2.702685073018074036e-03 -1.862717792391777039e-03 -2.936879172921180725e-03 -5.988234654068946838e-03 -1.946147882007062435e+01 -1.413689926266670227e-03 1.066368189267814159e+01 -4.676944389939308167e-02 2.766717225313186646e-03 -1.132739521563053131e-02 -6.102211773395538330e-04 -5.457550287246704102e-05 1.084768399596214294e-02 -2.278056181967258453e-02 4.009529948234558105e-04 -8.532777428627014160e-06 -1.988392323255538940e-04 1.614298671483993530e-04 2.506505043529218256e+03
1.810265863832127495e-04 -1.980533101232140325e-03 -2.494590226560831070e-01 -3.104579858632661171e-03 -5.939169949610558158e-04 -1.095856279134750366e-01 2.133827656507492065e-04 -1.575332566380459320e-02 -1.418077014386653900e-02 -3.341227769851684570e-03 -6.661344319581985474e-03 -8.741460808199700086e-05 -7.869177716416499515e-05 -3.696031196823135033e-05 -9.177455790745529330e-06 2.667468438862961193e+03 2.541352002974599600e+02 1.180541486736387014e+03 2.487602707691490650e+03 7.295966220945119858e+02 2.369559392578899860e+03 2.981019610986113548e+02 -1.191325485706329346e-03 -3.281280398368835449e-03 -2.261048182845115662e-03 -3.565497696399688721e-03 -7.270161062479019165e-03 -2.071132009476423264e+01 -1.716274768114089966e-03 1.135851184651255608e+01 -4.982353374361991882e-02 3.033099696040153503e-03 -1.293723657727241516e-02 -5.777832120656967163e-04 -4.860758781433105469e-05 1.253227517008781433e-02 -2.598347514867782593e-02 3.235749900341033936e-04 -1.240521669387817383e-05 -1.724418252706527710e-04 1.368802040815353394e-04 2.667902381707237055e+03
