1.000000000000000861e-04 -1.351617645531315929e+03 -1.985424096613514454e-03 4.860472705791436809e-03 -2.951890198687454926e-03 -1.644499371072987120e-04 9.146929015035143764e-07 -1.289001039723230632e-04 -1.201687766427313124e-05 -3.424118134395471947e-06 -6.845958079746103306e-06 -8.045153340941818269e-07 -8.065632167640703153e-07 -4.579907456476351871e-07 -1.337328106323102766e-07 1.772480904043133876e+02 2.585687630418695448e+01 1.011965770709378916e+02 1.782160073548178616e+02 7.387459974196592327e+01 2.023887193000457216e+02 2.954595116090524698e+01 -1.633632409329097257e-05 -3.774788383122566418e-05 -2.118146264440578976e-05 -4.906763564777756050e-05 -8.517693200850161056e-05 9.337499528636062848e-03 -2.387542118992983786e-05 -5.887022177444523052e-03 -2.110514331140362967e-05 4.004372884116381607e-05 -1.332740591231770589e-05 -3.082105004038772215e-05 -1.030026221898571451e-05 3.877306890140395381e-05 -2.363678088748278106e-05 -1.407009554093575255e-05 -2.329277434171184817e-05 4.716420870081321055e-06 -4.271034911814977373e-06 1.772491422336837843e+02
1.068164253911118775e-04 -1.339979300696884138e+03 1.409266100342489907e-03 3.069531361066415390e-03 -2.238043665203904870e-03 1.162457351075157485e-04 -1.281481337722856214e-07 -1.530989507254604113e-04 8.525552953054860701e-06 2.431397258106165978e-06 4.865072705257172543e-06 -9.781476373136568415e-07 -9.763645913541265488e-07 -5.543289482861532565e-07 -1.618665135167550114e-07 1.888864318982451778e+02 2.729960148072656878e+01 1.068496347751721345e+02 1.881987240889917814e+02 7.800041592590386585e+01 2.137024171299319164e+02 3.120292773311679468e+01 -1.948648999504435904e-05 -4.504777107815626528e-05 -2.527707699976803769e-05 -5.851813335303772330e-05 -1.016021054745413669e-04 -6.652794987012156103e-03 -2.849217128929938217e-05 4.155652040808195495e-03 -2.635238222893281854e-05 -2.790553761025292039e-05 9.985302583536495929e-06 2.136599595703787987e-05 6.798685657065660064e-06 -2.700394429575723833e-05 1.730683262639308133e-05 9.471001406663723851e-06 1.601054305987876099e-05 -2.822676226557545080e-06 2.507716591108327342e-06 1.888874870681156040e+02
1.140974873333497835e-04 -1.327577668507139151e+03 6.845508706957008707e-03 2.141717379399350057e-03 -1.820508572843778251e-03 5.657671760375065180e-04 -1.801477987207730925e-06 -1.839369491621751487e-04 4.145221921813653851e-05 1.180614517762537227e-05 2.362538994225857897e-05 -1.189296318104338550e-06 -1.178767396226224862e-06 -6.690878780238767435e-07 -1.953825262958520891e-07 2.012880220579983188e+02 2.870514023027732264e+01 1.123610099987112392e+02 1.979477306061046420e+02 8.202223508661124640e+01 2.247372989376607393e+02 3.282230553124828987e+01 -2.316918258602924398e-05 -5.356478082229297610e-05 -3.010000320769565810e-05 -6.961006626510555075e-05 -1.208624852068852860e-04 -3.225858732768215748e-02 -3.389147932557168383e-05 2.023900089663471444e-02 -3.285945968825887837e-05 -1.367448801329917735e-04 4.730033049624244516e-05 1.049590170321140368e-04 3.418479616509491472e-05 -1.323667703360692656e-04 8.286684831703319929e-05 4.717730828782104499e-05 7.896317138869877485e-05 -1.491359503478799752e-05 1.337069150416967789e-05 2.012891192578605626e+02
1.218748574305607892e-04 -1.314362881721661324e+03 9.137807146099600694e-03 1.803364905526612470e-03 -1.553854463000820972e-03 7.552982658867169992e-04 -2.496895193145334341e-06 -2.227286590491469069e-04 5.531386046146937352e-05 1.574969041424451079e-05 3.152330181345984732e-05 -1.446056160652105056e-06 -1.428964907727618101e-06 -8.110249889730765924e-07 -2.368330570688330560e-07 2.145027246858715841e+02 3.045632175343520842e+01 1.192192317449367351e+02 2.100444694765496934e+02 8.702813643977374625e+01 2.384588464022634184e+02 3.482915770845714576e+01 -2.809064047014622127e-05 -6.496028242458582174e-05 -3.649886668739179131e-05 -8.440576501682304513e-05 -1.465541926128143089e-04 -4.305831060010255340e-02 -4.110479538879834092e-05 2.701825644888418768e-02 -4.275591289904658547e-05 -1.826202033816863937e-04 6.305229909953179569e-05 1.401883628742683875e-04 4.572154548816788523e-05 -1.767755093871477517e-04 1.105246328686597005e-04 6.305913366666631153e-05 1.054909741740843178e-04 -1.999737388834987151e-05 1.793333461372425720e-05 2.145039060433384464e+02
1.301823661578390291e-04 -1.300281857134575830e+03 2.696115990549513303e-03 1.706444607268210647e-03 -1.353295793219856354e-03 2.226514021831035861e-04 -5.194271022236644586e-07 -2.704965472758248169e-04 1.632550269532797788e-05 4.647505651474892658e-06 9.297289491994625057e-06 -1.758253013508972657e-06 -1.752089411313050614e-06 -9.946906026686670605e-07 -2.904561461367813856e-07 2.285836434841182268e+02 3.296534420307358459e+01 1.290270208196791657e+02 2.272683841269376614e+02 9.418966959293129548e+01 2.580600516205244048e+02 3.768115087566661003e+01 -3.501007014658843330e-05 -8.092924853439623968e-05 -4.542822864864465434e-05 -1.051543717427091149e-04 -1.825769177898344149e-04 -1.272476567704219214e-02 -5.119660331018113282e-05 7.951283005954747074e-03 -5.827949305059066651e-05 -5.367356434918411689e-05 1.881727196312242195e-05 4.114808098065031293e-05 1.327272937524153011e-05 -5.194612750593370209e-05 3.283041277793715898e-05 1.838954196995359219e-05 3.091502533848739616e-05 -5.679525288787698967e-06 5.071248813815250339e-06 2.285849306304239974e+02
1.390561500193720655e-04 -1.285278093756507587e+03 -1.680234588792548292e-02 1.540266607318425355e-03 -1.172973175917904490e-03 -1.400242763083137370e-03 5.465945065833889475e-06 -3.280413633520703272e-04 -1.027355045243495831e-04 -2.925650371384341483e-05 -5.854376297979217800e-05 -2.137820739512839958e-06 -2.184607275303713021e-06 -1.241267928691089521e-06 -3.624191077052134552e-07 2.435873163863023194e+02 3.653966457711295845e+01 1.429795286263558864e+02 2.516907757747634378e+02 1.043805047148462108e+02 2.859215931161869548e+02 4.171923575597149636e+01 -4.451581393618597759e-05 -1.028841563595254245e-04 -5.766039517765522064e-05 -1.337245710067943064e-04 -2.321457550274769080e-04 7.920500457309218034e-02 -6.507988734943995722e-05 -4.982038063329227717e-02 -8.097253412624821846e-05 3.353505664950636876e-04 -1.172344691529765819e-04 -2.571568534562597950e-04 -8.445303743950349600e-05 3.266923090301468587e-04 -2.068669693859252583e-04 -1.161734026053420503e-04 -1.937047321793584844e-04 3.742608962864192807e-05 -3.366707770465487965e-05 2.435886940084920695e+02
1.485348087371952930e-04 -1.269291468768316463e+03 -4.456424424844845911e-02 1.261370546437061337e-03 -1.007926321428219679e-03 -3.804138862134509927e-03 1.405870459571154877e-05 -3.970700261634727739e-04 -2.811644096107904158e-04 -8.006410624461801379e-05 -1.602238964291193305e-04 -2.599284376527192788e-06 -2.747236748170007596e-06 -1.562791854100072055e-06 -4.562257499487236345e-07 2.595738580059826290e+02 4.073332785243230347e+01 1.593400955836827961e+02 2.802887663281259734e+02 1.163315790585341887e+02 3.185805039412943529e+02 4.644481378698439755e+01 -5.636752289470816160e-05 -1.302269812757026986e-04 -7.289065848967606401e-05 -1.693019102255480485e-04 -2.938710090083890519e-04 2.110123006608130569e-01 -8.236336853812342360e-05 -1.326583341091225055e-01 -1.074684422650059982e-04 8.777093500968326635e-04 -3.300668765528170460e-04 -6.688956681720910867e-04 -2.192551918645073959e-04 8.726358230939726141e-04 -5.877323357133375442e-04 -3.021738689823107323e-04 -5.036005229291565634e-04 9.692384427096111909e-05 -8.716863878095352331e-05 2.595753189966831656e+02
1.586595731545967951e-04 -1.252258011572930855e+03 -7.180641307715207589e-02 9.432321446255478772e-04 -8.633103146671839648e-04 -6.383324521768532142e-03 2.268449786673939700e-05 -4.802929196657921445e-04 -4.773438246401070411e-04 -1.359338448330284872e-04 -2.720174805957552440e-04 -3.160316313892819563e-06 -3.435243000741962611e-06 -1.956433986785586064e-06 -5.710554359241010244e-07 2.766072184302601613e+02 4.477062828675111206e+01 1.750888406525617711e+02 3.078097464095982332e+02 1.278359890700679529e+02 3.500160189350714290e+02 5.099183506321985249e+01 -6.989199215940458633e-05 -1.614478534934599629e-04 -9.026071086206347439e-05 -2.098980999100857133e-04 -3.643297006926977531e-04 3.425166699380722823e-01 -1.020907770246596826e-04 -2.153272305800494890e-01 -1.321822370234371755e-04 1.382741714840671514e-03 -5.840388217243896443e-04 -1.042309078133829645e-03 -3.413034744692322359e-04 1.424532814679228213e-03 -1.055069784521243384e-03 -4.714564146009776074e-04 -7.843070165419339847e-04 1.508924341014520958e-04 -1.358034185102113638e-04 2.766087761920690014e+02
1.694744845845365844e-04 -1.234109677259159071e+03 -8.980492041442934836e-02 6.592644761019497571e-04 -7.410585019496255870e-04 -8.536051987268008026e-03 2.873536796983612183e-05 -5.812650676480020807e-04 -6.499718908711223705e-04 -1.850897603062936342e-04 -3.703737362286599181e-04 -3.842405569147980919e-06 -4.211559528188833485e-06 -2.400388606715261608e-06 -7.005698179624392843e-07 2.947554584446831996e+02 4.788250259606266468e+01 1.872317253293757631e+02 3.290460919636825565e+02 1.367057244188888490e+02 3.742588096378270279e+02 5.450170015587428196e+01 -8.444905060867502391e-05 -1.950369032233290501e-04 -1.089891334524371126e-04 -2.535897789593005735e-04 -4.401552362193897686e-04 4.338131229983478443e-01 -1.233286248479252686e-04 -2.727647693185075717e-01 -1.496069659329007668e-04 1.661101673737263142e-03 -8.437250345676838154e-04 -1.226713103537626325e-03 -4.011167582942618817e-04 1.822127492710166495e-03 -1.554366238797434685e-03 -5.563958454015546437e-04 -9.222052298788762942e-04 1.775728755528419793e-04 -1.600610059124132163e-04 2.947571105058406715e+02
1.810265863832127495e-04 -1.214774104742768031e+03 -9.500209612769816570e-02 4.467947918156167414e-04 -6.390578035217316316e-04 -1.001489910696528284e-02 3.119011666565190235e-05 -7.042833337172262629e-04 -7.846327975753462133e-04 -2.234373774035736115e-04 -4.471008650698476495e-04 -4.671671826755101671e-06 -5.041245940325904718e-06 -2.873886763038115290e-06 -8.387398647958739453e-07 3.140909463432585653e+02 4.984584531517305805e+01 1.949018780666607427e+02 3.424971201406210071e+02 1.423070374342315745e+02 3.895825179003461471e+02 5.672753272181140005e+01 -1.002443048038163397e-04 -2.314719806174653151e-04 -1.293248184139458227e-04 -3.009755415447245750e-04 -5.224120994196668200e-04 4.689967786201134081e-01 -1.463696593001822188e-04 -2.949845388324426887e-01 -1.578955872252922013e-04 1.642851670846306100e-03 -1.091971890669571907e-03 -1.167095174423191757e-03 -3.806392560647118054e-04 2.002892111114830051e-03 -2.057313491017983068e-03 -5.321166152034267341e-04 -8.757865585429871775e-04 1.689470822818141141e-04 -1.527719400634456302e-04 3.140926830222315971e+02
